Disaster,Location,District,Month,Day,Rainfall(mm),Landslide
Landslide,Haldummulla,Badulla,5,3,4.55,1
Landslide,Haldummulla,Badulla,11,9,9.3,1
Landslide,Kandaketiya,Badulla,12,20,7.19,1
Landslide,Haldummulla,Badulla,11,26,9.3,1
Landslide,Badulla,Badulla,1,7,4.48,1
Landslide,Haputale,Badulla,2,10,3.36,1
Landslide,Marangahawela,Badulla,11,22,9.3,1
Landslide,Badulla,Badulla,1,15,4.48,0
Landslide,Welimada,Badulla,12,30,7.19,1
Landslide,Colombobadulla Railway,Badulla,11,28,9.3,1
Landslide,Kandaketiya,Badulla,1,12,4.48,1
Landslide,Ella,Badulla,11,28,9.3,1
Landslide,Soranathota,Badulla,10,2,9.03,1
Landslide,Soranathota,Badulla,12,10,7.19,1
Landslide,Lunugala,Badulla,1,6,4.48,1
Landslide,Badulla,Badulla,1,19,4.48,0
Landslide,Lunugala,Badulla,2,21,3.36,1
Landslide,Lunugala,Badulla,3,7,2.84,1
Landslide,Lunugala,Badulla,10,10,9.03,1
Landslide,Lunugala,Badulla,10,26,9.03,1
Landslide,Soranathota,Badulla,12,20,7.19,1
Landslide,Lunugala,Badulla,11,1,9.3,1
Landslide,Lunugala,Badulla,12,22,7.19,1
Landslide,Meegahakivula,Badulla,6,8,1.8,1
Landslide,Meegahakivula,Badulla,6,5,1.8,1
Landslide,Rideemaliyadda,Badulla,1,12,4.48,1
Landslide,Soranathota,Badulla,12,25,7.19,1
Landslide,Soranathota,Badulla,4,29,5.63,1
Landslide,Lunugala,Badulla,12,10,7.19,1
Landslide,Lunugala,Badulla,12,20,7.19,1
Landslide,Bandarawela,Badulla,11,28,9.3,1
Landslide,Bandarawela,Badulla,1,18,4.48,1
Landslide,Kandaketiya,Badulla,6,2,1.8,1
Landslide,Passara,Badulla,3,12,2.84,1
Landslide,Kandaketiya,Badulla,1,24,4.48,0
Landslide,Bandarawela,Badulla,10,27,9.03,0
Landslide,Soranathota,Badulla,1,4,4.48,0
Landslide,Haliela,Badulla,1,26,4.48,0
Landslide,Haldummulla,Badulla,12,14,7.19,1
Landslide,Kandaketiya,Badulla,1,1,4.48,0
Landslide,Passara,Badulla,1,7,4.48,1
Landslide,Passara,Badulla,2,13,3.36,1
Landslide,Haldummulla,Badulla,4,20,5.63,0
Landslide,Kandaketiya,Badulla,11,1,9.3,1
Landslide,Haliela,Badulla,1,23,4.48,1
Landslide,Uva Paranagama,Badulla,11,7,9.3,1
Landslide,Passara,Badulla,12,21,7.19,1
Landslide,Passara,Badulla,5,4,4.55,0
Landslide,Uva Paranagama,Badulla,1,29,4.48,0
Landslide,Haputale,Badulla,1,2,4.48,0
Landslide,Bandarawela,Badulla,4,5,5.63,1
Landslide,Koslanda,Badulla,11,28,9.3,1
Landslide,Maussagolla,Badulla,11,28,9.3,1
Landslide,Haliela,Badulla,11,28,9.3,1
Landslide,Kandaketiya,Badulla,2,12,3.36,1
Landslide,Wewessa,Badulla,11,28,9.3,1
Landslide,Haldummulla,Badulla,4,12,5.63,1
Landslide,Ohiya,Badulla,12,12,7.19,1
Landslide,Maussagolla,Badulla,3,13,2.84,1
Landslide,Uva Paranagama,Badulla,11,12,9.3,1
Landslide,Haputale,Badulla,11,17,9.3,1
Landslide,Lunugala,Badulla,11,11,9.3,1
Landslide,Bandarawela,Badulla,10,18,9.03,1
Landslide,Wewessa,Badulla,10,22,9.03,1
Landslide,Haputale,Badulla,2,2,3.36,0
Landslide,Badulla,Badulla,1,24,4.48,0
Landslide,Bandarawela,Badulla,5,7,4.55,1
Landslide,Lunugala,Badulla,12,13,7.19,1
Landslide,Lunugala,Badulla,12,14,7.19,1
Landslide,Haldummulla,Badulla,11,4,9.3,0
Landslide,Ulugala,Badulla,9,11,4.33,1
Landslide,Karangahaulpatha,Badulla,11,16,9.3,1
Landslide,Paranagama,Badulla,5,5,4.55,1
Landslide,Welamedagama,Badulla,12,28,7.19,1
Landslide,Bambarapana,Badulla,12,17,7.19,1
Landslide,Bandarawela,Badulla,12,10,7.19,1
Landslide,Wirahawatta,Badulla,12,30,7.19,1
Landslide,Mahakumbura Ella,Badulla,2,5,3.36,1
Landslide,Ambewela,Badulla,11,18,9.3,1
Landslide,Hulankapolla,Badulla,1,12,4.48,1
Landslide,Mudunpitawatta,Badulla,11,1,9.3,1
Landslide,Bandarawela,Badulla,12,18,7.19,1
Landslide,Galedanda,Badulla,5,15,4.55,1
Landslide,Welimada Town,Badulla,12,18,7.19,1
Landslide,Bandarawela,Badulla,2,15,3.36,1
Landslide,Bandarawela,Badulla,11,2,9.3,1
Landslide,Haldummulla,Badulla,10,2,9.03,0
Landslide,Dimbulana,Badulla,12,19,7.19,1
Landslide,Uva Paranagama,Badulla,12,27,7.19,0
Landslide,Badulla,Badulla,12,5,7.19,0
Landslide,Maspanna,Badulla,11,19,9.3,1
Landslide,Bandarawela,Badulla,11,15,9.3,1
Landslide,Sapugolla,Badulla,9,9,4.33,1
Landslide,Bandarawela,Badulla,11,14,9.3,1
Landslide,Ambagasdoowa,Badulla,11,15,9.3,1
Landslide,Bandarawela,Badulla,11,9,9.3,1
Landslide,Paranagama,Badulla,11,12,9.3,1
Landslide,Pannalawela,Badulla,12,16,7.19,1
Landslide,Kotawera Pahalagama,Badulla,12,18,7.19,1
Landslide,Wewegama,Badulla,12,19,7.19,1
Landslide,Haldummulla,Badulla,11,11,9.3,0
Landslide,Welimada,Badulla,6,14,1.8,1
Landslide,Bandarawela,Badulla,2,20,3.36,1
Landslide,Bandarawela,Badulla,1,15,4.48,1
Landslide,Wethalawa,Badulla,12,19,7.19,1
Landslide,Bandarawela,Badulla,7,10,1.68,1
Landslide,Bandarawela,Badulla,4,2,5.63,1
Landslide,Bandarawela,Badulla,2,10,3.36,1
Landslide,Bandarawela,Badulla,3,7,2.84,1
Landslide,Bandarawela,Badulla,2,1,3.36,1
Landslide,Bandarawela,Badulla,1,5,4.48,1
Landslide,Bandarawela,Badulla,7,2,1.68,1
Landslide,Bandarawela,Badulla,3,3,2.84,1
Landslide,Bandarawela,Badulla,3,16,2.84,1
Landslide,Bandarawela,Badulla,3,14,2.84,1
Landslide,Ella,Badulla,4,23,5.63,1
Landslide,Ella,Badulla,5,11,4.55,0
Landslide,Lunugala,Badulla,1,11,4.48,1
Landslide,Lunugala,Badulla,12,12,7.19,1
Landslide,Bandarawela,Badulla,4,27,5.63,1
Landslide,Welimada,Badulla,2,24,3.36,0
Landslide,Bandarawela,Badulla,7,5,1.68,1
Landslide,Bandarawela,Badulla,4,20,5.63,1
Landslide,Pitiyakumbura,Badulla,12,19,7.19,1
Landslide,Bandarawela,Badulla,1,20,4.48,1
Landslide,Bandarawela,Badulla,1,22,4.48,1
Landslide,Bandarawela,Badulla,10,30,9.03,1
Landslide,Ambewela,Badulla,12,15,7.19,1
Landslide,Boragas,Badulla,12,15,7.19,1
Landslide,Hulankapolla,Badulla,12,14,7.19,1
Landslide,Boragas,Badulla,12,14,7.19,1
Landslide,Silmiyapura,Badulla,12,14,7.19,1
Landslide,Silmiyapura,Badulla,2,6,3.36,1
Landslide,Bandarawela,Badulla,2,9,3.36,1
Landslide,Bandarawela,Badulla,12,5,7.19,1
Landslide,Bandarawela,Badulla,12,1,7.19,1
Landslide,Bandarawela,Badulla,4,10,5.63,1
Landslide,Ranasinghagama,Badulla,4,12,5.63,1
Landslide,Lunugala,Badulla,12,16,7.19,1
Landslide,Attalapitiya,Badulla,5,7,4.55,1
Landslide,Uva Paranagama,Badulla,2,2,3.36,1
Landslide,Sumudugama,Badulla,12,22,7.19,1
Landslide,Wewegama,Badulla,2,1,3.36,1
Landslide,Maspanna,Badulla,2,1,3.36,1
Landslide,Mahakele,Badulla,1,15,4.48,1
Landslide,Soranathota,Badulla,9,29,4.33,0
Landslide,Welimada,Badulla,5,15,4.55,1
Landslide,Kottalbedda,Badulla,12,14,7.19,1
Landslide,Hoptan,Badulla,12,16,7.19,1
Landslide,Welimada,Badulla,1,11,4.48,1
Landslide,Janathapura,Badulla,12,20,7.19,1
Landslide,Welimada,Badulla,12,1,7.19,1
Landslide,Lunugala Town,Badulla,12,13,7.19,1
Landslide,Ekiriya,Badulla,6,1,1.8,1
Landslide,Moragolla,Badulla,2,21,3.36,1
Landslide,Arawa Kumbura,Badulla,7,3,1.68,1
Landslide,Pallekiruwa,Badulla,10,10,9.03,1
Landslide,Welimada,Badulla,11,18,9.3,1
Landslide,Welimada,Badulla,5,2,4.55,1
Landslide,Arwakumbura,Badulla,10,26,9.03,1
Landslide,Haldummulla,Badulla,3,17,2.84,0
Landslide,Welimada,Badulla,12,15,7.19,1
Landslide,Welimada,Badulla,6,2,1.8,1
Landslide,Haldummulla,Badulla,12,4,7.19,1
Landslide,Alakolagala,Badulla,12,14,7.19,1
Landslide,Dowa,Badulla,11,11,9.3,1
Landslide,Alakolagala,Badulla,11,11,9.3,1
Landslide,Rawana Ella,Badulla,11,11,9.3,1
Landslide,Pupula,Badulla,11,11,9.3,1
Landslide,Karandagolla,Badulla,11,11,9.3,1
Landslide,Demodara,Badulla,4,23,5.63,1
Landslide,B Yapamma,Badulla,11,1,9.3,1
Landslide,Metigahathenna,Badulla,12,12,7.19,1
Landslide,Peessagama,Badulla,12,12,7.19,1
Landslide,Janathapura,Badulla,1,11,4.48,1
Landslide,Dodamwatta,Badulla,1,21,4.48,1
Landslide,Janathapura North,Badulla,12,20,7.19,1
Landslide,Arawa Kumbura,Badulla,10,12,9.03,1
Landslide,Weragoda,Badulla,12,12,7.19,1
Landslide,Galwelagama,Badulla,12,12,7.19,1
Landslide,Pallekiruma,Badulla,12,12,7.19,1
Landslide,Sumudugama,Badulla,12,12,7.19,1
Landslide,Janathapura South,Badulla,12,13,7.19,1
Landslide,Uva Paranagama,Badulla,11,16,9.3,1
Landslide,Batawatta,Badulla,12,13,7.19,1
Landslide,Haldummulla,Badulla,10,20,9.03,0
Landslide,Lunugala Town,Badulla,11,11,9.3,1
Landslide,Alakolagala,Badulla,10,12,9.03,1
Landslide,Welimada,Badulla,12,18,7.19,1
Landslide,Uva Paranagama,Badulla,12,17,7.19,1
Landslide,Kalupahana,Badulla,10,29,9.03,1
Landslide,Beragala,Badulla,11,14,9.3,1
Landslide,Koslanda,Badulla,12,14,7.19,1
Landslide,Marangahawala,Badulla,4,20,5.63,1
Landslide,Uva Paranagama,Badulla,12,28,7.19,1
Landslide,Mirisabedda Watta,Badulla,4,26,5.63,1
Landslide,Poonagala,Badulla,11,4,9.3,1
Landslide,Kalupahana,Badulla,5,11,4.55,1
Landslide,Viharagala,Badulla,3,5,2.84,1
Landslide,Idikada Arawa,Badulla,11,20,9.3,1
Landslide,Beragala,Badulla,1,3,4.48,1
Landslide,Bathgoda,Badulla,9,11,4.33,1
Landslide,Krishnana Kandawetta,Badulla,10,2,9.03,1
Landslide,Moraketiya,Badulla,11,26,9.3,1
Landslide,Wasanagama,Badulla,12,1,7.19,1
Landslide,Uva Paranagama,Badulla,12,18,7.19,1
Landslide,Uva Paranagama,Badulla,5,5,4.55,1
Landslide,Koslanda,Badulla,6,5,1.8,1
Landslide,Beragala,Badulla,9,11,4.33,1
Landslide,Passara,Badulla,5,15,4.55,1
Landslide,Haldummulla,Badulla,11,5,9.3,1
Landslide,Galauda,Badulla,12,19,7.19,1
Landslide,Colombobadulla Railway,Badulla,1,16,4.48,1
Landslide,Gallulla,Badulla,12,22,7.19,1
Landslide,Rendapola,Badulla,12,22,7.19,1
Landslide,Uva Paranagama,Badulla,11,9,9.3,1
Landslide,Dehigahamada,Badulla,1,1,4.48,1
Landslide,Balagolla,Badulla,8,6,2.39,1
Landslide,Ellanda,Badulla,5,6,4.55,1
Landslide,Bubula,Badulla,12,1,7.19,1
Landslide,Udawela,Badulla,9,1,4.33,1
Landslide,Kottalbedda,Badulla,12,22,7.19,1
Landslide,Haliela,Badulla,12,12,7.19,1
Landslide,Idamegama,Badulla,12,25,7.19,1
Landslide,Idamegama,Badulla,4,29,5.63,1
Landslide,Galkanda,Badulla,11,20,9.3,1
Landslide,Alugolla,Badulla,12,15,7.19,1
Landslide,Rendapola,Badulla,12,14,7.19,1
Landslide,Kuttiyagolla,Badulla,10,12,9.03,1
Landslide,Pussellewa,Badulla,12,20,7.19,1
Landslide,Kalawelpotha,Badulla,2,10,3.36,1
Landslide,Narangala,Badulla,12,20,7.19,1
Landslide,Ambagahadurawa,Badulla,12,20,7.19,1
Landslide,Ella,Badulla,11,27,9.3,1
Landslide,Colombobadulla Railway,Badulla,11,17,9.3,1
Landslide,Kithalella,Badulla,11,11,9.3,1
Landslide,Bandarawela,Badulla,12,30,7.19,1
Landslide,Ilukpelessa,Badulla,11,11,9.3,1
Landslide,Maduragama,Badulla,11,11,9.3,1
Landslide,Nawela East,Badulla,11,11,9.3,1
Landslide,Gediyaroda,Badulla,10,2,9.03,1
Landslide,Bandarawela,Badulla,3,13,2.84,1
Landslide,Haputale,Badulla,1,4,4.48,0
Landslide,Bandarawela,Badulla,7,3,1.68,1
Landslide,Wewathenna,Badulla,3,14,2.84,1
Landslide,Maha Ulpatha,Badulla,3,13,2.84,1
Landslide,Wewathenna,Badulla,3,13,2.84,1
Landslide,Ambegoda,Badulla,3,16,2.84,1
Landslide,Badulla,Badulla,3,12,2.84,1
Landslide,Uda Arawa,Badulla,1,2,4.48,1
Landslide,Kebillawela North,Badulla,4,27,5.63,1
Landslide,Bandarawela,Badulla,5,1,4.55,1
Landslide,Bandarawela,Badulla,1,9,4.48,1
Landslide,Palleperuwa,Badulla,11,11,9.3,1
Landslide,Idamegama,Badulla,11,11,9.3,1
Landslide,Soranathota,Badulla,1,9,4.48,1
Landslide,Badulla,Badulla,1,8,4.48,1
Landslide,Liyangahawela,Badulla,5,1,4.55,1
Landslide,Maketilla,Badulla,3,3,2.84,1
Landslide,Yahalawela,Badulla,11,11,9.3,1
Landslide,Weheragala Thenna,Badulla,10,7,9.03,1
Landslide,Bandarawela,Badulla,2,4,3.36,1
Landslide,Ballaketuwa,Badulla,11,11,9.3,1
Landslide,Nawela West,Badulla,11,11,9.3,1
Landslide,Dodamgoda,Badulla,11,11,9.3,1
Landslide,Passara,Badulla,11,20,9.3,0
Landslide,Kirinda,Badulla,11,11,9.3,1
Landslide,Piyarapandoowagm,Badulla,11,11,9.3,1
Landslide,Beddewela,Badulla,11,11,9.3,1
Landslide,Udakubalwela,Badulla,11,11,9.3,1
Landslide,Ella,Badulla,11,11,9.3,1
Landslide,Hettipola,Badulla,11,11,9.3,1
Landslide,Gawarawela,Badulla,11,11,9.3,1
Landslide,Haputale,Badulla,12,19,7.19,0
Landslide,Pupula East,Badulla,11,11,9.3,1
Landslide,Newberg,Badulla,11,11,9.3,1
Landslide,Demodara,Badulla,11,11,9.3,1
Landslide,Dulgolla,Badulla,2,7,3.36,1
Landslide,Halpe,Badulla,11,11,9.3,1
Landslide,Navulla,Badulla,11,11,9.3,1
Landslide,Thimbirigasyaya,Colombo,11,15,10.33,1
Landslide,Uduwana,Colombo,8,16,3.68,1
Landslide,Colombo,Colombo,5,20,12.32,0
Landslide,Kadalana,Colombo,4,25,8.43,1
Landslide,Homagama,Colombo,8,16,3.68,1
Landslide,Seethawaka,Colombo,10,7,11.9,0
