Disaster,Location,District,Year,Month,Day,Wind Speed(mph),Cyclone
Cyclone,Kiriella,Ratnapura,2000,2,25,5.0,1
Cyclone,Perakumpura(GN),Monaragala,2000,9,28,9.8,0
Cyclone,Kalmunai,Ampara,2000,12,26,9.1,1
Cyclone,Siyambalanduwa,Monaragala,2000,8,23,10.9,1
Cyclone,Siyambalanduwa,Monaragala,2000,9,4,9.8,1
Cyclone,Vadamaradchi South-west (Karav,Jaffna,2000,12,26,14.2,1
Cyclone,Wattegama(GN),Monaragala,2000,8,23,10.9,0
Cyclone,Pallikkudiyiruppu(GN),Trincomalee,2000,12,26,12.1,1
Cyclone,Welikanda,Polannaruwa,2000,12,26,8.9,1
Cyclone,Chilaw,Puttalam,2000,12,26,12.3,1
Cyclone,Kalmunai Muslim Section (GN),Ampara,2000,12,26,9.1,0
Cyclone,Damana,Ampara,2000,12,26,9.1,1
Cyclone,Perakumpura(GN),Monaragala,2000,10,23,6.9,0
Cyclone,Nawagattegama,Puttalam,2000,12,26,12.3,1
Cyclone,Bowatta(GN),Ratnapura,2000,3,7,4.1,0
Cyclone,Porativu Pattu (Ellavul),Batticaloa,2000,12,26,11.0,1
Cyclone,Mahawewa,Puttalam,2000,10,20,11.0,1
Cyclone,Pallekanda(GN),Ratnapura,2000,10,6,8.2,0
Cyclone,Nattandiya,Puttalam,2000,12,26,12.3,1
Cyclone,Horaketiya(GN),Ratnapura,2000,8,18,12.1,0
Cyclone,Welimada,Badulla,2000,8,12,11.0,1
Cyclone,Uva Paranagama,Badulla,2000,8,12,11.0,1
Cyclone,Chilaw,Puttalam,2000,8,23,16.4,1
Cyclone,Morawewa(GN),Trincomalee,2000,12,26,12.1,1
Cyclone,Kotiyagala(GN),Monaragala,2000,6,12,11.3,0
Cyclone,Mahadivulwewa(GN),Trincomalee,2000,12,26,12.1,1
Cyclone,Unagalavehera (GN),Polannaruwa,2000,12,26,8.9,1
Cyclone,Koralai Pattu (Valachchenai),Batticaloa,2000,12,26,11.0,1
Cyclone,Horowpothana,Anuradhapura,2000,12,26,9.7,1
Cyclone,Vanathavilluwa,Puttalam,2000,12,26,12.3,1
Cyclone,Kiridigala(GN),Ratnapura,2000,11,8,6.1,1
Cyclone,Buddama(GN),Monaragala,2000,11,28,6.1,0
Cyclone,Kekirawa,Anuradhapura,2000,12,26,9.7,0
Cyclone,Siyambalanduwa,Monaragala,2000,9,28,9.8,1
Cyclone,Pallekanda(GN),Ratnapura,2000,10,6,8.2,1
Cyclone,Horaketiya(GN),Ratnapura,2000,8,18,12.1,1
Cyclone,Bowatta(GN),Ratnapura,2000,3,7,4.1,1
Cyclone,Rassagala(GN),Ratnapura,2000,2,7,5.0,0
Cyclone,Rassagala(GN),Ratnapura,2000,6,6,12.6,0
Cyclone,Seruvila,Trincomalee,2000,12,26,12.1,0
Cyclone,Rassagala(GN),Ratnapura,2000,2,7,5.0,1
Cyclone,Bulathgama(GN),Ratnapura,2000,6,28,12.6,0
Cyclone,Siyambalanduwa,Monaragala,2000,10,23,6.9,1
Cyclone,Hingurakgoda,Polannaruwa,2000,12,26,8.9,0
Cyclone,Thambuttegama,Anuradhapura,2000,12,12,9.7,1
Cyclone,Siyambalanduwa,Monaragala,2000,11,28,6.1,1
Cyclone,Padavi Sri Pura,Trincomalee,2000,12,26,12.1,0
Cyclone,Wattegama(GN),Monaragala,2000,12,26,7.7,0
Cyclone,Thanjanthenna(GN),Ratnapura,2000,6,30,12.6,1
Cyclone,Siyambalanduwa,Monaragala,2000,12,6,7.7,1
Cyclone,Wattegama(GN),Monaragala,2000,12,20,7.7,0
Cyclone,Padiyathalawa,Ampara,2000,12,26,9.1,0
Cyclone,Galnewa,Anuradhapura,2000,12,28,9.7,0
Cyclone,Bulathgama(GN),Ratnapura,2000,6,28,12.6,1
Cyclone,Rassagala(GN),Ratnapura,2000,6,6,12.6,1
Cyclone,Muttur,Trincomalee,2000,12,26,12.1,1
Cyclone,Siyambalanduwa,Monaragala,2000,9,11,9.8,1
Cyclone,Siyambalanduwa(GN),Monaragala,2001,1,29,8.3,0
Cyclone,Balangoda,Ratnapura,2001,11,2,6.1,1
Cyclone,Kiriella,Ratnapura,2001,7,15,12.5,0
Cyclone,Kiriella(GN),Ratnapura,2001,5,18,10.1,0
Cyclone,Henarathgoda(GN),Gampaha,2001,2,6,7.7,1
Cyclone,Kiriella,Ratnapura,2001,2,6,5.0,0
Cyclone,Kiriella,Ratnapura,2001,1,14,6.6,0
Cyclone,Kiriella,Ratnapura,2001,3,25,4.1,0
Cyclone,Kiriella,Ratnapura,2001,5,18,10.1,0
Cyclone,Wariyapola,Kurunegala,2001,1,29,9.9,1
Cyclone,Hadukanda(GN),Ratnapura,2001,7,15,12.5,0
Cyclone,Epitawala(GN),Ratnapura,2001,6,2,12.6,0
Cyclone,Matuwagala(GN),Ratnapura,2001,1,14,6.6,0
Cyclone,Kiriella,Ratnapura,2001,8,2,12.1,0
Cyclone,Kanuggalla(GN),Ratnapura,2001,3,25,4.1,0
Cyclone,Perakumpura(GN),Monaragala,2001,3,10,5.7,1
Cyclone,Weligama,Matara,2001,11,7,8.6,0
Cyclone,Perakumpura(GN),Monaragala,2001,10,9,6.9,1
Cyclone,Pallegama(GN),Monaragala,2001,8,29,10.9,1
Cyclone,Gurugahahela(GN),Monaragala,2001,10,7,6.9,1
Cyclone,Meeyagala(GN),Monaragala,2001,4,30,5.3,1
Cyclone,Samanala Badda(GN),Monaragala,2001,4,30,5.3,1
Cyclone,Madugama(GN),Monaragala,2001,4,30,5.3,1
Cyclone,Perakumpura(GN),Monaragala,2001,2,17,7.2,1
Cyclone,Balangoda,Ratnapura,2001,7,14,12.5,1
Cyclone,Siyambalanduwa(GN),Monaragala,2001,1,29,8.3,1
Cyclone,Manabharana(GN),Monaragala,2001,8,10,10.9,1
Cyclone,katuneriya(GN2),Puttalam,2001,10,1,11.0,1
Cyclone,Wetakoluwewa(GN),Matale,2001,3,25,3.8,1
Cyclone,Habaraduwa,Galle,2001,11,7,8.5,0
Cyclone,pahala Katuneriya,Puttalam,2001,10,1,11.0,1
Cyclone,Pethispura(GN),Anuradhapura,2001,1,1,10.0,1
Cyclone,Puttalam North(GN),Puttalam,2001,10,1,11.0,1
Cyclone,Dombagahawela(GN),Monaragala,2001,8,10,10.9,1
Cyclone,Indigasella(GN),Monaragala,2001,10,17,6.9,1
Cyclone,Thiladiya(GN),Puttalam,2001,10,1,11.0,1
Cyclone,Manabharana(GN),Monaragala,2001,5,11,8.8,1
Cyclone,Buddama(GN),Monaragala,2001,3,12,5.7,1
Cyclone,Ambakele(GN),Puttalam,2001,10,1,11.0,1
Cyclone,Buddama(GN),Monaragala,2001,1,18,8.3,1
Cyclone,Wijayakatupatha Elen M(GN),Puttalam,2001,10,1,11.0,1
Cyclone,Galle Four Gravets,Galle,2001,7,23,15.2,0
Cyclone,Wennappuwa,Puttalam,2001,10,3,11.0,0
Cyclone,Wennappuwa (GN),Puttalam,2001,10,1,11.0,1
Cyclone,Balangoda,Ratnapura,2001,6,6,12.6,1
Cyclone,Periya kurukupane,Puttalam,2001,1,10,12.8,1
Cyclone,Balangoda,Ratnapura,2001,7,1,12.5,1
Cyclone,Meneripitiya(GN),Ratnapura,2001,4,14,5.5,0
Cyclone,Thalavitiya(GN),Ratnapura,2001,4,14,5.5,0
Cyclone,Arachchikattuwa,Puttalam,2001,10,1,11.0,0
Cyclone,Kuruvita,Ratnapura,2001,4,14,5.5,0
Cyclone,aranwala(GN),Hambantota,2001,7,11,16.3,0
Cyclone,Parasangahawewa(GN),Anuradhapura,2001,4,26,6.6,1
Cyclone,Ilandagahawewa(GN),Anuradhapura,2001,6,4,15.7,1
Cyclone,Horombuwa(GN),Kurunegala,2001,1,29,9.9,1
Cyclone,Getahetta(GN),Ratnapura,2001,4,14,5.5,0
Cyclone,Walavita(GN),Ratnapura,2001,4,14,5.5,0
Cyclone,Pohorabawa(GN),Ratnapura,2001,4,14,5.5,0
Cyclone,Wariyapola,Kurunegala,2001,6,2,14.4,1
Cyclone,Haputale,Badulla,2001,12,3,7.1,0
Cyclone,Haputale,Badulla,2001,11,27,5.7,0
Cyclone,Haputale,Badulla,2001,10,8,6.6,0
Cyclone,Galewela,Matale,2001,3,25,3.8,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2001,1,1,10.0,1
Cyclone,Bodhimaluwa(GN),Ratnapura,2001,4,14,5.5,0
Cyclone,Beliatta,Hambantota,2001,11,7,7.3,0
Cyclone,Balangoda(GN),Ratnapura,2001,2,11,5.0,0
Cyclone,Kiridigala(GN),Ratnapura,2001,7,14,12.5,0
Cyclone,weligama(GN),Matara,2001,7,11,15.6,0
Cyclone,Godagama(GN),Galle,2001,7,28,15.2,0
Cyclone,Kahawa(GN),Galle,2001,7,28,15.2,0
Cyclone,Thotagamuwa (GN),Galle,2001,7,28,15.2,0
Cyclone,kandakuliya beach,Puttalam,2001,7,14,16.9,0
Cyclone,kadawatha,Puttalam,2001,3,10,8.0,0
Cyclone,Weliwatta(GN),Galle,2001,7,23,15.2,0
Cyclone,Henarathgoda(GN),Gampaha,2001,2,6,7.7,0
Cyclone,Puttalam,Puttalam,2001,1,10,12.8,1
Cyclone,Rajawaka(GN),Ratnapura,2001,9,30,11.2,0
Cyclone,Thumbagoda(GN),Ratnapura,2001,6,7,12.6,0
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2001,4,6,6.6,0
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2001,4,26,6.6,0
Cyclone,Wetakoluwewa(GN),Matale,2001,3,25,3.8,0
Cyclone,Pethispura(GN),Anuradhapura,2001,1,1,10.0,0
Cyclone,Puttalam North(GN),Puttalam,2001,10,1,11.0,0
Cyclone,Thumbagoda(GN),Ratnapura,2001,6,6,12.6,0
Cyclone,Rassagala(GN),Ratnapura,2001,6,7,12.6,0
Cyclone,Ampitiyawatta(GN),Ratnapura,2001,1,7,6.6,0
Cyclone,Balangoda,Ratnapura,2001,7,6,12.5,1
Cyclone,Haputale,Badulla,2001,5,14,8.4,0
Cyclone,Arachchikattuwa,Puttalam,2001,1,10,12.8,0
Cyclone,Perakumpura(GN),Monaragala,2001,2,17,7.2,0
Cyclone,Ilandagahawewa(GN),Anuradhapura,2001,6,4,15.7,0
Cyclone,Wariyapola,Kurunegala,2001,6,2,14.4,0
Cyclone,Kiriella(GN),Ratnapura,2001,5,18,10.1,1
Cyclone,Kanuggalla(GN),Ratnapura,2001,3,25,4.1,1
Cyclone,Haputale,Badulla,2001,2,6,6.2,1
Cyclone,Haputale,Badulla,2001,5,14,8.4,1
Cyclone,Haputale,Badulla,2001,10,8,6.6,1
Cyclone,Haputale,Badulla,2001,11,27,5.7,1
Cyclone,Haputale,Badulla,2001,12,3,7.1,1
Cyclone,Matuwagala(GN),Ratnapura,2001,1,14,6.6,1
Cyclone,Epitawala(GN),Ratnapura,2001,6,2,12.6,1
Cyclone,Gampaha,Gampaha,2001,6,2,13.3,0
Cyclone,Ellawala(GN),Ratnapura,2001,2,8,5.0,1
Cyclone,Hadukanda(GN),Ratnapura,2001,7,15,12.5,1
Cyclone,Balangoda,Ratnapura,2001,9,30,11.2,1
Cyclone,Balangoda,Ratnapura,2001,8,3,12.1,1
Cyclone,Kumburutheniwela(GN),Ratnapura,2001,5,7,10.1,0
Cyclone,Halpe(GN),Ratnapura,2001,9,29,11.2,0
Cyclone,Pandeniya(GN),Ratnapura,2001,9,30,11.2,0
Cyclone,Bodhimaluwa(GN),Ratnapura,2001,4,14,5.5,1
Cyclone,Puttalam,Puttalam,2001,1,10,12.8,0
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2001,1,1,10.0,0
Cyclone,Galewela,Matale,2001,3,25,3.8,0
Cyclone,Bingethenna(GN),Badulla,2001,3,12,4.7,1
Cyclone,Kahagolla(GN),Badulla,2001,3,12,4.7,1
Cyclone,Ranjallawa(GN),Badulla,2001,11,27,5.7,1
Cyclone,Kahattewela(GN),Badulla,2001,8,10,11.0,1
Cyclone,Viharakele(GN),Badulla,2001,5,14,8.4,1
Cyclone,Haputale,Badulla,2001,2,6,6.2,0
Cyclone,Kahagolla(GN),Badulla,2001,6,2,11.5,1
Cyclone,Eheliyagoda,Ratnapura,2001,4,14,5.5,1
Cyclone,Muwanwellegedara(GN),Kurunegala,2001,3,29,5.7,1
Cyclone,Medagama(GN),Kurunegala,2001,3,29,5.7,1
Cyclone,aranwala(GN),Hambantota,2001,7,11,16.3,1
Cyclone,Wariyapola,Kurunegala,2001,3,29,5.7,1
Cyclone,Wariyapola,Kurunegala,2001,3,29,5.7,0
Cyclone,Thalavitiya(GN),Ratnapura,2001,4,14,5.5,1
Cyclone,Meneripitiya(GN),Ratnapura,2001,4,14,5.5,1
Cyclone,Wennappuwa,Puttalam,2001,1,10,12.8,0
Cyclone,Kalametiya(GN),Hambantota,2001,7,30,16.3,0
Cyclone,Kivuleyaya(GN),Monaragala,2001,5,11,8.8,1
Cyclone,Horombuwa(GN),Kurunegala,2001,1,29,9.9,0
Cyclone,Kahattewela(GN),Badulla,2001,8,10,11.0,0
Cyclone,Ranjallawa(GN),Badulla,2001,11,27,5.7,0
Cyclone,Bingethenna(GN),Badulla,2001,3,12,4.7,0
Cyclone,Seelagama(GN),Ratnapura,2001,12,5,6.7,1
Cyclone,Kumburutheniwela(GN),Ratnapura,2001,5,7,10.1,1
Cyclone,Halpe(GN),Ratnapura,2001,9,29,11.2,1
Cyclone,Balangoda,Ratnapura,2001,9,30,11.2,0
Cyclone,Pandeniya(GN),Ratnapura,2001,9,30,11.2,1
Cyclone,Imbulpe,Ratnapura,2001,9,29,11.2,1
Cyclone,Imbulpe,Ratnapura,2001,7,5,12.5,1
Cyclone,Imbulpe,Ratnapura,2001,5,12,10.1,1
Cyclone,Parakaduwa(GN),Ratnapura,2001,4,14,5.5,1
Cyclone,midigama(GN),Matara,2001,7,11,15.6,0
Cyclone,Pohorabawa(GN),Ratnapura,2001,4,14,5.5,1
Cyclone,Imbulpe,Ratnapura,2001,9,30,11.2,1
Cyclone,Balangoda(GN),Ratnapura,2001,2,11,5.0,1
Cyclone,Kiridigala(GN),Ratnapura,2001,7,14,12.5,1
Cyclone,Buddama(GN),Monaragala,2001,3,12,5.7,0
Cyclone,weligama(GN),Matara,2001,7,11,15.6,1
Cyclone,Godagama(GN),Galle,2001,7,28,15.2,1
Cyclone,Kahagolla(GN),Badulla,2001,6,2,11.5,0
Cyclone,Arachchikattuwa,Puttalam,2001,10,1,11.0,1
Cyclone,Kahawa(GN),Galle,2001,7,28,15.2,1
Cyclone,Thotagamuwa (GN),Galle,2001,7,28,15.2,1
Cyclone,kandakuliya beach,Puttalam,2001,7,14,16.9,1
Cyclone,kolinjadiya(GN3),Puttalam,2001,3,10,8.0,1
Cyclone,ulhitiyawa,Puttalam,2001,3,10,8.0,1
Cyclone,kadawatha,Puttalam,2001,3,10,8.0,1
Cyclone,Weliwatta(GN),Galle,2001,7,23,15.2,1
Cyclone,Thumbagoda(GN),Ratnapura,2001,6,6,12.6,1
Cyclone,Indigasella(GN),Monaragala,2001,10,17,6.9,0
Cyclone,Manabharana(GN),Monaragala,2001,5,11,8.8,0
Cyclone,Rassagala(GN),Ratnapura,2001,6,7,12.6,1
Cyclone,Imbulpe,Ratnapura,2001,5,12,10.1,0
Cyclone,Imbulpe,Ratnapura,2001,7,5,12.5,0
Cyclone,Imbulpe,Ratnapura,2001,9,29,11.2,0
Cyclone,Imbulpe,Ratnapura,2001,9,30,11.2,0
Cyclone,Madugama(GN),Monaragala,2001,4,30,5.3,0
Cyclone,Siyambalanduwa,Monaragala,2001,10,3,6.9,1
Cyclone,Kuruvita,Ratnapura,2001,4,14,5.5,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2001,4,6,6.6,1
Cyclone,Siyambalanduwa,Monaragala,2001,10,8,6.9,1
Cyclone,Siyambalanduwa,Monaragala,2001,10,17,6.9,1
Cyclone,Gampaha,Gampaha,2001,6,2,13.3,1
Cyclone,Siyambalanduwa,Monaragala,2001,11,5,6.1,1
Cyclone,Beliatta,Hambantota,2001,11,7,7.3,1
Cyclone,Balangoda,Ratnapura,2001,11,2,6.1,0
Cyclone,Siyambalanduwa,Monaragala,2001,12,3,7.7,1
Cyclone,Balangoda,Ratnapura,2001,7,14,12.5,0
Cyclone,Balangoda,Ratnapura,2001,6,6,12.6,0
Cyclone,Balangoda,Ratnapura,2001,7,6,12.5,0
Cyclone,Balangoda,Ratnapura,2001,8,3,12.1,0
Cyclone,Siyambalanduwa,Monaragala,2001,9,10,9.8,1
Cyclone,midigama(GN),Matara,2001,7,11,15.6,1
Cyclone,Siyambalanduwa,Monaragala,2001,1,29,8.3,0
Cyclone,Siyambalanduwa,Monaragala,2001,8,29,10.9,1
Cyclone,Walavita(GN),Ratnapura,2001,4,14,5.5,1
Cyclone,Getahetta(GN),Ratnapura,2001,4,14,5.5,1
Cyclone,Siyambalanduwa,Monaragala,2001,1,29,8.3,1
Cyclone,Siyambalanduwa,Monaragala,2001,2,17,7.2,1
Cyclone,Siyambalanduwa,Monaragala,2001,4,30,5.3,1
Cyclone,Siyambalanduwa,Monaragala,2001,12,3,7.7,0
Cyclone,Siyambalanduwa,Monaragala,2001,11,5,6.1,0
Cyclone,Siyambalanduwa,Monaragala,2001,10,17,6.9,0
Cyclone,Siyambalanduwa,Monaragala,2001,10,3,6.9,0
Cyclone,Siyambalanduwa,Monaragala,2001,9,10,9.8,0
Cyclone,Siyambalanduwa,Monaragala,2001,8,29,10.9,0
Cyclone,Siyambalanduwa,Monaragala,2001,7,10,11.2,0
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2001,4,26,6.6,1
Cyclone,Siyambalanduwa,Monaragala,2001,1,18,8.3,1
Cyclone,Siyambalanduwa,Monaragala,2001,7,10,11.2,1
Cyclone,Siyambalanduwa,Monaragala,2001,4,30,5.3,0
Cyclone,Ahangama(GN),Galle,2001,7,11,15.2,1
Cyclone,Viharakele(GN),Badulla,2001,5,14,8.4,0
Cyclone,Dombagahawela(GN),Monaragala,2001,8,10,10.9,0
Cyclone,Kalpitiya,Puttalam,2001,7,14,16.9,1
Cyclone,Muwanwellegedara(GN),Kurunegala,2001,3,29,5.7,0
Cyclone,Galle Four Gravets,Galle,2001,7,22,15.2,1
Cyclone,Weliwatta(GN),Galle,2001,7,22,15.2,1
Cyclone,Weligama,Matara,2001,11,7,8.6,1
Cyclone,Habaraduwa,Galle,2001,11,7,8.5,1
Cyclone,Kalametiya(GN),Hambantota,2001,7,30,16.3,1
Cyclone,Ebawalapitiya (GN),Kurunegala,2001,2,6,8.1,0
Cyclone,Horombuwa (GN),Kurunegala,2001,2,6,8.1,0
Cyclone,Wanduressa-Welgala (GN),Kurunegala,2001,2,6,8.1,0
Cyclone,Kiriella,Ratnapura,2001,7,15,12.5,1
Cyclone,Kiriella,Ratnapura,2001,8,2,12.1,1
Cyclone,Kiriella,Ratnapura,2001,2,6,5.0,1
Cyclone,Arachchikattuwa,Puttalam,2001,1,10,12.8,1
Cyclone,Wennappuwa,Puttalam,2001,1,10,12.8,1
Cyclone,Nattandiya,Puttalam,2001,1,10,12.8,1
Cyclone,Kiriella,Ratnapura,2001,1,14,6.6,1
Cyclone,Ambalantota,Hambantota,2001,7,30,16.3,1
Cyclone,Kiriella,Ratnapura,2001,3,25,4.1,1
Cyclone,Kiriella,Ratnapura,2001,5,18,10.1,1
Cyclone,Wijayakatupatha Elen M(GN),Puttalam,2001,10,1,11.0,0
Cyclone,Ambakele(GN),Puttalam,2001,10,1,11.0,0
Cyclone,Wennappuwa (GN),Puttalam,2001,10,1,11.0,0
Cyclone,pahala Katuneriya,Puttalam,2001,10,1,11.0,0
Cyclone,katuneriya(GN2),Puttalam,2001,10,1,11.0,0
Cyclone,Wanduressa-Welgala (GN),Kurunegala,2001,2,6,8.1,1
Cyclone,Horombuwa (GN),Kurunegala,2001,2,6,8.1,1
Cyclone,Eheliyagoda,Ratnapura,2001,4,14,5.5,0
Cyclone,Ebawalapitiya (GN),Kurunegala,2001,2,6,8.1,1
Cyclone,Wennappuwa,Puttalam,2001,10,3,11.0,1
Cyclone,Galle Four Gravets,Galle,2001,7,23,15.2,1
Cyclone,Hikkaduwa,Galle,2001,7,28,15.2,1
Cyclone,Rajawaka(GN),Ratnapura,2001,9,30,11.2,1
Cyclone,Gurugahahela(GN),Monaragala,2001,10,7,6.9,0
Cyclone,Thanjanthenna(GN),Ratnapura,2001,3,8,4.1,1
Cyclone,Manabharana(GN),Monaragala,2001,8,10,10.9,0
Cyclone,Samanala Badda(GN),Monaragala,2001,4,30,5.3,0
Cyclone,Perakumpura(GN),Monaragala,2001,3,10,5.7,0
Cyclone,Pallegama(GN),Monaragala,2001,8,29,10.9,0
Cyclone,Perakumpura(GN),Monaragala,2001,10,9,6.9,0
Cyclone,Thumbagoda(GN),Ratnapura,2001,6,7,12.6,1
Cyclone,Ampitiyawatta(GN),Ratnapura,2001,1,7,6.6,1
Cyclone,Diyavinna(GN),Ratnapura,2002,9,29,11.2,0
Cyclone,Mudungoda(GN),Anuradhapura,2002,5,4,12.1,1
Cyclone,Kalupedigama(GN),Ratnapura,2002,9,29,11.2,0
Cyclone,Sangamam (GN),Ampara,2002,9,20,7.7,0
Cyclone,Moratuwella (GN),Colombo,2002,6,7,13.9,0
Cyclone,Thirukkovil (GN),Ampara,2002,9,20,7.7,0
Cyclone,Halwella(GN),Kurunegala,2002,4,17,5.8,1
Cyclone,Magiripura(GN),Badulla,2002,12,18,7.1,1
Cyclone,Thambuttegama,Anuradhapura,2002,12,17,9.7,0
Cyclone,Wedinigama(GN),Anuradhapura,2002,4,25,6.6,1
Cyclone,Vijithapura (GN),Anuradhapura,2002,12,17,9.7,0
Cyclone,Palugaswewa Farm (GN),Anuradhapura,2002,12,17,9.7,0
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2002,11,26,8.0,0
Cyclone,Mahakongaskada,Anuradhapura,2002,11,4,8.0,1
Cyclone,Railway town(GN),Anuradhapura,2002,8,4,15.0,1
Cyclone,Balangoda,Ratnapura,2002,9,29,11.2,0
Cyclone,Keliyawa,Anuradhapura,2002,12,17,9.7,0
Cyclone,Mihinthale,Anuradhapura,2002,8,26,15.0,0
Cyclone,Molamuraya(GN),Ratnapura,2002,9,29,11.2,0
Cyclone,Palugaswewa Farm(GN),Anuradhapura,2002,12,17,9.7,0
Cyclone,Yakkavita(GN),Kurunegala,2002,4,17,5.8,1
Cyclone,Ranjallawa(GN),Badulla,2002,12,18,7.1,1
Cyclone,Kunchikulama (GN),Anuradhapura,2002,12,17,9.7,0
Cyclone,Puliyankulama (GN),Anuradhapura,2002,12,17,9.7,0
Cyclone,Ipalogama,Anuradhapura,2002,12,17,9.7,1
Cyclone,kahagolla(GN),Badulla,2002,2,1,6.2,1
Cyclone,Magiripura(GN),Badulla,2002,1,21,7.5,1
Cyclone,Kahagolla(GN),Badulla,2002,1,21,7.5,1
Cyclone,Pitarathmale(GN),Badulla,2002,1,21,7.5,1
Cyclone,Weliyawa(GN),Anuradhapura,2002,5,4,12.1,1
Cyclone,Haputhalegama(GN4),Badulla,2002,5,3,8.4,1
Cyclone,Kahagolla(GN),Badulla,2002,12,18,7.1,1
Cyclone,Thotalagala,Badulla,2002,5,3,8.4,1
Cyclone,Kahagolla,Badulla,2002,5,3,8.4,1
Cyclone,(GN4),Badulla,2002,3,25,4.7,1
Cyclone,Kosgaha Mankada(GN),Ratnapura,2002,9,29,11.2,0
Cyclone,Welanhinna,Badulla,2002,3,25,4.7,1
Cyclone,Kahagolla,Badulla,2002,3,25,4.7,1
Cyclone,Dodamwatta,Badulla,2002,3,25,4.7,1
Cyclone,Haputhale Town,Badulla,2002,3,25,4.7,1
Cyclone,Thotalagala(GN),Badulla,2002,1,10,7.5,1
Cyclone,Thotalagala,Badulla,2002,12,18,7.1,1
Cyclone,Kahattewela,Badulla,2002,5,3,8.4,1
Cyclone,(GN),Badulla,2002,12,18,7.1,1
Cyclone,Thotalagala,Badulla,2002,12,18,7.1,0
Cyclone,Haputale,Badulla,2002,1,2,7.5,0
Cyclone,Pitarathmale(GN),Badulla,2002,1,21,7.5,0
Cyclone,Bulathgama(GN),Ratnapura,2002,4,21,5.5,0
Cyclone,Rajawaka(GN),Ratnapura,2002,4,24,5.5,0
Cyclone,Akkara 100,Anuradhapura,2002,12,17,9.7,0
Cyclone,Messana(GN),Ratnapura,2002,6,21,12.6,0
Cyclone,Senapura Gama (GN),Anuradhapura,2002,12,17,9.7,0
Cyclone,Rasnayakapura,Kurunegala,2002,5,3,11.2,0
Cyclone,Warakapola,Kegalle,2002,3,31,3.1,1
Cyclone,Aliyawiddawewa,Anuradhapura,2002,3,4,6.8,1
Cyclone,Ranorawa(GN),Anuradhapura,2002,3,4,6.8,1
Cyclone,Bowatta(GN),Ratnapura,2002,6,25,12.6,0
Cyclone,Kolonna,Ratnapura,2002,4,20,5.5,1
Cyclone,Horaketiya(GN),Ratnapura,2002,12,6,6.7,0
Cyclone,Kahagolla(GN),Badulla,2002,1,21,7.5,0
Cyclone,Konapathirawa (GN),Anuradhapura,2002,12,17,9.7,0
Cyclone,Uggalkalthota Left Bank South(GN),Ratnapura,2002,5,13,10.1,0
Cyclone,Gadasiripura,Anuradhapura,2002,9,29,13.6,1
Cyclone,Karalappala(GN),Kurunegala,2002,4,17,5.8,1
Cyclone,kahagolla(GN),Badulla,2002,2,1,6.2,0
Cyclone,Thambuttegama,Anuradhapura,2002,4,5,6.6,0
Cyclone,Polwathugoda(GN),Ratnapura,2002,6,23,12.6,0
Cyclone,Kadiyangalla (GN),Anuradhapura,2002,12,17,9.7,0
Cyclone,Thambuttegama,Anuradhapura,2002,9,29,13.6,0
Cyclone,Galpanawa (GN),Kurunegala,2002,3,5,5.7,1
Cyclone,Janathapura(GN),Badulla,2002,8,28,11.0,1
Cyclone,Kuttigala(GN),Ratnapura,2002,5,7,10.1,1
Cyclone,Thotalagala,Badulla,2002,5,3,8.4,0
Cyclone,Avissawella High Land,Colombo,2002,2,5,7.8,0
Cyclone,Haputale,Badulla,2002,1,21,7.5,0
Cyclone,Haputale,Badulla,2002,3,5,4.7,0
Cyclone,Dimbulagala,Polannaruwa,2002,9,25,12.0,0
Cyclone,Helambawewa(GN),Anuradhapura,2002,5,4,12.1,1
Cyclone,Pahala Wembuwa,Anuradhapura,2002,12,17,9.7,0
Cyclone,Kusalana Gama (GN),Anuradhapura,2002,12,17,9.7,0
Cyclone,(GN),Badulla,2002,12,18,7.1,0
Cyclone,Thotalagala(GN),Badulla,2002,1,10,7.5,0
Cyclone,Haputhale Town,Badulla,2002,3,25,4.7,0
Cyclone,Haputale,Badulla,2002,3,25,4.7,0
Cyclone,Ipalogama,Anuradhapura,2002,4,25,6.6,0
Cyclone,Medawachchiya,Anuradhapura,2002,4,11,6.6,0
Cyclone,Medawachchiya,Anuradhapura,2002,4,8,6.6,0
Cyclone,Haputale,Badulla,2002,10,1,6.6,0
Cyclone,Haputale,Badulla,2002,12,18,7.1,0
Cyclone,Dodamwatta,Badulla,2002,3,25,4.7,0
Cyclone,Kahagolla,Badulla,2002,3,25,4.7,0
Cyclone,Lunugala,Badulla,2002,8,28,11.0,0
Cyclone,Balangoda Town(GN),Ratnapura,2002,2,26,5.0,0
Cyclone,Welanhinna,Badulla,2002,3,25,4.7,0
Cyclone,Settikulama,Anuradhapura,2002,12,17,9.7,0
Cyclone,Kahagolla,Badulla,2002,5,3,8.4,0
Cyclone,Moraketiya(GN),Ratnapura,2002,5,18,10.1,1
Cyclone,Bulathkohupitiya,Kegalle,2002,4,5,2.9,1
