Disaster,Code Region,Code District,Code Commune,Location,District,Date,Year,Month,Day,Rainfall(mm),Wind Speed(mph)
STRONG WIND,8,8002,008002012,Perakumpura(GN),Monaragala,2000-09-28,2000,9,28,135.0,9.8
GALE,8,8002,008002012,Perakumpura(GN),Monaragala,2000-10-23,2000,10,23,306.0,6.9
GALE,8,8002,008002012,Buddama(GN),Monaragala,2000-11-28,2000,11,28,334.0,6.1
STRONG WIND,8,8002,008002012,Kotiyagala(GN),Monaragala,2000-06-12,2000,6,12,82.0,11.3
GALE,8,8002,008002012,Gemunupura(GN),Monaragala,2000-06-12,2000,6,12,82.0,11.3
GALE,8,8002,008002012,Madugama(GN),Monaragala,2000-06-12,2000,6,12,82.0,11.3
GALE,8,8002,008002012,Weragoda(GN),Monaragala,2000-06-12,2000,6,12,82.0,11.3
STRONG WIND,8,8002,008002012,Wattegama(GN),Monaragala,2000-12-20,2000,12,20,235.0,7.7
GALE,8,8002,008002012,Wattegama(GN),Monaragala,2000-12-26,2000,12,26,235.0,7.7
GALE,8,8002,008002012,Siyambalanduwa(GN),Monaragala,2001-01-29,2001,1,29,137.0,8.3
GALE,8,8002,008002012,Perakumpura(GN),Monaragala,2001-02-17,2001,2,17,93.0,7.2
GALE,8,8002,008002012,Madugama(GN),Monaragala,2001-04-30,2001,4,30,182.0,5.3
GALE,8,8002,008002012,Samanala Badda(GN),Monaragala,2001-04-30,2001,4,30,182.0,5.3
GALE,8,8002,008002012,Meeyagala(GN),Monaragala,2001-04-30,2001,4,30,182.0,5.3
STRONG WIND,8,8002,008002012,Gurugahahela(GN),Monaragala,2001-10-07,2001,10,7,306.0,6.9
GALE,8,8002,008002012,Pallegama(GN),Monaragala,2001-08-29,2001,8,29,118.0,10.9
STRONG WIND,8,8002,008002012,Perakumpura(GN),Monaragala,2001-10-09,2001,10,9,306.0,6.9
STRONG WIND,8,8002,008002012,Perakumpura(GN),Monaragala,2001-03-10,2001,3,10,103.0,5.7
GALE,8,8002,008002012,Manabharana(GN),Monaragala,2001-08-10,2001,8,10,118.0,10.9
STRONG WIND,8,8002,008002012,Dombagahawela(GN),Monaragala,2001-08-10,2001,8,10,118.0,10.9
STRONG WIND,8,8002,008002012,Indigasella(GN),Monaragala,2001-10-17,2001,10,17,306.0,6.9
GALE,8,8002,008002012,Kivuleyaya(GN),Monaragala,2001-05-11,2001,5,11,117.0,8.8
GALE,8,8002,008002012,Manabharana(GN),Monaragala,2001-05-11,2001,5,11,117.0,8.8
GALE,8,8002,008002012,Buddama(GN),Monaragala,2001-03-12,2001,3,12,103.0,5.7
GALE,8,8002,008002012,Kooragammana(GN),Monaragala,2002-03-01,2002,3,1,103.0,5.7
GALE,8,8002,008002012,Buddama(GN),Monaragala,2001-01-18,2001,1,18,137.0,8.3
GALE,8,8002,008002012,Buddama(GN),Monaragala,2002-06-03,2002,6,3,82.0,11.3
STRONG WIND,8,8002,008002012,Ethimale Colony(GN),Monaragala,2002-01-04,2002,1,4,137.0,8.3
LAND SUBSIDENCE,8,8002,008002012,Nugagaha Kivula(GN),Monaragala,2002-03-04,2002,3,4,103.0,5.7
STRONG WIND,8,8002,008002012,Madugama(GN),Monaragala,2002-08-13,2002,8,13,118.0,10.9
GALE,8,8002,008002012,Manabharana(GN),Monaragala,2002-09-09,2002,9,9,135.0,9.8
GALE,8,8002,008002012,Kotiyagala(GN),Monaragala,2002-10-21,2002,10,21,306.0,6.9
GALE,8,8002,008002012,Nugagaha Kivula(GN),Monaragala,2002-11-13,2002,11,13,334.0,6.1
GALE,8,8002,008002012,Manabharana(GN),Monaragala,2002-03-12,2002,3,12,103.0,5.7
GALE,8,8002,008002012,Buddama(GN),Monaragala,2002-12-20,2002,12,20,235.0,7.7
GALE,8,8002,008002012,Buddama(GN),Monaragala,2002-12-30,2002,12,30,235.0,7.7
GALE,8,8002,008002012,Kivuleyaya(GN),Monaragala,2003-10-04,2003,10,4,306.0,6.9
FLOOD,8,8002,008002012,Pallewela(GN),Monaragala,2003-10-01,2003,10,1,306.0,6.9
LAND SUBSIDENCE,8,8002,008002012,Guruhela(GN),Monaragala,2003-10-01,2003,10,1,306.0,6.9
GALE,8,8002,008002012,Govindupura(GN),Monaragala,2003-01-27,2003,1,27,137.0,8.3
LAND SUBSIDENCE,8,8002,008002012,Govindupura(GN),Monaragala,2003-01-27,2003,1,27,137.0,8.3
GALE,8,8002,008002012,Pahatha Arawa(GN),Monaragala,2003-05-02,2003,5,2,117.0,8.8
LAND SUBSIDENCE,8,8002,008002012,Kotagoda(GN),Monaragala,2003-11-02,2003,11,2,334.0,6.1
GALE,8,8002,008002012,Pallewela(GN),Monaragala,2003-02-17,2003,2,17,93.0,7.2
GALE,8,8002,008002012,Perakumpura(GN),Monaragala,2003-02-19,2003,2,19,93.0,7.2
GALE,8,8002,008002012,Gemunupura(GN),Monaragala,2003-02-19,2003,2,19,93.0,7.2
GALE,8,8002,008002012,Kivuleyaya(GN),Monaragala,2003-04-24,2003,4,24,182.0,5.3
GALE,8,8002,008002012,Pallewela(GN),Monaragala,2003-04-24,2003,4,24,182.0,5.3
STRONG WIND,8,8002,008002012,Madugama(GN),Monaragala,2003-05-28,2003,5,28,117.0,8.8
STRONG WIND,8,8002,008002012,Guruhela(GN),Monaragala,2003-06-19,2003,6,19,82.0,11.3
STRONG WIND,8,8002,008002012,Wijithapura(GN),Monaragala,2003-10-07,2003,10,7,306.0,6.9
STRONG WIND,8,8002,008002012,Madugama(GN),Monaragala,2003-10-07,2003,10,7,306.0,6.9
STRONG WIND,8,8002,008002012,Kivuleyaya(GN),Monaragala,2003-10-07,2003,10,7,306.0,6.9
GALE,8,8002,008002012,Meeyagala(GN),Monaragala,2003-07-18,2003,7,18,113.0,11.2
GALE,8,8002,008002012,Madugama(GN),Monaragala,2003-07-18,2003,7,18,113.0,11.2
GALE,8,8002,008002012,Beraliyapola(GN),Monaragala,2003-07-18,2003,7,18,113.0,11.2
GALE,8,8002,008002012,Kalugollayaya(GN),Monaragala,2003-07-28,2003,7,28,113.0,11.2
GALE,8,8002,008002012,Kalugollayaya(GN),Monaragala,2003-07-08,2003,7,8,113.0,11.2
GALE,8,8002,008002012,Thissapura(GN),Monaragala,2003-08-25,2003,8,25,118.0,10.9
GALE,8,8002,008002012,Gemunupura(GN),Monaragala,2003-08-25,2003,8,25,118.0,10.9
GALE,8,8002,008002012,Kotagoda(GN),Monaragala,2003-08-25,2003,8,25,118.0,10.9
GALE,8,8002,008002012,Kodayana(GN),Monaragala,2003-03-09,2003,3,9,103.0,5.7
STRONG WIND,8,8002,008002012,Ruhunu Danawwa(GN),Monaragala,2003-09-19,2003,9,19,135.0,9.8
GALE,8,8002,008002012,Meeyagala(GN),Monaragala,2003-11-17,2003,11,17,334.0,6.1
GALE,8,8002,008002012,Pallewela(GN),Monaragala,2003-11-19,2003,11,19,334.0,6.1
STRONG WIND,8,8002,008002012,Kodayana(GN),Monaragala,2004-03-03,2004,3,3,103.0,5.7
STRONG WIND,8,8002,008002012,Govindupura(GN),Monaragala,2004-06-16,2004,6,16,82.0,11.3
GALE,8,8002,008002012,Buddama(GN),Monaragala,2004-06-30,2004,6,30,82.0,11.3
GALE,8,8002,008002012,Minipura(GN),Monaragala,2004-07-26,2004,7,26,113.0,11.2
GALE,8,8002,008002012,Wijayapura(GN),Monaragala,2004-09-09,2004,9,9,135.0,9.8
STRONG WIND,8,8002,008002012,Ethimale(GN),Monaragala,2004-09-22,2004,9,22,135.0,9.8
GALE,8,8002,008002012,Kalugollayaya(GN),Monaragala,2004-10-29,2004,10,29,306.0,6.9
STRONG WIND,8,8002,008002012,Thissapura(GN),Monaragala,2004-10-29,2004,10,29,306.0,6.9
STRONG WIND,8,8002,008002012,Kodayana(GN),Monaragala,2005-03-22,2005,3,22,103.0,5.7
GALE,8,8002,008002012,Pallegama(GN),Monaragala,2005-12-05,2005,12,5,235.0,7.7
STRONG WIND,8,8002,008002012,Kimbulawela(GN),Monaragala,2005-06-15,2005,6,15,82.0,11.3
GALE,8,8002,008002012,Pahatha Arawa(GN),Monaragala,2005-08-30,2005,8,30,118.0,10.9
GALE,8,8002,008002012,Karambagoda(GN),Monaragala,2005-08-30,2005,8,30,118.0,10.9
GALE,8,8002,008002012,Kodayana(GN),Monaragala,2005-05-10,2005,5,10,117.0,8.8
GALE,8,8002,008002012,Kodayana(GN),Monaragala,2005-06-12,2005,6,12,82.0,11.3
GALE,8,8002,008002012,Govindupura(GN),Monaragala,2006-03-01,2006,3,1,103.0,5.7
GALE,8,8002,008002012,Siyambalanduwa(GN),Monaragala,2006-02-18,2006,2,18,93.0,7.2
STRONG WIND,8,8002,008002012,Guruhela(GN),Monaragala,2006-06-28,2006,6,28,82.0,11.3
STRONG WIND,8,8002,008002012,Kimbulawela(GN),Monaragala,2006-10-07,2006,10,7,306.0,6.9
GALE,8,8002,008002012,Siyambalanduwa Town (GN),Monaragala,2006-11-24,2006,11,24,334.0,6.1
GALE,8,8002,008002012,Kimbulawela(GN),Monaragala,2006-11-24,2006,11,24,334.0,6.1
LAND SUBSIDENCE,8,8002,008002012,Wattegama(GN),Monaragala,2006-12-26,2006,12,26,235.0,7.7
STRONG WIND,8,8002,008002012,Pahatha Arawa(GN),Monaragala,2007-05-30,2007,5,30,117.0,8.8
GALE,8,8002,008002012,Dombagahawela(GN),Monaragala,2007-08-10,2007,8,10,118.0,10.9
GALE,8,8002,008002012,Siripura(GN),Monaragala,2007-05-11,2007,5,11,117.0,8.8
STRONG WIND,8,8002,008002012,Wijayapura(GN),Monaragala,2007-12-12,2007,12,12,235.0,7.7
FLOOD,3,3002,003002036,Kithalagama East 1 (GN),Matara,2005-05-23,2005,5,23,237.0,13.4
FLOOD,3,3002,,Nimbala(GN),Matara,2005-05-23,2005,5,23,237.0,13.4
LANDSLIDE,3,3002,003002045,Gandara(GN),Matara,2008-10-21,2008,10,21,268.0,11.6
LANDSLIDE,3,3002,003002045,Devinuwara(GN),Matara,2008-10-21,2008,10,21,268.0,11.6
FLOOD,3,3002,003002027,Ihala Vitiyala North(GN),Matara,2008-10-21,2008,10,21,268.0,11.6
FLOOD,3,3002,003002027,Ihala Vitiyala South(GN),Matara,2008-10-21,2008,10,21,268.0,11.6
LAND SUBSIDENCE,3,3002,003002012,Gombaddala South(GN),Matara,2008-10-20,2008,10,20,268.0,11.6
LAND SUBSIDENCE,3,3002,003002012,Kithsiripura(GN),Matara,2008-10-20,2008,10,20,268.0,11.6
LAND SUBSIDENCE,3,3002,003002012,Seenipella East(GN),Matara,2008-10-20,2008,10,20,268.0,11.6
LAND SUBSIDENCE,3,3002,003002012,Horapavita North(GN),Matara,2008-10-20,2008,10,20,268.0,11.6
FLOOD,3,3002,003002045,Devinuwara Central(GN),Matara,2008-10-21,2008,10,21,268.0,11.6
FLOOD,3,3002,003002045,Gandara South(GN),Matara,2008-10-21,2008,10,21,268.0,11.6
FLOOD,3,3002,003002045,Kadawedduwa East(GN),Matara,2008-10-21,2008,10,21,268.0,11.6
FLOOD,3,3002,003002045,Gandara West(GN),Matara,2008-10-21,2008,10,21,268.0,11.6
FLOOD,3,3002,003002045,Thalalla East(GN),Matara,2008-10-21,2008,10,21,268.0,11.6
FLOOD,3,3002,003002045,Uda Aparekka(GN),Matara,2008-10-21,2008,10,21,268.0,11.6
FLOOD,3,3002,003002045,Kapugama West(GN),Matara,2008-10-21,2008,10,21,268.0,11.6
FLOOD,3,3002,003002045,Gandara Central(GN),Matara,2008-10-21,2008,10,21,268.0,11.6
FLOOD,3,3002,003002045,Gandarawatta South(GN),Matara,2008-10-21,2008,10,21,268.0,11.6
FLOOD,3,3002,003002045,Kapugama Central,Matara,2008-10-21,2008,10,21,268.0,11.6
GALE,3,3002,003002033,Kirinda Mangin Ihala Central(GN),Matara,2008-11-30,2008,11,30,305.0,8.6
FLOOD,3,3002,003002042,Navimana South(GN),Matara,2008-01-06,2008,1,6,111.0,8.9
FLOOD,3,3002,003002003,Kosnilgoda(GN),Matara,2008-05-31,2008,5,31,237.0,13.4
FLOOD,3,3002,003002003,Kudagalahena(GN),Matara,2008-05-31,2008,5,31,237.0,13.4
FLOOD,3,3002,003002003,Pitabeddara(GN),Matara,2008-05-31,2008,5,31,237.0,13.4
FLOOD,3,3002,003002003,Dehigaspa(GN),Matara,2008-05-31,2008,5,31,237.0,13.4
FLOOD,3,3002,003002003,Rambukana East(GN),Matara,2008-05-31,2008,5,31,237.0,13.4
FLOOD,3,3002,003002003,Alapaladeniya North(GN),Matara,2008-05-31,2008,5,31,237.0,13.4
FLOOD,3,3002,003002003,Kaduruwana,Matara,2008-05-31,2008,5,31,237.0,13.4
FLOOD,3,3002,003002003,Edandukitha East(GN),Matara,2008-05-31,2008,5,31,237.0,13.4
FLOOD,3,3002,003002003,Banagala East(GN),Matara,2008-05-31,2008,5,31,237.0,13.4
GALE,3,3002,003002012,Pallewela South(GN),Matara,2009-05-09,2009,5,9,237.0,13.4
STRONG WIND,3,3002,003002027,Ullala West(GN),Matara,2009-02-10,2009,2,10,87.0,8.0
STRONG WIND,3,3002,003002027,Kahagala South(GN),Matara,2009-02-10,2009,2,10,87.0,8.0
STRONG WIND,3,3002,003002027,Narandeniya West(GN),Matara,2009-02-10,2009,2,10,87.0,8.0
STRONG WIND,3,3002,003002027,Akurugoda(GN),Matara,2009-02-10,2009,2,10,87.0,8.0
STRONG WIND,3,3002,003002027,Magamure(GN),Matara,2009-02-10,2009,2,10,87.0,8.0
STRONG WIND,3,3002,003002027,Ihala Vitiyala(GN),Matara,2009-02-10,2009,2,10,87.0,8.0
STRONG WIND,3,3002,003002027,Lenabatuwa(GN),Matara,2009-02-10,2009,2,10,87.0,8.0
STRONG WIND,3,3002,003002027,Karaputugala South(GN),Matara,2009-02-10,2009,2,10,87.0,8.0
GALE,3,3002,003002012,Kudapana(GN),Matara,2009-07-09,2009,7,9,170.0,15.6
GALE,3,3002,003002012,Makandura West(GN),Matara,2009-07-09,2009,7,9,170.0,15.6
GALE,3,3002,003002012,Batadola(GN),Matara,2009-01-07,2009,1,7,111.0,8.9
GALE,3,3002,003002012,Diddenipotha North(GN),Matara,2008-07-28,2008,7,28,170.0,15.6
FLOOD,3,3002,003002006,Kolavenigama(GN),Matara,2008-07-18,2008,7,18,170.0,15.6
FLOOD,3,3002,003002006,Lindagawahena(GN),Matara,2008-07-18,2008,7,18,170.0,15.6
FLOOD,3,3002,003002006,Morawaka(GN),Matara,2008-07-18,2008,7,18,170.0,15.6
FLOOD,3,3002,003002006,Batayaya(GN),Matara,2008-07-18,2008,7,18,170.0,15.6
FLOOD,3,3002,003002006,Deniyaya(GN),Matara,2008-07-18,2008,7,18,170.0,15.6
FLOOD,3,3002,003002006,Pussellawela(GN),Matara,2008-07-18,2008,7,18,170.0,15.6
FLOOD,3,3002,003002006,Meddepitiya(GN),Matara,2008-07-18,2008,7,18,170.0,15.6
FLOOD,3,3002,003002006,Kiriweldola(GN),Matara,2008-07-18,2008,7,18,170.0,15.6
EARTH SLIP,3,3002,003002030,Kongala Central(GN),Matara,2009-10-16,2009,10,16,268.0,11.6
STRONG WIND,3,3002,003002027,Ihala Vitiyala North(GN),Matara,2009-02-10,2009,2,10,87.0,8.0
STRONG WIND,3,3002,003002027,Ihala Vitiyala South(GN),Matara,2009-02-10,2009,2,10,87.0,8.0
FLOOD,1,1003,001003033,Girikola(GN),Kaluthara,2007-03-05,2007,3,5,68.6,5.4
FLOOD,1,1003,001003033,Gorokgoda(GN),Kaluthara,2007-03-05,2007,3,5,68.6,5.4
FLOOD,1,1003,001003006,Atulugama East (GN),Kaluthara,2008-05-31,2008,5,31,157.5,11.6
FLOOD,1,1003,001003012,Mahagama(GN),Kaluthara,2007-03-05,2007,3,5,68.6,5.4
FLOOD,1,1003,001003012,Delmella(GN),Kaluthara,2007-03-05,2007,3,5,68.6,5.4
FLOOD,1,1003,001003012,Ihala Narangala(GN),Kaluthara,2007-03-05,2007,3,5,68.6,5.4
STRONG WIND,1,1003,001003012,Ihala Welgama(GN),Kaluthara,2009-10-31,2009,10,31,203.2,9.6
STRONG WIND,1,1003,001003012,Thennahena(GN),Kaluthara,2009-10-31,2009,10,31,203.2,9.6
STRONG WIND,1,1003,001003012,Paragoda(GN),Kaluthara,2009-10-31,2009,10,31,203.2,9.6
STRONG WIND,1,1003,001003012,Mahagama(GN),Kaluthara,2009-10-31,2009,10,31,203.2,9.6
STRONG WIND,1,1003,001003012,Delmella(GN),Kaluthara,2009-10-31,2009,10,31,203.2,9.6
STRONG WIND,1,1003,001003012,Ihala Narangala(GN),Kaluthara,2009-10-31,2009,10,31,203.2,9.6
STRONG WIND,1,1003,001003009,Kumbuka South(GN),Kaluthara,2009-03-03,2009,3,3,68.6,5.4
STRONG WIND,1,1003,001003009,Kumbuka East(GN),Kaluthara,2009-03-03,2009,3,3,68.6,5.4
STRONG WIND,1,1003,001003009,Olaboduwa South(GN),Kaluthara,2009-03-03,2009,3,3,68.6,5.4
STRONG WIND,1,1003,001003009,Olaboduwa North(GN),Kaluthara,2009-03-03,2009,3,3,68.6,5.4
FLOOD,1,1003,001003027,Pelapitiyagoda(GN),Kaluthara,2007-03-05,2007,3,5,68.6,5.4
FLOOD,1,1003,001003027,Pelapitiyagoda North(GN),Kaluthara,2007-03-05,2007,3,5,68.6,5.4
STRONG WIND,1,1003,001003009,Palanoruwa(GN),Kaluthara,2009-03-03,2009,3,3,68.6,5.4
STRONG WIND,1,1003,001003009,Midellamulahena(GN),Kaluthara,2009-03-03,2009,3,3,68.6,5.4
FLOOD,1,1003,001003010,Poruwadanada West(GN),Kaluthara,2007-05-31,2007,5,31,157.5,11.6
FLOOD,1,1003,001003010,Rathmalgoda East(GN),Kaluthara,2007-05-31,2007,5,31,157.5,11.6
STRONG WIND,1,1003,001003010,Poruwadanada West(GN),Kaluthara,2008-12-17,2008,12,17,119.4,8.2
STRONG WIND,1,1003,001003010,Rathmalgoda East(GN),Kaluthara,2008-12-17,2008,12,17,119.4,8.2
GALE,1,1003,001003010,Dombagaskanda(GN),Kaluthara,2009-10-19,2009,10,19,203.2,9.6
GALE,1,1003,001003010,Ingiriya North(GN),Kaluthara,2009-10-19,2009,10,19,203.2,9.6
GALE,1,1003,001003010,Kekulaliya(GN),Kaluthara,2009-10-19,2009,10,19,203.2,9.6
GALE,1,1003,001003010,Kurana North(GN),Kaluthara,2009-10-19,2009,10,19,203.2,9.6
GALE,1,1003,001003010,Kurana South(GN),Kaluthara,2009-10-19,2009,10,19,203.2,9.6
GALE,1,1003,001003010,Maputugala(GN),Kaluthara,2009-10-19,2009,10,19,203.2,9.6
GALE,1,1003,001003010,Nambapana(GN),Kaluthara,2009-10-19,2009,10,19,203.2,9.6
GALE,1,1003,001003010,Nimalagama(GN),Kaluthara,2009-10-19,2009,10,19,203.2,9.6
GALE,1,1003,001003010,Uragala East(GN),Kaluthara,2009-10-19,2009,10,19,203.2,9.6
GALE,1,1003,001003010,Uragala West(GN),Kaluthara,2009-10-19,2009,10,19,203.2,9.6
FLOOD,1,1003,001003021,Etavila (GN),Kaluthara,2008-04-28,2008,4,28,137.2,7.3
LANDSLIDE,1,1003,001003021,Nagoda South(GN),Kaluthara,2008-10-21,2008,10,21,203.2,9.6
GALE,1,1003,001003021,Kosgulana(GN),Kaluthara,2009-03-15,2009,3,15,68.6,5.4
STRONG WIND,1,1003,001003021,Alubogahalanda(GN),Kaluthara,2009-05-14,2009,5,14,157.5,11.6
STRONG WIND,1,1003,001003021,Maha Heenatiyagala(GN),Kaluthara,2009-05-14,2009,5,14,157.5,11.6
STRONG WIND,1,1003,001003021,Nagoda South(GN),Kaluthara,2009-05-14,2009,5,14,157.5,11.6
STRONG WIND,1,1003,001003021,Pulartan(GN),Kaluthara,2009-05-14,2009,5,14,157.5,11.6
STRONG WIND,1,1003,001003021,Rajawatta(GN),Kaluthara,2009-05-14,2009,5,14,157.5,11.6
FLOOD,1,1003,001003015,Anguruwathota(GN),Kaluthara,2007-03-05,2007,3,5,68.6,5.4
FLOOD,1,1003,001003015,Anguruwathota(GN),Kaluthara,2008-04-30,2008,4,30,137.2,7.3
FLOOD,1,1003,001003030,Gurudola(GN),Kaluthara,2007-05-31,2007,5,31,157.5,11.6
FLOOD,1,1003,001003036,Kamburawala(GN),Kaluthara,2007-05-31,2007,5,31,157.5,11.6
FLOOD,1,1003,001003036,Kamburawala(GN),Kaluthara,2009-08-16,2009,8,16,68.6,12.9
FLOOD,1,1003,001003003,Panadura,Kaluthara,2007-04-05,2007,4,5,137.2,7.3
GALE,1,1003,001003003,Wekada East(GN),Kaluthara,2009-11-13,2009,11,13,218.4,7.9
GALE,1,1003,001003003,Panadura,Kaluthara,2009-11-13,2009,11,13,218.4,7.9
FLOOD,1,1003,001003039,Yagirala(GN),Kaluthara,2007-05-31,2007,5,31,157.5,11.6
FLOOD,1,1003,001003039,Walallavita,Kaluthara,2007-05-31,2007,5,31,157.5,11.6
LANDSLIDE,2,2001,002001009,Dodangolla(GN),Kandy,2005-12-20,2005,12,20,233.5,7.6
LANDSLIDE,2,2001,002001048,Wanahapuwa(GN),Kandy,2005-11-18,2005,11,18,373.6,6.3
STRONG WIND,2,2001,002001042,Gurukele(GN),Kandy,2006-04-19,2006,4,19,351.5,4.8
STRONG WIND,2,2001,002001048,Nillamba(GN),Kandy,2006-04-19,2006,4,19,351.5,4.8
FLOOD,2,2001,002001030,Bahirawa Kanda(GN),Kandy,2005-11-24,2005,11,24,373.6,6.3
FLOOD,2,2001,002001030,Deiyannewela(GN),Kandy,2005-11-24,2005,11,24,373.6,6.3
FLOOD,2,2001,002001030,Godagandeniya(GN),Kandy,2005-11-24,2005,11,24,373.6,6.3
FLOOD,2,2001,002001030,Heeressagala(GN),Kandy,2005-11-24,2005,11,24,373.6,6.3
FLOOD,2,2001,002001030,Katukele West(GN),Kandy,2005-11-24,2005,11,24,373.6,6.3
FLOOD,2,2001,002001030,Pitakanda(GN),Kandy,2005-11-24,2005,11,24,373.6,6.3
FLOOD,2,2001,002001030,Poornawatta East(GN),Kandy,2005-11-24,2005,11,24,373.6,6.3
FLOOD,2,2001,002001030,Poornawatta West(GN),Kandy,2005-11-24,2005,11,24,373.6,6.3
FLOOD,2,2001,002001030,Thennakumbura(GN),Kandy,2005-11-24,2005,11,24,373.6,6.3
FLOOD,2,2001,002001030,Wewathena(GN),Kandy,2005-11-24,2005,11,24,373.6,6.3
GALE,2,2001,002001030,Asgiriya(GN),Kandy,2005-11-24,2005,11,24,373.6,6.3
LANDSLIDE,2,2001,002001030,Maligathenna(GN),Kandy,2005-11-24,2005,11,24,373.6,6.3
EARTH SLIP,2,2001,002001015,Pitawala(GN),Kandy,2005-11-18,2005,11,18,373.6,6.3
LANDSLIDE,2,2001,002001012,Eriyagasthenna(GN),Kandy,2005-01-12,2005,1,12,97.6,8.1
EARTH SLIP,2,2001,002001006,Watagoda(GN),Kandy,2005-09-11,2005,9,11,207.1,11.3
EARTH SLIP,2,2001,002001006,Egodamulla South(GN),Kandy,2005-09-11,2005,9,11,207.1,11.3
LANDSLIDE,2,2001,002001006,Ovissa(GN),Kandy,2005-09-11,2005,9,11,207.1,11.3
EARTH SLIP,2,2001,002001039,Delgahapitiya(GN),Kandy,2005-11-20,2005,11,20,373.6,6.3
EARTH SLIP,2,2001,002001039,Elpitikanda(GN),Kandy,2005-11-20,2005,11,20,373.6,6.3
EARTH SLIP,2,2001,002001039,Nawa Peradeniya(GN),Kandy,2005-11-20,2005,11,20,373.6,6.3
EARTH SLIP,2,2001,002001039,Rabbegama(GN),Kandy,2005-11-20,2005,11,20,373.6,6.3
EARTH SLIP,2,2001,002001039,Rangoda(GN),Kandy,2005-11-20,2005,11,20,373.6,6.3
EARTH SLIP,2,2001,002001039,Urulewatta(GN),Kandy,2005-11-20,2005,11,20,373.6,6.3
EARTH SLIP,2,2001,002001039,Warakagoda(GN),Kandy,2005-11-20,2005,11,20,373.6,6.3
EARTH SLIP,2,2001,002001039,Wegiriya(GN),Kandy,2005-11-20,2005,11,20,373.6,6.3
GALE,2,2001,002001039,Pamunuwa(GN),Kandy,2005-07-11,2005,7,11,142.5,13.2
LANDSLIDE,2,2001,002001039,Walagedara(GN),Kandy,2005-11-20,2005,11,20,373.6,6.3
STRONG WIND,2,2001,002001039,Handessa(GN),Kandy,2005-11-20,2005,11,20,373.6,6.3
STRONG WIND,5,5002,005002034,Viripathanchenai 03,Ampara,2006-05-25,2006,5,25,165.0,7.5
FLOOD,6,6001,006001030,Periyakadu Nelawa(GN),Kurunegala,2006-12-26,2006,12,26,139.0,9.3
FLOOD,6,6001,006001030,Neketta(GN),Kurunegala,2006-12-26,2006,12,26,139.0,9.3
FLOOD,6,6001,006001030,Wewalagama(GN),Kurunegala,2006-12-26,2006,12,26,139.0,9.3
FLOOD,6,6001,006001030,Ibbagamuwa(GN),Kurunegala,2006-12-26,2006,12,26,139.0,9.3
FLOOD,6,6001,006001030,Dehelgamuwa(GN),Kurunegala,2006-12-26,2006,12,26,139.0,9.3
FLOOD,6,6001,006001030,Deeyawa(GN),Kurunegala,2006-12-26,2006,12,26,139.0,9.3
FLOOD,6,6001,006001030,Polgolla(GN),Kurunegala,2006-12-26,2006,12,26,139.0,9.3
FLOOD,6,6001,006001030,Madigedethilianga(GN),Kurunegala,2006-12-26,2006,12,26,139.0,9.3
FLOOD,6,6001,006001030,Udawela(GN),Kurunegala,2006-12-26,2006,12,26,139.0,9.3
FLOOD,6,6001,006001030,Doluwa(GN),Kurunegala,2006-12-26,2006,12,26,139.0,9.3
FLOOD,6,6001,006001030,Thammita(GN),Kurunegala,2006-12-26,2006,12,26,139.0,9.3
FLOOD,6,6001,006001030,Kandulawa(GN),Kurunegala,2006-12-26,2006,12,26,139.0,9.3
FLOOD,6,6001,006001036,Kithulwehera(GN),Kurunegala,2006-06-11,2006,6,11,156.0,14.4
FLOOD,6,6001,006001036,Ebwalapitiya(GN),Kurunegala,2006-06-11,2006,6,11,156.0,14.4
FLOOD,1,1003,001003036,Kamburawala(GN),Kaluthara,2005-11-21,2005,11,21,218.4,7.9
FLOOD,6,6001,006001078,Koduruwawela(GN),Kurunegala,2006-01-10,2006,1,10,62.0,9.9
FLOOD,6,6001,006001018,Subhasinghapura(GN),Kurunegala,2006-12-10,2006,12,10,139.0,9.3
FLOOD,6,6001,006001021,Karakole(GN),Kurunegala,2007-03-22,2007,3,22,138.0,5.7
FLOOD,6,6001,006001021,Nabadewa(GN),Kurunegala,2007-12-24,2007,12,24,139.0,9.3
FLOOD,6,6001,006001021,Nabadewa(GN),Kurunegala,2009-12-15,2009,12,15,139.0,9.3
FLOOD,6,6001,006001021,Pahala Galapitiyagama(GN),Kurunegala,2009-12-15,2009,12,15,139.0,9.3
STRONG WIND,3,3001,003001024,Gonadeniya(GN),Galle,2009-01-10,2009,1,10,76.0,7.4
STRONG WIND,3,3001,003001024,Homadola(GN),Galle,2009-01-10,2009,1,10,76.0,7.4
STRONG WIND,3,3001,003001024,Nagoda Ihala(GN),Galle,2009-01-10,2009,1,10,76.0,7.4
STRONG WIND,3,3001,003001012,Pahal Omatta(GN),Galle,2009-01-10,2009,1,10,76.0,7.4
STRONG WIND,3,3001,003001012,Kahadoowa(GN),Galle,2009-01-10,2009,1,10,76.0,7.4
STRONG WIND,3,3001,003001012,Goluwamulla(GN),Galle,2009-01-10,2009,1,10,76.0,7.4
GALE,3,3001,003001051,Polhena(GN),Galle,2009-02-10,2009,2,10,59.0,6.2
GALE,3,3001,003001051,Kahanda(GN),Galle,2009-02-10,2009,2,10,59.0,6.2
GALE,3,3001,003001051,Welikonda(GN),Galle,2009-02-10,2009,2,10,59.0,6.2
