Disaster,Code Region,Code District,Code Commune,Location,District,Year,Month,Day,Wind Speed(mph),Cyclone
Cyclone,5,5002,5002015,Vavinna South(Gn),Ampara,2010,8,19,8.9,1
Cyclone,9,9001,9001012,Gallella(Gn),Ratnapura,2010,8,6,12.1,1
Cyclone,9,9001,9001021,Hakamuwa North,Ratnapura,2010,8,6,12.1,1
Cyclone,5,5002,5002015,Paragahagala West(Gn),Ampara,2010,8,19,8.9,1
Cyclone,5,5003,5003009,Kalyanapura(Gn),Trincomalee,2010,9,30,14.2,1
Cyclone,5,5002,5002015,Ampara,Ampara,2010,8,19,8.9,1
Cyclone,6,6001,6001015,Hidogama(Gn),Kurunegala,2010,9,7,12.6,1
Cyclone,3,3001,3001042,Mampitiya(Gn),Galle,2010,6,23,15.4,1
Cyclone,9,9001,9001018,Balangoda,Ratnapura,2010,7,9,12.5,1
Cyclone,5,5003,5003015,Perunthoru(Gn),Trincomalee,2010,10,1,10.5,1
Cyclone,2,2001,2001034,Welivita Ihala(Gn),Kandy,2010,7,10,13.2,1
Cyclone,2,2001,2001003,Niyangoda(Gn),Kandy,2010,7,10,13.2,1
Cyclone,6,6001,6001051,Siyambalangamuwa(Gn),Kurunegala,2010,8,19,13.8,1
Cyclone,2,2001,2001033,Uguressapitiya(Gn),Kandy,2010,10,7,7.7,1
Cyclone,2,2001,2001048,Perawatta West(Gn),Kandy,2010,11,6,6.3,1
Cyclone,5,5003,5003009,Gomarankadawala,Trincomalee,2010,9,30,14.2,1
Cyclone,6,6001,6001051,Oggamuwa(Gn),Kurunegala,2010,8,19,13.8,1
Cyclone,1,1003,1003024,Beruwala,Kaluthara,2010,11,11,7.9,1
Cyclone,6,6001,6001051,Thittawella(Gn),Kurunegala,2010,8,19,13.8,1
Cyclone,1,1002,1002024,Aluthgama Bogamuwa North(Gn),Gampaha,2010,10,15,9.2,1
Cyclone,1,1002,1002015,Horampella North(Gn),Gampaha,2010,7,13,12.9,1
Cyclone,6,6001,6001051,Kudagalgamuwa(Gn),Kurunegala,2010,8,19,13.8,1
Cyclone,6,6001,6001051,Hanwella(Gn),Kurunegala,2010,8,19,13.8,1
Cyclone,6,6001,6001051,Maragama(Gn),Kurunegala,2010,8,19,13.8,1
Cyclone,6,6001,6001042,Urapotta(Gn),Kurunegala,2010,7,14,14.2,1
Cyclone,6,6001,6001006,Mahagalkadawala(Gn),Kurunegala,2010,10,7,8.8,1
Cyclone,6,6001,6001006,Siyambalewa(Gn),Kurunegala,2010,10,7,8.8,1
Cyclone,2,2001,2001048,Suduwella(Gn),Kandy,2010,10,6,7.7,1
Cyclone,1,1003,1003024,Kalavilakanda(Gn),Kaluthara,2010,10,11,9.6,1
Cyclone,4,4005,4005009,"Uthayanagar, Kaneshapuram, Kanagapuram, Thirunagar",Kilinochchi,2010,5,16,14.5,1
Cyclone,4,4002,4002012,Rasamadhu(Gn),Mannar,2010,5,18,18.0,1
Cyclone,2,2003,2003012,Stonycliff(Gn),Nuwara Eliya,2010,8,10,11.6,1
Cyclone,3,3002,3002009,Pasgoda,Matara,2010,10,11,11.6,1
Cyclone,3,3002,3002027,"Ihala Vitiyala North(Gn),Ihala Vitiyala South(Gn),",Matara,2010,10,11,11.6,1
Cyclone,7,7002,7002015,Thamankaduwa,Polannaruwa,2010,7,11,14.8,1
Cyclone,3,3002,3002015,Thalahagama West(Gn),Matara,2010,10,11,11.6,1
Cyclone,3,3002,3002012,Radawela(Gn),Matara,2010,11,24,8.6,1
Cyclone,3,3002,3002012,Beragama South(Gn),Matara,2010,11,24,8.6,1
Cyclone,7,7001,7001015,"Pusiyankulama(Gn), Diganegama(Gn)",Anuradhapura,2010,9,7,13.6,1
Cyclone,2,2002,2002033,Ukuwela,Matale,2010,3,29,3.8,1
Cyclone,2,2002,2002006,Dambulla,Matale,2010,3,20,3.8,1
Cyclone,5,5002,5002042,Damana,Ampara,2010,9,13,7.7,1
Cyclone,7,7001,7001048,Pahala Thalawa(Gn),Anuradhapura,2010,9,7,13.6,1
Cyclone,7,7001,7001009,Kuda Kumbukgollewa(Gn),Anuradhapura,2010,9,20,13.6,1
Cyclone,7,7001,7001009,Yakawewa(Gn),Anuradhapura,2010,9,20,13.6,1
Cyclone,7,7001,7001009,Medawachchiya Town(Gn),Anuradhapura,2010,9,20,13.6,1
Cyclone,7,7001,7001036,"Suhadagama(Gn), Kaluvila(Gn)",Anuradhapura,2010,9,20,13.6,1
Cyclone,5,5001,5001012,Koppavely(Gn),Batticaloa,2010,11,7,8.6,1
Cyclone,2,2003,2003012,Nuwara Eliya Central(Gn),Nuwara Eliya,2010,7,10,12.1,1
Cyclone,3,3001,3001057,Goonapeenuwala,Galle,2010,6,12,15.4,1
Cyclone,3,3001,3001042,Bope-Poddala,Galle,2010,6,23,15.4,1
Cyclone,5,5003,5003024,Kinniya,Trincomalee,2010,5,17,13.4,1
Cyclone,9,9001,9001027,"Kahawatta(Gn), Raddella(Gn)",Ratnapura,2010,7,4,12.5,1
Cyclone,2,2001,2001039,Kovilakanda(Gn),Kandy,2010,5,24,9.8,1
Cyclone,2,2003,2003012,Sandathenna(Gn),Nuwara Eliya,2010,5,14,8.9,1
Cyclone,3,3001,3001012,Rekadahena(Gn),Galle,2010,5,14,13.2,1
Cyclone,6,6002,6002042,Mudukatuwa South(Gn),Puttalam,2010,5,21,14.2,1
Cyclone,1,1003,1003024,Beruwala,Kaluthara,2010,11,10,7.9,1
Cyclone,1,1001,1001031,Wedikanda (Gn),Colombo,2010,12,8,10.4,1
Cyclone,5,5003,5003015,Trincomalee Town And Gravets,Trincomalee,2010,1,10,12.0,1
Cyclone,4,4002,4002015,Palaikuli(Gn),Mannar,2010,5,18,18.0,1
Cyclone,2,2001,2001034,Hatharaliyadda,Kandy,2010,10,7,7.7,1
Cyclone,2,2003,2003003,"Ambathalawa(Gn), Rambodagama(Gn)",Nuwara Eliya,2010,1,1,7.4,1
Cyclone,2,2003,2003012,Agarapathana(Gn),Nuwara Eliya,2010,6,24,12.1,1
Cyclone,2,2001,2001033,Harispattuwa,Kandy,2010,7,10,13.2,1
Cyclone,2,2001,2001048,Delthota,Kandy,2010,6,11,13.3,1
Cyclone,2,2001,2001048,Delthota,Kandy,2010,6,10,13.3,1
Cyclone,2,2003,2003012,Bangalahatha(Gn),Nuwara Eliya,2010,7,18,12.1,1
Cyclone,1,1002,1002024,Gampaha,Gampaha,2010,10,15,9.2,1
Cyclone,1,1002,1002015,Minuwangoda,Gampaha,2010,7,13,12.9,1
Cyclone,2,2001,2001003,Thumpane,Kandy,2010,10,7,7.7,1
Cyclone,5,5001,5001021,Eachethivu(Gn),Batticaloa,2010,11,30,8.6,1
Cyclone,1,1003,1003024,Pinidiya(Gn),Kaluthara,2010,11,11,7.9,1
Cyclone,8,8002,8002024,Buttala,Monaragala,2010,9,3,9.8,1
Cyclone,7,7001,7001027,Galenbindunuwewa,Anuradhapura,2010,4,26,6.6,1
Cyclone,7,7001,7001024,Horowpothana,Anuradhapura,2010,5,9,12.1,1
Cyclone,7,7001,7001006,Kebithigollewa,Anuradhapura,2010,5,18,12.1,1
Cyclone,7,7002,7002012,Dimbulagala,Polannaruwa,2010,4,27,5.9,1
Cyclone,7,7002,7002003,Hingurakgoda,Polannaruwa,2010,5,6,10.5,1
Cyclone,2,2002,2002027,Wilgamuwa,Matale,2010,4,26,3.5,1
Cyclone,7,7001,7001024,Horowpothana,Anuradhapura,2010,4,17,6.6,1
Cyclone,9,9001,9001006,Kuruvita,Ratnapura,2010,4,13,5.5,1
Cyclone,9,9001,9001048,Embilipitiya,Ratnapura,2010,5,3,10.1,1
Cyclone,9,9001,9001024,Pelmadulla,Ratnapura,2010,6,11,12.6,1
Cyclone,9,9001,9001012,Ratnapura,Ratnapura,2010,6,8,12.6,1
Cyclone,9,9001,9001021,Opanayaka,Ratnapura,2010,6,8,12.6,1
Cyclone,4,4002,4002003,Mannar Town,Mannar,2010,11,20,13.0,1
Cyclone,5,5001,5001021,Manmunai West(Vavunatheivu),Batticaloa,2010,11,30,8.6,1
Cyclone,5,5001,5001012,Eravur Pattu (Chenkalady),Batticaloa,2010,7,11,12.6,1
Cyclone,7,7001,7001036,Nachchadoowa,Anuradhapura,2010,9,20,13.6,1
Cyclone,7,7001,7001009,Medawachchiya,Anuradhapura,2010,9,20,13.6,1
Cyclone,7,7001,7001066,Palagala,Anuradhapura,2010,4,17,6.6,1
Cyclone,7,7001,7001033,Nuwaragam Palatha East,Anuradhapura,2010,3,29,6.8,1
Cyclone,7,7001,7001066,Palagala,Anuradhapura,2010,3,26,6.8,1
Cyclone,4,4001,4001036,Jaffna,Jaffna,2010,5,21,15.5,1
Cyclone,6,6002,6002033,Chilaw,Puttalam,2010,5,12,14.2,1
Cyclone,3,3001,3001042,Bope-Poddala,Galle,2010,6,11,15.4,1
Cyclone,3,3001,3001054,Habaraduwa,Galle,2010,6,11,15.4,1
Cyclone,6,6001,6001087,Polgahawela,Kurunegala,2010,1,12,9.9,1
Cyclone,6,6001,6001006,Galgamuwa,Kurunegala,2010,4,26,5.8,1
Cyclone,6,6002,6002042,Nattandiya,Puttalam,2010,5,12,14.2,1
Cyclone,6,6002,6002042,Nattandiya,Puttalam,2010,5,17,14.2,1
Cyclone,6,6002,6002018,Mundalama,Puttalam,2010,5,14,14.2,1
Cyclone,9,9001,9001006,Kuruvita,Ratnapura,2010,4,12,5.5,1
Cyclone,6,6002,6002033,Chilaw,Puttalam,2010,5,14,14.2,1
Cyclone,5,5003,5003012,Morawewa,Trincomalee,2010,5,17,13.4,1
Cyclone,4,4001,4001027,Vadamaradchi North (Point Pedr,Jaffna,2010,5,21,15.5,1
Cyclone,4,4001,4001045,Kareinagar,Jaffna,2010,5,21,15.5,1
Cyclone,4,4001,4001012,Valikamam North(Tellipallai),Jaffna,2010,5,21,15.5,1
Cyclone,4,4001,4001006,Valikamam West (Chankanai),Jaffna,2010,5,21,15.5,1
Cyclone,4,4001,4001018,Valikamam East (Kopay),Jaffna,2010,5,21,15.5,1
Cyclone,4,4001,4001033,Nallur,Jaffna,2010,5,21,15.5,1
Cyclone,4,4001,4001009,Valikamam South -West (Sandili,Jaffna,2010,5,21,15.5,1
Cyclone,5,5003,5003003,Padavi Sri Pura,Trincomalee,2010,5,17,13.4,1
Cyclone,8,8002,8002024,"Ulugala(Gn), Maligavila(Gn), Minipuragama(Gn)",Monaragala,2010,2,9,7.2,1
Cyclone,9,9001,9001006,Kuruvita,Ratnapura,2010,4,17,5.5,1
Cyclone,9,9001,9001027,Elapatha,Ratnapura,2010,6,11,12.6,1
Cyclone,9,9001,9001027,Elapatha,Ratnapura,2010,4,7,5.5,1
Cyclone,2,2001,2001039,Udunuwara,Kandy,2010,5,24,9.8,1
Cyclone,2,2003,2003012,Nuwara Eliya,Nuwara Eliya,2010,5,14,8.9,1
Cyclone,3,3001,3001012,Elpitiya,Galle,2010,5,14,13.2,1
Cyclone,6,6002,6002042,Nattandiya,Puttalam,2010,5,21,14.2,1
Cyclone,1,1001,1001031,Ratmalana,Colombo,2010,8,12,13.2,1
Cyclone,2,2003,2003003,Kothmale,Nuwara Eliya,2010,1,1,7.4,1
Cyclone,2,2003,2003012,Nuwara Eliya,Nuwara Eliya,2010,6,24,12.1,1
Cyclone,2,2003,2003012,Nuwara Eliya,Nuwara Eliya,2010,7,18,12.1,1
Cyclone,2,2003,2003012,Nuwara Eliya,Nuwara Eliya,2010,10,7,7.1,1
Cyclone,2,2003,2003012,Nuwara Eliya,Nuwara Eliya,2010,10,8,7.1,1
Cyclone,3,3002,3002009,Pasgoda,Matara,2010,11,10,8.6,1
Cyclone,3,3002,3002027,Kamburupitiya,Matara,2010,11,10,8.6,1
Cyclone,3,3002,3002015,Athuraliya,Matara,2010,11,10,8.6,1
Cyclone,3,3002,3002012,Mulatiyana,Matara,2010,11,24,8.6,1
Cyclone,7,7001,7001015,Nuwaragam Palatha Central,Anuradhapura,2010,7,9,15.5,1
Cyclone,8,8002,8002012,Siyambalanduwa,Monaragala,2010,9,3,9.8,1
Cyclone,4,4002,4002012,Nanadhan,Mannar,2010,5,18,18.0,1
Cyclone,4,4002,4002015,Musalai,Mannar,2010,5,18,18.0,1
Cyclone,4,4005,4005009,Karachchi,Kilinochchi,2010,5,16,14.5,1
Cyclone,8,8002,8002012,Siyambalanduwa,Monaragala,2010,1,15,8.3,1
Cyclone,3,3002,3002021,Welipitiya,Matara,2010,6,11,15.7,1
Cyclone,2,2001,2001051,Udapalatha,Kandy,2010,4,17,4.8,1
Cyclone,2,2003,2003003,Kothmale,Nuwara Eliya,2010,5,6,8.9,1
Cyclone,1,1002,1002015,Minuwangoda,Gampaha,2010,5,14,11.5,1
Cyclone,7,7001,7001048,Thalawa,Anuradhapura,2010,7,9,15.5,1
Cyclone,6,6001,6001015,Kotavehera,Kurunegala,2010,7,9,14.2,1
Cyclone,8,8002,8002024,"Unawatuna(Gn), Horabokka(Gn)",Monaragala,2010,3,9,5.7,1
Cyclone,6,6001,6001006,Galgamuwa,Kurunegala,2010,7,10,14.2,1
Cyclone,9,9001,9001021,Opanayaka,Ratnapura,2010,6,11,12.6,1
Cyclone,8,8002,8002012,"Samanalabedda(Gn), Kalugolla(Gn), Barawaya(Gn)",Monaragala,2010,3,9,5.7,1
Cyclone,6,6001,6001051,Maspotha,Kurunegala,2010,8,19,13.8,1
Cyclone,8,8002,8002024,Buttala,Monaragala,2010,9,2,9.8,1
Cyclone,1,1001,1001031,Ratmalana,Colombo,2010,6,8,13.9,1
Cyclone,1,1001,1001031,Ratmalana,Colombo,2010,6,7,13.9,1
Cyclone,1,1001,1001033,Moratuwa,Colombo,2010,6,7,13.9,1
Cyclone,1,1001,1001033,Moratuwa,Colombo,2010,4,25,7.5,1
Cyclone,1,1001,1001033,Moratuwa,Colombo,2010,4,21,7.5,1
Cyclone,1,1001,1001027,Thimbirigasyaya,Colombo,2010,5,14,12.0,1
Cyclone,6,6001,6001042,Bingiriya,Kurunegala,2010,7,14,14.2,1
Cyclone,4,4002,4002003,"Eluthur(Gn), Mannar",Mannar,2010,11,20,13.0,1
Cyclone,1,1002,1002036,Peliyagoda(Gn),Gampaha,2011,4,1,7.1,1
Cyclone,5,5002,5002042,"Pannalgama Gn,Kumana Gn,Moragahapallama Gn",Ampara,2011,3,10,6.6,0
Cyclone,3,3003,3003009,Ikkapallama,Hambantota,2011,10,17,10.4,1
Cyclone,3,3003,3003003,Andarawewa,Hambantota,2011,5,26,13.3,1
Cyclone,5,5002,5002042,"Pannalgama Gn,Kumana Gn,Moragahapallama Gn",Ampara,2011,3,10,6.6,1
Cyclone,5,5002,5002012,Rajagama North / South Gn,Ampara,2011,3,10,6.6,1
Cyclone,9,9001,9001006,Pahala Kuruwita Gn,Ratnapura,2011,7,11,12.5,1
Cyclone,9,9001,9001006,Halpe Gn,Ratnapura,2011,7,11,12.5,1
Cyclone,3,3003,3003009,Ikkapallama,Hambantota,2011,5,10,13.3,1
Cyclone,3,3002,3002042,Mathara,Matara,2011,11,20,8.6,1
Cyclone,1,1003,1003030,Gurudola(Gn),Kaluthara,2011,11,26,7.9,1
Cyclone,6,6001,6001087,Polgahawela,Kurunegala,2011,4,4,5.8,1
Cyclone,7,7002,7002015,Thamankaduwa,Polannaruwa,2011,5,16,10.5,1
Cyclone,6,6002,6002018,Periyamadu,Puttalam,2011,10,24,11.0,1
Cyclone,8,8002,8002033,Muthuminigama Gn / Katupila Gn,Monaragala,2011,10,22,6.9,1
Cyclone,4,4005,4005009,Karachchi,Kilinochchi,2011,5,18,14.5,1
Cyclone,8,8002,8002015,Moneragala,Monaragala,2011,5,25,8.8,1
Cyclone,3,3001,3001027,Baddegama,Galle,2011,6,13,15.4,1
Cyclone,1,1002,1002024,Ihalagama Gn/Madagama Gn/Horagolla Gn,Gampaha,2011,10,29,9.2,1
Cyclone,2,2002,2002009,Naula,Matale,2011,4,12,3.5,1
Cyclone,9,9001,9001006,Kuruvita,Ratnapura,2011,4,29,5.5,1
Cyclone,8,8002,8002015,Moneragala,Monaragala,2011,4,25,5.3,1
Cyclone,3,3003,3003003,Andarawewa,Hambantota,2011,5,26,13.3,0
Cyclone,3,3003,3003009,Ikkapallama,Hambantota,2011,10,17,10.4,0
Cyclone,3,3002,3002042,Mathara,Matara,2011,11,20,8.6,0
Cyclone,3,3001,3001042,Bope-Poddala,Galle,2011,11,25,8.5,1
Cyclone,3,3001,3001048,Yakkalamulla,Galle,2011,11,25,8.5,1
Cyclone,3,3001,3001024,Nagoda,Galle,2011,11,25,8.5,1
Cyclone,3,3001,3001051,Imaduwa,Galle,2011,11,25,8.5,1
Cyclone,3,3001,3001015,Niyagama,Galle,2011,11,25,8.5,1
Cyclone,3,3001,3001054,Habaraduwa,Galle,2011,11,25,8.5,1
Cyclone,1,1002,1002036,Peliyagoda(Gn),Gampaha,2011,4,1,7.1,0
Cyclone,3,3001,3001036,Hikkaduwa,Galle,2011,11,25,8.5,1
Cyclone,3,3001,3001039,Galle Four Gravets,Galle,2011,11,25,8.5,1
Cyclone,3,3002,3002042,Matara Four Gravets,Matara,2011,1,1,8.9,1
Cyclone,9,9001,9001048,Embilipitiya,Ratnapura,2011,1,13,6.6,1
Cyclone,1,1003,1003018,Millaniya,Kaluthara,2011,3,9,5.4,1
Cyclone,7,7001,7001063,Galnewa,Anuradhapura,2011,3,22,6.8,1
Cyclone,8,8002,8002033,Sevanagala,Monaragala,2011,3,22,5.7,1
Cyclone,5,5002,5002012,Rajagama North / South Gn,Ampara,2011,3,10,6.6,0
Cyclone,3,3001,3001012,Elpitiya,Galle,2011,11,25,8.5,1
Cyclone,3,3002,3002039,Kapuwatta Kolaney,Matara,2011,11,25,8.6,0
Cyclone,9,9001,9001006,Halpe Gn,Ratnapura,2011,7,11,12.5,0
Cyclone,3,3001,3001045,Akmeemana,Galle,2011,11,25,8.5,1
Cyclone,3,3001,3001003,Benthota,Galle,2011,11,25,8.5,1
Cyclone,3,3001,3001030,Welivitiya-Divithura,Galle,2011,11,25,8.5,1
Cyclone,3,3001,3001057,Goonapeenuwala,Galle,2011,11,25,8.5,1
Cyclone,3,3003,3003033,Tangalle,Hambantota,2011,11,25,7.3,1
Cyclone,3,3003,3003012,Hambantota,Hambantota,2011,11,25,7.3,1
Cyclone,3,3002,3002045,Devinuwara,Matara,2011,11,25,8.6,1
Cyclone,3,3002,3002048,Dickwella,Matara,2011,11,25,8.6,1
Cyclone,3,3001,3001009,Karandeniya,Galle,2011,11,25,8.5,1
Cyclone,3,3002,3002042,Matara Four Gravets,Matara,2011,11,25,8.6,1
Cyclone,6,6001,6001087,Aragoda(Gn),Kurunegala,2011,4,4,5.8,0
Cyclone,3,3002,3002012,Mulatiyana,Matara,2011,11,25,8.6,1
Cyclone,3,3002,3002018,Akuressa,Matara,2011,11,25,8.6,1
Cyclone,2,2002,2002009,"Pilihudugolla Gn, Wambatuyaya",Matale,2011,12,4,4.8,0
Cyclone,3,3002,3002015,Athuraliya,Matara,2011,11,25,8.6,1
Cyclone,9,9001,9001006,Kukulpe,Ratnapura,2011,4,29,5.5,0
Cyclone,8,8002,8002033,Mahagama (Gn),Monaragala,2011,3,22,5.7,0
Cyclone,7,7001,7001063,Kandulu Gamuwa,Anuradhapura,2011,3,22,6.8,0
Cyclone,3,3002,3002030,Hakmana,Matara,2011,11,25,8.6,1
Cyclone,1,1003,1003018,Uduwara North-West,Kaluthara,2011,9,3,12.2,0
Cyclone,3,3001,3001027,Baddegama,Galle,2011,11,25,8.5,1
Cyclone,4,4005,4005009,Ponnagar Gn,Kilinochchi,2011,5,18,14.5,0
Cyclone,7,7002,7002015,Dimbulagama Gn,Polannaruwa,2011,5,10,10.5,0
Cyclone,4,4002,4002009,Weliwetiya Gn,Mannar,2011,9,30,18.9,0
Cyclone,8,8002,8002024,Gaminipura Gn,Monaragala,2011,9,28,9.8,0
Cyclone,8,8002,8002024,"Udu Arawa Gn, Okkampitiya Gn, Minipuragama Gn",Monaragala,2011,9,26,9.8,0
Cyclone,1,1002,1002039,Biyagama South,Gampaha,2011,9,15,12.0,0
Cyclone,8,8002,8002006,"Mahanda Oya,Nellawa,Beddegama",Monaragala,2011,8,9,10.9,0
Cyclone,8,8002,8002024,"Okkampitiya,Gaminipura",Monaragala,2011,7,9,11.2,0
Cyclone,1,1001,1001009,Kaduwela South,Colombo,2011,5,8,12.0,0
Cyclone,7,7002,7002015,Wewalthenna Gn,Polannaruwa,2011,5,16,10.5,0
Cyclone,3,3003,3003012,Siribopura Gn,Hambantota,2011,2,8,10.8,0
Cyclone,2,2002,2002009,Digankaduwa,Matale,2011,7,15,9.7,0
Cyclone,9,9002,9002021,Amithirigala,Kegalle,2011,7,15,7.8,0
Cyclone,8,8002,8002009,"Aiwela(Gn),Ilukkumbura(Gn),Pitadeniya(Gn),Elhena(Gn) ",Monaragala,2011,2,7,7.2,0
Cyclone,1,1002,1002039,Walgama Gn,Gampaha,2011,6,15,13.3,0
Cyclone,2,2003,2003009,Kumbukwala(Gn),Nuwara Eliya,2011,6,14,12.1,0
Cyclone,2,2003,2003012,Mahawuwagama Gn,Nuwara Eliya,2011,6,15,12.1,0
Cyclone,3,3001,3001027,Wanduraba South Gn,Galle,2011,6,13,15.4,0
Cyclone,8,8002,8002015,Watadagala Gn,Monaragala,2011,5,25,8.8,0
Cyclone,3,3001,3001018,Hiniduma ,Galle,2011,7,17,15.2,0
Cyclone,3,3002,3002039,Weligama,Matara,2011,11,25,8.6,1
Cyclone,3,3002,3002036,Thihagoda,Matara,2011,11,25,8.6,1
Cyclone,9,9001,9001048,Palabaddala Gn,Ratnapura,2011,1,13,6.6,0
Cyclone,3,3002,3002042,Matara Beach Area,Matara,2011,11,25,8.6,0
Cyclone,3,3002,3002012,Mulatiyana (Gn),Matara,2011,11,25,8.6,0
Cyclone,3,3002,3002018,Eramudugoda(Gn),Matara,2011,11,25,8.6,0
Cyclone,3,3002,3002015,Thalahagama West(Gn),Matara,2011,11,25,8.6,0
Cyclone,3,3002,3002009,Pasgoda,Matara,2011,11,25,8.6,0
Cyclone,2,2003,2003012,Nuwara Eliya,Nuwara Eliya,2011,6,15,12.1,1
Cyclone,3,3002,3002036,Watagedara(Gn),Matara,2011,11,25,8.6,0
Cyclone,3,3002,3002003,Rambukana West(Gn),Matara,2011,11,25,8.6,0
Cyclone,3,3002,3002045,Kadawedduwa,Matara,2011,11,25,8.6,0
Cyclone,3,3002,3002006,Kotapola North(Gn),Matara,2011,11,25,8.6,0
Cyclone,3,3002,3002027,"Ihala Vitiyala North(Gn),Ihala Vitiyala South(Gn),",Matara,2011,11,25,8.6,0
Cyclone,2,2003,2003015,"Mejilwatta,Herintanwatta,Glasgrowatta",Nuwara Eliya,2011,11,25,5.7,0
Cyclone,1,1003,1003003,Panadura,Kaluthara,2011,11,25,7.9,0
Cyclone,1,1001,1001012,Kahathuduwa(Gn)Panagoda(Gn),Colombo,2011,11,25,8.7,0
Cyclone,6,6002,6002018,Periyamadu,Puttalam,2011,10,24,11.0,0
Cyclone,1,1002,1002024,Ihalagama Gn/Madagama Gn/Horagolla Gn,Gampaha,2011,10,29,9.2,0
Cyclone,1,1003,1003030,Gurudola(Gn),Kaluthara,2011,11,26,7.9,0
Cyclone,3,3003,3003009,Ikkapallama,Hambantota,2011,5,10,13.3,0
Cyclone,3,3002,3002021,Welipitiya (Gn),Matara,2011,11,25,8.6,0
Cyclone,3,3003,3003030,Beliatta,Hambantota,2011,11,25,7.3,0
Cyclone,3,3003,3003012,Siribopura(Gn),Hambantota,2011,11,25,7.3,0
Cyclone,3,3003,3003033,"Ruwinigama,Bataatha",Hambantota,2011,11,25,7.3,0
Cyclone,3,3002,3002003,Pitabeddara,Matara,2011,11,25,8.6,1
Cyclone,3,3002,3002006,Kotapola,Matara,2011,11,25,8.6,1
Cyclone,3,3002,3002042,"Isadeen Town, Walgama, Hiththetiya",Matara,2011,1,1,8.9,0
Cyclone,3,3001,3001036,"Thotagamuwa (Gn),Kahawa(Gn),Godagama(Gn)",Galle,2011,11,25,8.5,0
Cyclone,3,3001,3001054,Ahangama(Gn),Galle,2011,11,25,8.5,0
Cyclone,3,3001,3001012,"Pahal Omatta(Gn), Kahadoowa(Gn), Goluwamulla(Gn),",Galle,2011,11,25,8.5,0
Cyclone,3,3001,3001015,"Pitigala(Gn),Pitigala North(Gn),",Galle,2011,11,25,8.5,0
Cyclone,3,3001,3001024,"Nagoda Ihala(Gn), Kurupanawa(Gn)",Galle,2011,11,25,8.5,0
Cyclone,3,3001,3001048,Akulahena,Galle,2011,11,25,8.5,0
Cyclone,3,3001,3001042,Uluvitike(Gn),Galle,2011,11,25,8.5,0
Cyclone,3,3002,3002021,Welipitiya,Matara,2011,11,25,8.6,1
Cyclone,3,3002,3002027,Kamburupitiya,Matara,2011,11,25,8.6,1
Cyclone,3,3001,3001027,"Kotugoda(Gn),Sandarawala(Gn),Ganegama(Gn),",Galle,2011,11,25,8.5,0
Cyclone,3,3001,3001045,Amunukotuwa (Gn),Galle,2011,11,25,8.5,0
Cyclone,2,2003,2003015,Ambagamuwakorale,Nuwara Eliya,2011,11,25,5.7,1
Cyclone,3,3001,3001003,Hipanwatta(Gn),Galle,2011,11,25,8.5,0
Cyclone,1,1001,1001012,Homagama,Colombo,2011,11,25,8.7,1
Cyclone,3,3001,3001030,"Divithura South(Gn),Pathawelivitiya North(Gn),",Galle,2011,11,25,8.5,0
Cyclone,3,3001,3001057,Thilakagama(Gn),Galle,2011,11,25,8.5,0
Cyclone,9,9001,9001006,Pahala Kuruwita Gn,Ratnapura,2011,7,11,12.5,0
Cyclone,2,2003,2003009,Walapane,Nuwara Eliya,2011,6,14,12.1,1
Cyclone,6,6002,6002030,Arachchikattuwa,Puttalam,2011,10,15,11.0,1
Cyclone,9,9001,9001048,Uduwalawa Gn,Ratnapura,2011,10,22,8.2,1
Cyclone,3,3002,3002042,Matara Four Gravets,Matara,2011,11,20,8.6,0
Cyclone,1,1002,1002039,Walgama Gn,Gampaha,2011,6,15,13.3,1
Cyclone,2,2003,2003003,Ramboda(Gn),Nuwara Eliya,2011,6,14,12.1,1
Cyclone,6,6002,6002015,"Periyakuduirippu,Mallipuram,Puttalam North",Puttalam,2011,6,14,17.4,1
Cyclone,2,2003,2003009,Kumbukwala(Gn),Nuwara Eliya,2011,6,14,12.1,1
Cyclone,2,2003,2003012,Mahawuwagama Gn,Nuwara Eliya,2011,6,15,12.1,1
Cyclone,3,3001,3001027,Wanduraba South Gn,Galle,2011,6,13,15.4,1
Cyclone,8,8002,8002015,Watadagala Gn,Monaragala,2011,5,25,8.8,1
Cyclone,4,4005,4005009,Ponnagar Gn,Kilinochchi,2011,5,18,14.5,1
Cyclone,7,7002,7002015,Wewalthenna Gn,Polannaruwa,2011,5,16,10.5,1
Cyclone,1,1002,1002036,Kelaniya,Gampaha,2011,1,4,10.2,0
Cyclone,6,6001,6001087,Aragoda(Gn),Kurunegala,2011,4,4,5.8,1
Cyclone,2,2002,2002009,"Pilihudugolla Gn, Wambatuyaya",Matale,2011,12,4,4.8,1
Cyclone,9,9001,9001006,Kukulpe,Ratnapura,2011,4,29,5.5,1
Cyclone,8,8002,8002015,Gurupola Gn,Monaragala,2011,4,25,5.3,1
Cyclone,8,8002,8002033,Mahagama (Gn),Monaragala,2011,3,22,5.7,1
Cyclone,7,7001,7001063,Kandulu Gamuwa,Anuradhapura,2011,3,22,6.8,1
Cyclone,1,1003,1003018,Uduwara North-West,Kaluthara,2011,9,3,12.2,1
Cyclone,9,9001,9001048,Palabaddala Gn,Ratnapura,2011,1,13,6.6,1
Cyclone,3,3002,3002042,"Isadeen Town, Walgama, Hiththetiya",Matara,2011,1,1,8.9,1
