Serial,Disaster,Code Region,Code District,Code Commune,Location,District,Date,Year,Month,Rainfall(mm),Wind Speed(mph),Cyclone
139078,STRONG WIND,lka007,lka007001,lka007001036,Nachchadoowa,Anuradhapura,2017-05-07,2017,5,224.1,12.1,1
139084,STRONG WIND,lka002,lka002002,lka002002003,Galewela,Matale,2017-05-07,2017,5,133.0,7.0,1
139074,STRONG WIND,lka002,lka002001,lka002001057,Pasbage Korale,Kandy,2017-05-07,2017,5,147.7,9.8,1
139085,STRONG WIND,lka002,lka002002,lka002002018,Matale,Matale,2017-05-09,2017,5,133.0,7.0,1
139083,STRONG WIND,lka002,lka002002,lka002002006,Dambulla,Matale,2017-05-11,2017,5,133.0,7.0,1
139086,STRONG WIND,lka002,lka002002,lka002002009,Naula,Matale,2017-05-11,2017,5,133.0,7.0,1
139091,STRONG WIND,lka008,lka008002,lka008002024,Buttala,Monaragala,2017-05-14,2017,5,187.8,8.8,1
139088,STRONG WIND,lka004,lka004003,lka004003003,Vavuniya North,Vavuniya,2017-05-14,2017,5,171.8,12.3,1
139104,STRONG WIND,lka004,lka004001,lka004001036,Jaffna,Jaffna,2017-05-15,2017,5,29.6,15.5,1
139096,STRONG WIND,lka002,lka002002,lka002002003,Galewela,Matale,2017-05-16,2017,5,133.0,7.0,1
139093,STRONG WIND,lka004,lka004001,lka004001045,Kareinagar,Jaffna,2017-05-16,2017,5,29.6,15.5,1
139098,STRONG WIND,lka001,lka001003,lka001003039,Walallavita,Kaluthara,2017-05-18,2017,5,157.5,11.6,1
139100,STRONG WIND,lka008,lka008002,lka008002018,Badalkumbura,Monaragala,2017-05-19,2017,5,187.8,8.8,1
139099,STRONG WIND,lka005,lka005002,lka005002009,Mahaoya,Ampara,2017-05-19,2017,5,29.6,7.5,1
139105,STRONG WIND,lka004,lka004001,lka004001015,Valikamam South (Uduvil),Jaffna,2017-05-19,2017,5,29.6,15.5,1
139110,STRONG WIND,lka005,lka005003,lka005003006,Kuchchaveli,Trincomalee,2017-05-24,2017,5,40.0,13.4,1
139117,STRONG WIND,lka005,lka005001,lka005001012,Eravur Pattu (Chenkalady),Batticaloa,2017-05-24,2017,5,7.7,9.0,1
139116,STRONG WIND,lka005,lka005003,lka005003030,Seruvila,Trincomalee,2017-05-24,2017,5,40.0,13.4,1
139115,STRONG WIND,lka005,lka005003,lka005003015,Trincomalee Town and Gravets,Trincomalee,2017-05-24,2017,5,40.0,13.4,1
139114,STRONG WIND,lka005,lka005003,lka005003021,Kanthalai,Trincomalee,2017-05-24,2017,5,40.0,13.4,1
139113,STRONG WIND,lka005,lka005003,lka005003033,Verugal/ Echchalampattai,Trincomalee,2017-05-24,2017,5,40.0,13.4,1
139112,STRONG WIND,lka005,lka005003,lka005003027,Muttur,Trincomalee,2017-05-24,2017,5,40.0,13.4,1
139111,STRONG WIND,lka005,lka005003,lka005003018,Thambalagamuwa,Trincomalee,2017-05-24,2017,5,40.0,13.4,1
139109,STRONG WIND,lka005,lka005003,lka005003024,Kinniya,Trincomalee,2017-05-24,2017,5,40.0,13.4,1
139122,STRONG WIND,lka004,lka004004,lka004004015,Maritimepattu,Mullaitivu,2017-05-24,2017,5,82.0,6.0,1
139121,STRONG WIND,lka004,lka004004,lka004004012,Oddusuddan,Mullaitivu,2017-05-24,2017,5,82.0,6.0,1
139123,STRONG WIND,lka004,lka004004,lka004004005,Weli Oya,Mullaitivu,2017-05-24,2017,5,82.0,6.0,1
139127,STRONG WIND,lka002,lka002001,lka002001015,Panvila,Kandy,2017-05-24,2017,5,147.7,9.8,1
139146,STRONG WIND,lka009,lka009002,lka009002033,Deraniyagala,Kegalle,2017-05-24,2017,5,205.0,5.8,1
139139,STRONG WIND,lka002,lka002002,lka002002012,Pallepola,Matale,2017-05-24,2017,5,133.0,7.0,1
139126,STRONG WIND,lka002,lka002001,lka002001024,Medadumbara,Kandy,2017-05-24,2017,5,147.7,9.8,1
139128,STRONG WIND,lka002,lka002001,lka002001042,Doluwa,Kandy,2017-05-24,2017,5,147.7,9.8,1
139129,STRONG WIND,lka002,lka002001,lka002001054,Ganga Ihala Korale,Kandy,2017-05-24,2017,5,147.7,9.8,1
139125,STRONG WIND,lka002,lka002001,lka002001021,Minipe,Kandy,2017-05-24,2017,5,147.7,9.8,1
139137,STRONG WIND,lka002,lka002002,lka002002030,Rattota,Matale,2017-05-24,2017,5,133.0,7.0,1
139138,STRONG WIND,lka002,lka002002,lka002002033,Ukuwela,Matale,2017-05-24,2017,5,133.0,7.0,1
139141,STRONG WIND,lka002,lka002002,lka002002003,Galewela,Matale,2017-05-24,2017,5,133.0,7.0,1
139124,STRONG WIND,lka002,lka002001,lka002001006,Poojapitiya,Kandy,2017-05-24,2017,5,147.7,9.8,1
139130,STRONG WIND,lka002,lka002001,lka002001012,Pathadumbara,Kandy,2017-05-24,2017,5,147.7,9.8,1
139118,STRONG WIND,lka005,lka005001,lka005001030,Manmunai South - West (Peddipe,Batticaloa,2017-05-25,2017,5,7.7,9.0,1
139054,STRONG WIND,lka009,lka009002,lka009002003,Rambukkana,Kegalle,2017-05-26,2017,5,205.0,5.8,1
138951,STRONG WIND,lka001,lka001001,lka001001033,Moratuwa,Colombo,2017-05-26,2017,5,343.4,12.0,1
139143,STRONG WIND,lka002,lka002002,lka002002018,Matale,Matale,2017-05-28,2017,5,133.0,7.0,1
139144,STRONG WIND,lka002,lka002001,,,Kandy,2017-05-28,2017,5,147.7,9.8,1
139142,STRONG WIND,lka002,lka002002,lka002002009,Naula,Matale,2017-05-28,2017,5,133.0,7.0,1
139134,STRONG WIND,lka002,lka002001,lka002001024,Medadumbara,Kandy,2017-05-29,2017,5,147.7,9.8,1
139133,STRONG WIND,lka002,lka002001,lka002001039,Udunuwara,Kandy,2017-05-29,2017,5,147.7,9.8,1
139132,STRONG WIND,lka002,lka002001,lka002001057,Pasbage Korale,Kandy,2017-05-29,2017,5,147.7,9.8,1
139135,STRONG WIND,lka002,lka002001,lka002001045,Pathahewaheta,Kandy,2017-05-29,2017,5,147.7,9.8,1
138954,STRONG WIND,lka001,lka001001,lka001001031,Ratmalana,Colombo,2017-05-29,2017,5,343.4,12.0,1
139136,STRONG WIND,lka002,lka002001,lka002001036,Yatinuwara,Kandy,2017-05-29,2017,5,147.7,9.8,1
139131,STRONG WIND,lka002,lka002001,lka002001051,Udapalatha,Kandy,2017-05-29,2017,5,147.7,9.8,1
139148,STRONG WIND,lka005,lka005002,lka005002012,Uhana,Ampara,2017-06-05,2017,6,1.1,9.7,1
139149,STRONG WIND,lka004,lka004001,lka004001045,Kareinagar,Jaffna,2017-06-09,2017,6,10.8,18.6,1
138150,STRONG WIND,lka004,lka004002,lka004002012,Nanadhan,Mannar,2017-06-11,2017,6,7.7,22.6,1
138151,STRONG WIND,lka005,lka005002,lka005002015,Ampara,Ampara,2017-06-16,2017,6,1.1,9.7,1
139152,STRONG WIND,lka005,lka005002,lka005002018,Samanthurai,Ampara,2017-06-16,2017,6,1.1,9.7,1
139153,STRONG WIND,lka005,lka005001,lka005001036,Manmunai South & Eruvilpattu (,Batticaloa,2017-06-16,2017,6,33.1,12.5,1
139155,STRONG WIND,lka001,lka001001,lka001001033,Moratuwa,Colombo,2017-06-24,2017,6,141.5,13.9,1
139159,STRONG WIND,lka004,lka004004,lka004004015,Maritimepattu,Mullaitivu,2017-06-26,2017,6,48.0,7.0,1
139160,STRONG WIND,lka004,lka004004,lka004004009,Puthukudiyiruppu,Mullaitivu,2017-06-26,2017,6,48.0,7.0,1
139161,STRONG WIND,lka004,lka004004,lka004004005,Weli Oya,Mullaitivu,2017-06-26,2017,6,48.0,7.0,1
139177,STRONG WIND,lka009,lka009002,lka009002015,Galigamuwa,Kegalle,2017-06-27,2017,6,234.0,8.4,1
139172,STRONG WIND,lka002,lka002002,lka002002018,Matale,Matale,2017-06-27,2017,6,111.0,10.3,1
139171,STRONG WIND,lka002,lka002001,lka002001036,Yatinuwara,Kandy,2017-06-27,2017,6,78.4,13.3,1
139170,STRONG WIND,lka002,lka002002,lka002002033,Ukuwela,Matale,2017-06-27,2017,6,111.0,10.3,1
139179,STRONG WIND,lka009,lka009002,lka009002021,Ruwanwella,Kegalle,2017-06-28,2017,6,234.0,8.4,1
139180,STRONG WIND,lka009,lka009002,lka009002018,Warakapola,Kegalle,2017-06-28,2017,6,234.0,8.4,1
139181,STRONG WIND,lka001,lka001001,lka001001031,Ratmalana,Colombo,2017-06-29,2017,6,141.5,13.9,1
139186,STRONG WIND,lka002,lka002001,lka002001021,Minipe,Kandy,2017-07-04,2017,7,40.1,13.2,1
139187,STRONG WIND,lka008,lka008002,lka008002024,Buttala,Monaragala,2017-07-07,2017,7,99.1,11.2,1
139188,STRONG WIND,lka007,lka007002,lka007002006,Medirigiriya,Polannaruwa,2017-07-08,2017,7,51.1,14.8,1
139189,STRONG WIND,lka005,lka005001,lka005001021,Manmunai West(Vavunatheivu),Batticaloa,2017-07-09,2017,7,77.5,12.6,1
139190,STRONG WIND,lka005,lka005001,lka005001030,Manmunai South - West (Peddipe,Batticaloa,2017-07-09,2017,7,77.5,12.6,1
139191,STRONG WIND,lka005,lka005001,lka005001036,Manmunai South & Eruvilpattu (,Batticaloa,2017-07-09,2017,7,77.5,12.6,1
139192,STRONG WIND,lka005,lka005001,lka005001033,Porativu Pattu (Ellavul),Batticaloa,2017-07-09,2017,7,77.5,12.6,1
139193,STRONG WIND,lka008,lka008002,lka008002015,Moneragala,Monaragala,2017-07-10,2017,7,99.1,11.2,1
139194,STRONG WIND,lka005,lka005001,lka005001033,Porativu Pattu (Ellavul),Batticaloa,2017-07-13,2017,7,77.5,12.6,1
139196,STRONG WIND,lka002,lka002001,lka002001018,Udadumbara,Kandy,2017-07-14,2017,7,40.1,13.2,1
139197,STRONG WIND,lka004,lka004004,lka004004015,Maritimepattu,Mullaitivu,2017-07-15,2017,7,63.0,10.0,1
139198,STRONG WIND,lka001,lka001001,lka001001012,Homagama,Colombo,2017-07-19,2017,7,47.2,13.4,1
139199,STRONG WIND,lka002,lka002001,lka002001027,Kundasale,Kandy,2017-07-19,2017,7,40.1,13.2,1
139200,STRONG WIND,lka002,lka002002,lka002002033,Ukuwela,Matale,2017-07-19,2017,7,114.0,9.7,1
139201,STRONG WIND,lka006,lka006001,lka006001039,Kobeigane,Kurunegala,2017-07-19,2017,7,26.2,14.2,1
139206,STRONG WIND,lka006,lka006001,lka006001072,Kuliyapitiya West,Kurunegala,2017-07-19,2017,7,26.2,14.2,1
139203,STRONG WIND,lka002,lka002001,lka002001057,Pasbage Korale,Kandy,2017-07-20,2017,7,40.1,13.2,1
139202,STRONG WIND,lka002,lka002001,lka002001045,Pathahewaheta,Kandy,2017-07-20,2017,7,40.1,13.2,1
139204,STRONG WIND,lka002,lka002001,lka002001024,Medadumbara,Kandy,2017-07-20,2017,7,40.1,13.2,1
139207,STRONG WIND,lka006,lka006001,lka006001060,Mawathagama,Kurunegala,2017-07-20,2017,7,26.2,14.2,1
139300,STRONG WIND,lka002,lka002002,lka002002024,Laggala-Pallegama,Matale,2017-07-25,2017,7,114.0,9.7,1
139213,STRONG WIND,lka008,lka008001,lka008001006,Rideemaliyadda,Badulla,2017-07-25,2017,7,28.2,11.5,1
139209,STRONG WIND,lka008,lka008002,lka008002024,Buttala,Monaragala,2017-07-26,2017,7,99.1,11.2,1
139211,STRONG WIND,lka004,lka004003,lka004003003,Vavuniya North,Vavuniya,2017-07-26,2017,7,24.1,15.5,1
139221,STRONG WIND,lka005,lka005001,lka005001003,Koralai Pattu North(Vakarai),Batticaloa,2017-07-27,2017,7,77.5,12.6,1
139217,STRONG WIND,lka004,lka004004,lka004004015,Maritimepattu,Mullaitivu,2017-07-27,2017,7,63.0,10.0,1
139216,STRONG WIND,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2017-07-27,2017,7,99.1,11.2,1
139215,STRONG WIND,lka008,lka008002,lka008002003,Bibile,Monaragala,2017-07-27,2017,7,99.1,11.2,1
139214,STRONG WIND,lka008,lka008001,lka008001039,Haputale,Badulla,2017-07-27,2017,7,28.2,11.5,1
139219,STRONG WIND,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2017-07-30,2017,7,99.1,11.2,1
139223,STRONG WIND,lka004,lka004004,lka004004015,Maritimepattu,Mullaitivu,2017-07-31,2017,7,63.0,10.0,1
139263,STRONG WIND,lka005,lka005002,lka005002042,Damana,Ampara,2017-08-07,2017,8,21.8,8.9,1
139264,STRONG WIND,lka004,lka004003,lka004003012,Vengalacheddikulam,Vavuniya,2017-08-08,2017,8,147.1,14.9,1
139270,STRONG WIND,lka005,lka005001,lka005001021,Manmunai West(Vavunatheivu),Batticaloa,2017-08-10,2017,8,196.7,11.3,1
139265,STRONG WIND,lka004,lka004003,lka004003006,Vavuniya South,Vavuniya,2017-08-10,2017,8,147.1,14.9,1
139266,STRONG WIND,lka008,lka008001,lka008001021,Badulla,Badulla,2017-08-14,2017,8,88.9,11.0,1
139272,STRONG WIND,lka004,lka004003,lka004003012,Vengalacheddikulam,Vavuniya,2017-08-16,2017,8,147.1,14.9,1
139281,STRONG WIND,lka007,lka007002,lka007002010,Welikanda,Polannaruwa,2017-08-25,2017,8,62.3,14.0,1
139275,STRONG WIND,lka003,lka003003,lka003003015,Ambalantota,Hambantota,2017-08-27,2017,8,27.5,16.2,1
139251,STRONG WIND,lka006,lka006001,lka006001039,Kobeigane,Kurunegala,2017-09-01,2017,9,175.9,12.6,1
139299,STRONG WIND,lka002,lka002002,lka002002012,Pallepola,Matale,2017-09-01,2017,9,112.0,8.2,1
139250,STRONG WIND,lka006,lka006001,lka006001027,Polpithigama,Kurunegala,2017-09-01,2017,9,175.9,12.6,1
139287,STRONG WIND,lka007,lka007001,lka007001030,Mihinthale,Anuradhapura,2017-09-02,2017,9,112.7,13.6,1
139249,STRONG WIND,lka004,lka004003,lka004003006,Vavuniya South,Vavuniya,2017-09-04,2017,9,211.6,13.4,1
139252,STRONG WIND,lka007,lka007002,lka007002015,Thamankaduwa,Polannaruwa,2017-09-04,2017,9,118.0,12.0,1
139247,STRONG WIND,lka003,lka003001,lka003001039,Galle Four Gravets,Galle,2017-09-05,2017,9,239.0,14.2,1
139237,STRONG WIND,lka003,lka003001,lka003001006,Balapitiya,Galle,2017-09-05,2017,9,239.0,14.2,1
139288,STRONG WIND,lka003,lka003001,lka003001006,Balapitiya,Galle,2017-09-05,2017,9,239.0,14.2,1
139294,STRONG WIND,lka005,lka005001,lka005001018,Manmunai North (Batti Town),Batticaloa,2017-09-08,2017,9,87.4,9.4,1
139306,STRONG WIND,lka001,lka001002,lka001002036,Kelaniya,Gampaha,2017-09-13,2017,9,153.0,12.0,1
139316,STRONG WIND,lka009,lka009002,lka009002018,Warakapola,Kegalle,2017-09-15,2017,9,201.0,6.7,1
139322,STRONG WIND,lka002,lka002003,lka002003006,Hanguranketha,Nuwara Eliya,2017-09-19,2017,9,161.8,10.3,1
139268,STRONG WIND,lka007,lka007001,lka007001021,Kahatagasdigiliya,Anuradhapura,2017-10-02,2017,10,224.1,9.3,1
139267,STRONG WIND,lka006,lka006001,lka006001072,Kuliyapitiya West,Kurunegala,2017-10-03,2017,10,367.3,8.8,1
	139259,STRONG WIND,lka004,lka004003,lka004003012,Vengalacheddikulam,Vavuniya,2017-10-09,2017,10,198.2,9.3,1
	139258,STRONG WIND,lka004,lka004003,lka004003006,Vavuniya South,Vavuniya,2017-10-09,2017,10,198.2,9.3,1
	139260,STRONG WIND,lka008,lka008002,lka008002024,Buttala,Monaragala,2017-10-11,2017,10,262.8,6.9,1
139415,STRONG WIND,lka005,lka005001,lka005001039,Koralai Pattu South (Kiran),Batticaloa,2017-10-12,2017,10,214.5,7.6,1
139333,STRONG WIND,lka002,lka002002,lka002002003,Galewela,Matale,2017-10-14,2017,10,341.0,5.1,1
139334,STRONG WIND,lka001,lka001003,lka001003039,Walallavita,Kaluthara,2017-10-15,2017,10,203.2,9.6,1
139335,STRONG WIND,lka001,lka001003,lka001003030,Mathugama,Kaluthara,2017-10-15,2017,10,203.2,9.6,1
139336,STRONG WIND,lka002,lka002003,lka002003009,Walapane,Nuwara Eliya,2017-10-16,2017,10,207.5,7.1,1
139298,STRONG WIND,lka002,lka002002,lka002002027,Wilgamuwa,Matale,2017-10-20,2017,10,341.0,5.1,1
139421,STRONG WIND,lka007,lka007002,lka007002010,Welikanda,Polannaruwa,2017-10-24,2017,10,324.5,8.3,1
139417,STRONG WIND,lka003,lka003003,lka003003003,Sooriyawewa,Hambantota,2017-10-24,2017,10,76.3,10.4,1
139418,STRONG WIND,lka002,lka002003,lka002003009,Walapane,Nuwara Eliya,2017-10-25,2017,10,207.5,7.1,1
139439,STRONG WIND,lka002,lka002002,lka002002033,Ukuwela,Matale,2017-10-29,2017,10,341.0,5.1,1
139468,STRONG WIND,lka001,lka001002,lka001002033,Mahara,Gampaha,2017-11-07,2017,11,174.0,8.2,1
139494,STRONG WIND,lka004,lka004001,lka004001024,Vadamaradchi East (Maruthnkern,Jaffna,2017-11-27,2017,11,611.7,12.0,1
139492,STRONG WIND,lka004,lka004001,lka004001042,Delft,Jaffna,2017-11-27,2017,11,611.7,12.0,1
139491,STRONG WIND,lka009,lka009002,lka009002027,Yatiyanthota,Kegalle,2017-11-27,2017,11,314.0,3.3,1
139493,STRONG WIND,lka004,lka004001,lka004001039,Island South (Velanai),Jaffna,2017-11-27,2017,11,611.7,12.0,1
139597,STRONG WIND,lka003,lka003002,lka003002027,Kamburupitiya,Matara,2017-11-29,2017,11,305.0,8.6,1
139595,STRONG WIND,lka003,lka003002,lka003002030,Hakmana,Matara,2017-11-29,2017,11,305.0,8.6,1
139577,STRONG WIND,lka003,lka003001,lka003001054,Habaraduwa,Galle,2017-11-29,2017,11,549.2,8.5,1
139576,STRONG WIND,lka003,lka003001,lka003001003,Benthota,Galle,2017-11-29,2017,11,549.2,8.5,1
139635,STRONG WIND,lka009,lka009002,lka009002033,Deraniyagala,Kegalle,2017-11-29,2017,11,314.0,3.3,1
139574,STRONG WIND,lka003,lka003001,lka003001030,Welivitiya-Divithura,Galle,2017-11-29,2017,11,549.2,8.5,1
139573,STRONG WIND,lka003,lka003001,lka003001042,Bope-Poddala,Galle,2017-11-29,2017,11,549.2,8.5,1
139572,STRONG WIND,lka003,lka003001,lka003001018,Thawalama,Galle,2017-11-29,2017,11,549.2,8.5,1
139571,STRONG WIND,lka003,lka003001,lka003001048,Yakkalamulla,Galle,2017-11-29,2017,11,549.2,8.5,1
139619,STRONG WIND,lka006,lka006002,lka006002048,Dankotuwa,Puttalam,2017-11-29,2017,11,192.8,10.1,1
139575,STRONG WIND,lka003,lka003001,lka003001036,Hikkaduwa,Galle,2017-11-29,2017,11,549.2,8.5,1
139622,STRONG WIND,lka009,lka009001,lka009001021,Opanayaka,Ratnapura,2017-11-29,2017,11,509.1,6.1,1
139630,STRONG WIND,lka009,lka009001,lka009001030,Ayagama,Ratnapura,2017-11-29,2017,11,509.1,6.1,1
139624,STRONG WIND,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2017-11-29,2017,11,509.1,6.1,1
139625,STRONG WIND,lka009,lka009001,lka009001039,Kahawatta,Ratnapura,2017-11-29,2017,11,509.1,6.1,1
139626,STRONG WIND,lka009,lka009001,lka009001006,Kuruvita,Ratnapura,2017-11-29,2017,11,509.1,6.1,1
139627,STRONG WIND,lka009,lka009001,lka009001036,Nivithigala,Ratnapura,2017-11-29,2017,11,509.1,6.1,1
139628,STRONG WIND,lka009,lka009001,lka009001024,Pelmadulla,Ratnapura,2017-11-29,2017,11,509.1,6.1,1
139629,STRONG WIND,lka009,lka009001,lka009001012,Ratnapura,Ratnapura,2017-11-29,2017,11,509.1,6.1,1
139570,STRONG WIND,lka003,lka003001,lka003001051,Imaduwa,Galle,2017-11-29,2017,11,549.2,8.5,1
139631,STRONG WIND,lka009,lka009001,lka009001045,Weligepola,Ratnapura,2017-11-29,2017,11,509.1,6.1,1
139632,STRONG WIND,lka009,lka009001,lka009001042,Godakawela,Ratnapura,2017-11-29,2017,11,509.1,6.1,1
139633,STRONG WIND,lka009,lka009001,lka009001051,Kolonna,Ratnapura,2017-11-29,2017,11,509.1,6.1,1
139634,STRONG WIND,lka009,lka009001,lka009001048,Embilipitiya,Ratnapura,2017-11-29,2017,11,509.1,6.1,1
139623,STRONG WIND,lka009,lka009001,lka009001015,Imbulpe,Ratnapura,2017-11-29,2017,11,509.1,6.1,1
139578,STRONG WIND,lka003,lka003001,lka003001024,Nagoda,Galle,2017-11-29,2017,11,549.2,8.5,1
139560,STRONG WIND,lka003,lka003003,lka003003009,Thissamaharama,Hambantota,2017-11-29,2017,11,274.3,7.3,1
139567,STRONG WIND,lka003,lka003001,lka003001054,Habaraduwa,Galle,2017-11-29,2017,11,549.2,8.5,1
139582,STRONG WIND,lka003,lka003001,lka003001006,Balapitiya,Galle,2017-11-29,2017,11,549.2,8.5,1
139584,STRONG WIND,lka003,lka003002,lka003002042,Matara Four Gravets,Matara,2017-11-29,2017,11,305.0,8.6,1
139587,STRONG WIND,lka003,lka003002,lka003002036,Thihagoda,Matara,2017-11-29,2017,11,305.0,8.6,1
139585,STRONG WIND,lka003,lka003002,lka003002045,Devinuwara,Matara,2017-11-29,2017,11,305.0,8.6,1
139586,STRONG WIND,lka003,lka003002,lka003002048,Dickwella,Matara,2017-11-29,2017,11,305.0,8.6,1
139637,STRONG WIND,lka009,lka009002,lka009002027,Yatiyanthota,Kegalle,2017-11-29,2017,11,314.0,3.3,1
139588,STRONG WIND,lka003,lka003002,lka003002006,Kotapola,Matara,2017-11-29,2017,11,305.0,8.6,1
139589,STRONG WIND,lka003,lka003002,lka003002024,Malimbada,Matara,2017-11-29,2017,11,305.0,8.6,1
139583,STRONG WIND,lka003,lka003001,lka003001027,Baddegama,Galle,2017-11-29,2017,11,549.2,8.5,1
139591,STRONG WIND,lka003,lka003002,lka003002009,Pasgoda,Matara,2017-11-29,2017,11,305.0,8.6,1
139592,STRONG WIND,lka003,lka003002,lka003002033,Kirinda Puhulwella,Matara,2017-11-29,2017,11,305.0,8.6,1
139569,STRONG WIND,lka003,lka003001,lka003001015,Niyagama,Galle,2017-11-29,2017,11,549.2,8.5,1
139593,STRONG WIND,lka003,lka003002,lka003002015,Athuraliya,Matara,2017-11-29,2017,11,305.0,8.6,1
139580,STRONG WIND,lka003,lka003001,lka003001039,Galle Four Gravets,Galle,2017-11-29,2017,11,549.2,8.5,1
139581,STRONG WIND,lka003,lka003001,lka003001021,Neluwa,Galle,2017-11-29,2017,11,549.2,8.5,1
139561,STRONG WIND,lka003,lka003003,lka003003015,Ambalantota,Hambantota,2017-11-29,2017,11,274.3,7.3,1
139579,STRONG WIND,lka003,lka003001,lka003001033,Ambalangoda,Galle,2017-11-29,2017,11,549.2,8.5,1
139568,STRONG WIND,lka003,lka003001,lka003001045,Akmeemana,Galle,2017-11-29,2017,11,549.2,8.5,1
139596,STRONG WIND,lka003,lka003002,lka003002039,Weligama,Matara,2017-11-29,2017,11,305.0,8.6,1
139562,STRONG WIND,lka003,lka003003,lka003003025,Walasmulla,Hambantota,2017-11-29,2017,11,274.3,7.3,1
139563,STRONG WIND,lka003,lka003003,lka003003027,Okewela,Hambantota,2017-11-29,2017,11,274.3,7.3,1
139564,STRONG WIND,lka003,lka003003,lka003003003,Sooriyawewa,Hambantota,2017-11-29,2017,11,274.3,7.3,1
139565,STRONG WIND,lka003,lka003001,lka003001009,Karandeniya,Galle,2017-11-29,2017,11,549.2,8.5,1
139566,STRONG WIND,lka003,lka003001,lka003001012,Elpitiya,Galle,2017-11-29,2017,11,549.2,8.5,1
139594,STRONG WIND,lka003,lka003002,lka003002012,Mulatiyana,Matara,2017-11-29,2017,11,305.0,8.6,1
139636,STRONG WIND,lka009,lka009002,lka009002018,Warakapola,Kegalle,2017-11-29,2017,11,314.0,3.3,1
139590,STRONG WIND,lka003,lka003002,lka003002021,Welipitiya,Matara,2017-11-29,2017,11,305.0,8.6,1
139618,STRONG WIND,lka006,lka006002,lka006002045,Wennappuwa,Puttalam,2017-11-29,2017,11,192.8,10.1,1
139531,STRONG WIND,lka001,lka001001,lka001001027,Thimbirigasyaya,Colombo,2017-11-29,2017,11,294.2,8.7,1
139543,STRONG WIND,lka001,lka001002,lka001002036,Kelaniya,Gampaha,2017-11-29,2017,11,174.0,8.2,1
139555,STRONG WIND,lka003,lka003003,lka003003030,Beliatta,Hambantota,2017-11-29,2017,11,274.3,7.3,1
139553,STRONG WIND,lka001,lka001002,lka001002030,Dompe,Gampaha,2017-11-29,2017,11,174.0,8.2,1
139552,STRONG WIND,lka001,lka001002,lka001002015,Minuwangoda,Gampaha,2017-11-29,2017,11,174.0,8.2,1
139550,STRONG WIND,lka001,lka001002,lka001002018,Wattala,Gampaha,2017-11-29,2017,11,174.0,8.2,1
139549,STRONG WIND,lka001,lka001002,lka001002021,Ja-Ela,Gampaha,2017-11-29,2017,11,174.0,8.2,1
139548,STRONG WIND,lka001,lka001002,lka001002039,Biyagama,Gampaha,2017-11-29,2017,11,174.0,8.2,1
139546,STRONG WIND,lka001,lka001002,lka001002033,Mahara,Gampaha,2017-11-29,2017,11,174.0,8.2,1
139545,STRONG WIND,lka001,lka001002,lka001002027,Attanagalla,Gampaha,2017-11-29,2017,11,174.0,8.2,1
139544,STRONG WIND,lka001,lka001002,lka001002006,Katana,Gampaha,2017-11-29,2017,11,174.0,8.2,1
139556,STRONG WIND,lka003,lka003003,lka003003012,Hambantota,Hambantota,2017-11-29,2017,11,274.3,7.3,1
139551,STRONG WIND,lka001,lka001002,lka001002024,Gampaha,Gampaha,2017-11-29,2017,11,174.0,8.2,1
139536,STRONG WIND,lka001,lka001001,lka001001031,Ratmalana,Colombo,2017-11-29,2017,11,294.2,8.7,1
139541,STRONG WIND,lka001,lka001001,lka001001015,Hanwella,Colombo,2017-11-29,2017,11,294.2,8.7,1
139533,STRONG WIND,lka001,lka001001,lka001001003,Colombo,Colombo,2017-11-29,2017,11,294.2,8.7,1
139534,STRONG WIND,lka001,lka001001,lka001001012,Homagama,Colombo,2017-11-29,2017,11,294.2,8.7,1
139535,STRONG WIND,lka001,lka001001,lka001001036,Kesbewa,Colombo,2017-11-29,2017,11,294.2,8.7,1
139532,STRONG WIND,lka001,lka001001,lka001001030,Dehiwala,Colombo,2017-11-29,2017,11,294.2,8.7,1
139540,STRONG WIND,lka001,lka001001,lka001001024,Sri Jayawardanapura Kotte,Colombo,2017-11-29,2017,11,294.2,8.7,1
139537,STRONG WIND,lka001,lka001001,lka001001006,Kolonnawa,Colombo,2017-11-29,2017,11,294.2,8.7,1
139538,STRONG WIND,lka001,lka001001,lka001001033,Moratuwa,Colombo,2017-11-29,2017,11,294.2,8.7,1
139539,STRONG WIND,lka001,lka001001,lka001001018,Padukka,Colombo,2017-11-29,2017,11,294.2,8.7,1
139621,STRONG WIND,lka009,lka009001,lka009001033,Kalawana,Ratnapura,2017-11-29,2017,11,509.1,6.1,1
139542,STRONG WIND,lka001,lka001001,lka001001009,Kaduwela,Colombo,2017-11-29,2017,11,294.2,8.7,1
139529,STRONG WIND,lka001,lka001003,lka001003033,Agalawatta,Kaluthara,2017-11-29,2017,11,218.4,7.9,1
139547,STRONG WIND,lka001,lka001002,lka001002009,Divulapitiya,Gampaha,2017-11-29,2017,11,174.0,8.2,1
139506,STRONG WIND,lka002,lka002001,lka002001024,Medadumbara,Kandy,2017-11-29,2017,11,197.4,6.3,1
