Serial,Disaster,Code Region,Code District,Code Commune,Location,District,Date,Year,Month,Flood
139036,FLOOD,lka003,lka003002,lka003002009,Pasgoda,Matara,2017-05-26,2017,5,1
139037,FLOOD,lka003,lka003002,lka003002012,Mulatiyana,Matara,2017-05-26,2017,5,1
139038,FLOOD,lka003,lka003002,lka003002045,Devinuwara,Matara,2017-05-26,2017,5,1
139039,FLOOD,lka003,lka003002,lka003002033,Kirinda Puhulwella,Matara,2017-05-26,2017,5,1
139040,FLOOD,lka003,lka003002,lka003002048,Dickwella,Matara,2017-05-26,2017,5,1
139041,FLOOD,lka003,lka003002,lka003002039,Weligama,Matara,2017-05-26,2017,5,1
139042,FLOOD,lka003,lka003002,lka003002027,Kamburupitiya,Matara,2017-05-26,2017,5,1
139043,FLOOD,lka003,lka003002,lka003002018,Akuressa,Matara,2017-05-26,2017,5,1
139027,FLOOD,lka003,lka003003,lka003003015,Ambalantota,Hmabantota,2017-05-26,2017,5,1
139044,FLOOD,lka003,lka003002,lka003002030,Hakmana,Matara,2017-05-26,2017,5,1
139006,FLOOD,lka003,lka003001,lka003001057,Goonapeenuwala,Galle,2017-05-26,2017,5,1
139004,FLOOD,lka003,lka003001,lka003001045,Akmeemana,Galle,2017-05-26,2017,5,1
138925,FLOOD,lka001,lka001002,lka001002039,Biyagama,Gampaha,2017-05-26,2017,5,1
139489,FLOOD,lka003,lka003002,lka003002006,Kotapola,Matara,2017-05-26,2017,5,1
138926,FLOOD,lka001,lka001002,lka001002033,Mahara,Gampaha,2017-05-26,2017,5,1
139069,FLOOD,lka002,lka002003,lka002003015,Ambagamuwakorale,Nuwara Eliya,2017-05-26,2017,5,1
138927,FLOOD,lka001,lka001002,lka001002030,Dompe,Gampaha,2017-05-26,2017,5,1
138928,FLOOD,lka001,lka001002,lka001002018,Wattala,Gampaha,2017-05-26,2017,5,1
138929,FLOOD,lka001,lka001002,lka001002036,Kelaniya,Gampaha,2017-05-26,2017,5,1
138930,FLOOD,lka001,lka001002,lka001002024,Gampaha,Gampaha,2017-05-26,2017,5,1
138932,FLOOD,lka001,lka001003,lka001003036,Palindanuwara,Kaluthara,2017-05-26,2017,5,1
138933,FLOOD,lka001,lka001003,lka001003012,Bulathsinhala,Kaluthara,2017-05-26,2017,5,1
138934,FLOOD,lka001,lka001003,lka001003010,Ingiriya,Kaluthara,2017-05-26,2017,5,1
138935,FLOOD,lka001,lka001003,lka001003027,Dodangoda,Kaluthara,2017-05-26,2017,5,1
138936,FLOOD,lka001,lka001003,lka001003030,Mathugama,Kaluthara,2017-05-26,2017,5,1
138937,FLOOD,lka001,lka001003,lka001003015,Madurawala,Kaluthara,2017-05-26,2017,5,1
139005,FLOOD,lka003,lka003001,lka003001054,Habaraduwa,Galle,2017-05-26,2017,5,1
138938,FLOOD,lka001,lka001003,lka001003009,Horana,Kaluthara,2017-05-26,2017,5,1
138940,FLOOD,lka001,lka001003,lka001003006,Bandaragama,Kaluthara,2017-05-26,2017,5,1
138941,FLOOD,lka001,lka001003,lka001003024,Beruwala,Kaluthara,2017-05-26,2017,5,1
138942,FLOOD,lka001,lka001003,lka001003033,Agalawatta,Kaluthara,2017-05-26,2017,5,1
138943,FLOOD,lka001,lka001003,lka001003018,Millaniya,Kaluthara,2017-05-26,2017,5,1
138944,FLOOD,lka001,lka001003,lka001003003,Panadura,Kaluthara,2017-05-26,2017,5,1
138946,FLOOD,lka001,lka001001,lka001001015,Hanwella,Colombo,2017-05-26,2017,5,1
138947,FLOOD,lka001,lka001001,lka001001009,Kaduwela,Colombo,2017-05-26,2017,5,1
138948,FLOOD,lka001,lka001001,lka001001003,Colombo,Colombo,2017-05-26,2017,5,1
138949,FLOOD,lka001,lka001001,lka001001006,Kolonnawa,Colombo,2017-05-26,2017,5,1
138950,FLOOD,lka001,lka001001,lka001001024,Sri Jayawardanapura Kotte,Colombo,2017-05-26,2017,5,1
138952,FLOOD,lka001,lka001001,lka001001012,Homagama,Colombo,2017-05-26,2017,5,1
138953,FLOOD,lka001,lka001001,lka001001018,Padukka,Colombo,2017-05-26,2017,5,1
138955,FLOOD,lka003,lka003001,lka003001009,Karandeniya,Galle,2017-05-26,2017,5,1
139003,FLOOD,lka003,lka003001,lka003001021,Neluwa,Galle,2017-05-26,2017,5,1
138939,FLOOD,lka001,lka001003,lka001003021,Kalutara,Kaluthara,2017-05-26,2017,5,1
139045,FLOOD,lka003,lka003002,lka003002042,Matara Four Gravets,Matara,2017-05-26,2017,5,1
139174,FLOOD,lka009,lka009002,lka009002006,Mawanella,Kegalle,2017-06-27,2017,6,1
139220,FLOOD,lka002,lka002001,lka002001054,Ganga Ihala Korale,Kandy,2017-07-29,2017,7,1
139323,HEAVY RAINS,lka006,lka006001,lka006001009,Ehetuwewa,Kurunegala,2017-08-31,2017,8,1
139240,HEAVY RAINS,lka009,lka009002,lka009002009,Aranayaka,Kegalle,2017-08-31,2017,8,1
139231,FLOOD,lka001,lka001002,lka001002036,Kelaniya,Gampaha,2017-09-07,2017,9,1
139227,FLOOD,lka001,lka001002,lka001002018,Wattala,Gampaha,2017-09-07,2017,9,1
139228,FLOOD,lka001,lka001002,lka001002033,Mahara,Gampaha,2017-09-07,2017,9,1
139229,FLOOD,lka001,lka001002,lka001002027,Attanagalla,Gampaha,2017-09-07,2017,9,1
139230,FLOOD,lka001,lka001002,lka001002039,Biyagama,Gampaha,2017-09-07,2017,9,1
139232,FLOOD,lka001,lka001002,lka001002024,Gampaha,Gampaha,2017-09-07,2017,9,1
139233,FLOOD,lka001,lka001002,lka001002030,Dompe,Gampaha,2017-09-07,2017,9,1
139234,FLOOD,lka009,lka009001,lka009001027,Elapatha,Ratnapura,2017-09-07,2017,9,1
139235,FLOOD,lka009,lka009001,lka009001030,Ayagama,Ratnapura,2017-09-07,2017,9,1
139295,HEAVY RAINS,lka002,lka002001,lka002001051,Udapalatha,Kandy,2017-09-10,2017,9,1
139296,HEAVY RAINS,lka002,lka002001,lka002001057,Pasbage Korale,Kandy,2017-09-10,2017,9,1
139226,HEAVY RAINS,lka002,lka002001,lka002001045,Pathahewaheta,Kandy,2017-09-12,2017,9,1
139321,HEAVY RAINS,lka002,lka002002,lka002002018,Matale,Matale,2017-09-12,2017,9,1
139315,FLOOD,lka001,lka001002,lka001002033,Mahara,Gampaha,2017-09-13,2017,9,1
139314,FLOOD,lka001,lka001002,lka001002018,Wattala,Gampaha,2017-09-13,2017,9,1
139304,FLOOD,lka001,lka001002,lka001002027,Attanagalla,Gampaha,2017-09-13,2017,9,1
139305,HEAVY RAINS,lka001,lka001002,lka001002024,Gampaha,Gampaha,2017-09-13,2017,9,1
139328,FLOOD,lka009,lka009001,lka009001003,Eheliyagoda,Ratnapura,2017-10-14,2017,10,1
139330,FLOOD,lka009,lka009001,lka009001027,Elapatha,Ratnapura,2017-10-15,2017,10,1
139331,HEAVY RAINS,lka009,lka009001,lka009001042,Godakawela,Ratnapura,2017-10-15,2017,10,1
139339,HEAVY RAINS,lka009,lka009002,lka009002012,Kegalle,Kegalle,2017-10-16,2017,10,1
139343,HEAVY RAINS,lka002,lka002001,lka002001039,Udunuwara,Kandy,2017-10-19,2017,10,1
139345,HEAVY RAINS,lka009,lka009002,lka009002006,Mawanella,Kegalle,2017-10-19,2017,10,1
139446,FLOOD,lka009,lka009002,lka009002006,Mawanella,Kegalle,2017-10-29,2017,10,1
139429,HEAVY RAINS,lka002,lka002001,lka002001015,Panvila,Kandy,2017-10-29,2017,10,1
139430,HEAVY RAINS,lka002,lka002001,lka002001042,Doluwa,Kandy,2017-10-29,2017,10,1
139431,HEAVY RAINS,lka002,lka002001,lka002001051,Udapalatha,Kandy,2017-10-29,2017,10,1
139437,HEAVY RAINS,lka002,lka002001,lka002001054,Ganga Ihala Korale,Kandy,2017-10-29,2017,10,1
139463,FLOOD,lka004,lka004001,lka004001036,Jaffna,Jaffna,2017-11-02,2017,11,1
139462,FLOOD,lka004,lka004001,lka004001003,Island North(Kayts),Jaffna,2017-11-02,2017,11,1
139464,FLOOD,lka004,lka004001,lka004001018,Valikamam East (Kopay),Jaffna,2017-11-02,2017,11,1
139479,FLOOD,lka004,lka004001,lka004001021,Vadamaradchi South-west (Karav,Jaffna,2017-11-02,2017,11,1
139477,FLOOD,lka004,lka004001,lka004001024,Vadamaradchi East (Maruthnkern,Jaffna,2017-11-02,2017,11,1
139461,FLOOD,lka004,lka004001,lka004001027,Vadamaradchi North (Point Pedr,Jaffna,2017-11-02,2017,11,1
139478,FLOOD,lka004,lka004001,lka004001045,Kareinagar,Jaffna,2017-11-02,2017,11,1
139465,FLOOD,lka004,lka004001,lka004001006,Valikamam West (Chankanai),Jaffna,2017-11-02,2017,11,1
139460,FLOOD,lka004,lka004001,lka004001012,Valikamam North(Tellipallai),Jaffna,2017-11-02,2017,11,1
139456,FLOOD,lka004,lka004001,lka004001015,Valikamam South (Uduvil),Jaffna,2017-11-02,2017,11,1
139458,FLOOD,lka004,lka004001,lka004001033,Nallur,Jaffna,2017-11-02,2017,11,1
139457,FLOOD,lka004,lka004001,lka004001009,Valikamam South -West (Sandili,Jaffna,2017-11-02,2017,11,1
139459,FLOOD,lka004,lka004001,lka004001006,Valikamam West (Chankanai),Jaffna,2017-11-02,2017,11,1
139449,HEAVY RAINS,lka002,lka002001,lka002001048,Delthota,Kandy,2017-11-04,2017,11,1
139469,FLOOD,lka004,lka004004,lka004004012,Oddusuddan,Mullaitivu,2017-11-05,2017,11,1
139453,HEAVY RAINS,lka002,lka002002,lka002002015,Yatawatta,Matale,2017-11-07,2017,11,1
139471,FLOOD,lka001,lka001002,lka001002018,Wattala,Gampaha,2017-11-07,2017,11,1
139474,HEAVY RAINS,lka001,lka001002,lka001002015,Minuwangoda,Gampaha,2017-11-08,2017,11,1
139476,HEAVY RAINS,lka003,lka003003,lka003003024,Katuwana,Hmabantota,2017-11-09,2017,11,1
139505,HEAVY RAINS,lka002,lka002001,lka002001024,Medadumbara,Kandy,2017-11-28,2017,11,1
139508,HEAVY RAINS,lka002,lka002001,lka002001015,Panvila,Kandy,2017-11-28,2017,11,1
139516,HEAVY RAINS,lka008,lka008002,lka008002018,Badalkumbura,Monaragala,2017-11-29,2017,11,1
139600,HEAVY RAINS,lka008,lka008002,lka008002027,Katharagama,Monaragala,2017-11-29,2017,11,1
139605,HEAVY RAINS,lka008,lka008001,lka008001030,Welimada,Badulla,2017-11-29,2017,11,1
139610,HEAVY RAINS,lka008,lka008001,lka008001009,Meegahakivula,Badulla,2017-11-29,2017,11,1
139609,HEAVY RAINS,lka008,lka008001,lka008001039,Haputale,Badulla,2017-11-29,2017,11,1
139606,HEAVY RAINS,lka008,lka008001,lka008001027,Uva Paranagama,Badulla,2017-11-29,2017,11,1
139611,HEAVY RAINS,lka008,lka008001,lka008001012,Kandaketiya,Badulla,2017-11-29,2017,11,1
139612,HEAVY RAINS,lka008,lka008001,lka008001021,Badulla,Badulla,2017-11-29,2017,11,1
139498,HEAVY RAINS,lka002,lka002003,lka002003015,Ambagamuwakorale,Nuwara Eliya,2017-11-29,2017,11,1
139513,HEAVY RAINS,lka002,lka002002,lka002002030,Rattota,Matale,2017-11-29,2017,11,1
139501,HEAVY RAINS,lka002,lka002003,lka002003006,Hanguranketha,Nuwara Eliya,2017-11-29,2017,11,1
139496,HEAVY RAINS,lka002,lka002003,lka002003009,Walapane,Nuwara Eliya,2017-11-29,2017,11,1
139616,HEAVY RAINS,lka008,lka008001,lka008001018,Passara,Badulla,2017-11-29,2017,11,1
139615,HEAVY RAINS,lka008,lka008001,lka008001036,Ella,Badulla,2017-11-29,2017,11,1
139607,HEAVY RAINS,lka008,lka008001,lka008001019,Lunugala,Badulla,2017-11-29,2017,11,1
139614,HEAVY RAINS,lka008,lka008001,lka008001015,Soranathota,Badulla,2017-11-29,2017,11,1
139613,HEAVY RAINS,lka008,lka008001,lka008001033,Bandarawela,Badulla,2017-11-29,2017,11,1
139514,HEAVY RAINS,lka002,lka002002,lka002002021,Ambanganga Korale,Matale,2017-11-29,2017,11,1
139608,HEAVY RAINS,lka008,lka008001,lka008001042,Haldummulla,Badulla,2017-11-29,2017,11,1
139603,HEAVY RAINS,lka008,lka008002,lka008002006,Madulla,Monaragala,2017-11-30,2017,11,1
139602,HEAVY RAINS,lka008,lka008002,lka008002033,Sevanagala,Monaragala,2017-11-30,2017,11,1
139447,HEAVY RAINS,lka006,lka006001,lka006001060,Mawathagama,Kurunegala,2017-11-30,2017,11,1
139601,HEAVY RAINS,lka008,lka008002,lka008002024,Buttala,Monaragala,2017-12-01,2017,12,1
139515,HEAVY RAINS,lka002,lka002002,lka002002033,Ukuwela,Matale,2017-12-01,2017,12,1
139643,HEAVY RAINS,lka006,lka006001,lka006001081,Narammala,Kurunegala,2017-12-05,2017,12,1
139647,HEAVY RAINS,lka006,lka006001,lka006001066,Weerambugedara,Kurunegala,2017-12-05,2017,12,1
139645,HEAVY RAINS,lka008,lka008002,lka008002027,Katharagama,Monaragala,2017-12-08,2017,12,1
139784,HEAVY RAINS,lka001,lka001002,lka001002009,Divulapitiya,Gampaha,2018-01-13,2018,1,1
139785,HEAVY RAINS,lka001,lka001002,lka001002027,Attanagalla,Gampaha,2018-01-13,2018,1,1
139811,HEAVY RAINS,lka003,lka003003,lka003003003,Sooriyawewa,Hmabantota,2018-02-08,2018,2,1
139819,HEAVY RAINS,lka003,lka003003,lka003003003,Sooriyawewa,Hmabantota,2018-02-08,2018,2,1
139841,FLOOD,lka005,lka005001,lka005001018,Manmunai North (Batti Town),Batticaloa,2018-02-25,2018,2,1
139838,FLOOD,lka009,lka009002,lka009002027,Yatiyanthota,Kegalle,2018-02-26,2018,2,1
139842,FLOOD,lka005,lka005001,lka005001027,Manmunai Pattu (Araipattai),Batticaloa,2018-02-28,2018,2,1
139894,FLOOD,lka005,lka005001,lka005001027,Manmunai Pattu (Araipattai),Batticaloa,2018-03-10,2018,3,1
139893,FLOOD,lka005,lka005001,lka005001039,Koralai Pattu South (Kiran),Batticaloa,2018-03-12,2018,3,1
139926,FLOOD,lka002,lka002001,lka002001039,Udunuwara,Kandy,2018-04-03,2018,4,1
139928,FLASH FLOOD,lka002,lka002001,lka002001030,Kandy Four Gravets & Gangawata,Kandy,2018-04-08,2018,4,1
140074,FLOOD,lka006,lka006001,lka006001072,Kuliyapitiya West,Kurunegala,2018-04-14,2018,4,1
140104,FLOOD,lka002,lka002001,lka002001048,Delthota,Kandy,2018-05-03,2018,5,1
140062,FLASH FLOOD,lka002,lka002001,lka002001030,Kandy Four Gravets & Gangawata,Kandy,2018-05-05,2018,5,1
140108,HEAVY RAINS,lka001,lka001003,lka001003003,Panadura,Kaluthara,2018-05-12,2018,5,1
140109,HEAVY RAINS,lka003,lka003001,lka003001042,Bope-Poddala,Galle,2018-05-12,2018,5,1
140110,HEAVY RAINS,lka003,lka003001,lka003001039,Galle Four Gravets,Galle,2018-05-12,2018,5,1
140111,HEAVY RAINS,lka003,lka003001,lka003001006,Balapitiya,Galle,2018-05-12,2018,5,1
140112,HEAVY RAINS,lka003,lka003001,lka003001045,Akmeemana,Galle,2018-05-12,2018,5,1
140341,HEAVY RAINS,lka008,lka008002,lka008002018,Badalkumbura,Monaragala,2018-05-19,2018,5,1
140599,FLOOD,lka001,lka001003,lka001003015,Madurawala,Kaluthara,2018-05-20,2018,5,1
140495,FLOOD,lka001,lka001003,lka001003027,Dodangoda,Kaluthara,2018-05-20,2018,5,1
140494,FLOOD,lka001,lka001003,lka001003039,Walallavita,Kaluthara,2018-05-20,2018,5,1
140492,FLOOD,lka001,lka001003,lka001003030,Mathugama,Kaluthara,2018-05-20,2018,5,1
140491,FLOOD,lka001,lka001003,lka001003006,Bandaragama,Kaluthara,2018-05-20,2018,5,1
140490,FLOOD,lka001,lka001003,lka001003021,Kalutara,Kaluthara,2018-05-20,2018,5,1
140489,FLOOD,lka003,lka003002,lka003002024,Malimbada,Matara,2018-05-20,2018,5,1
140488,FLOOD,lka003,lka003002,lka003002018,Akuressa,Matara,2018-05-20,2018,5,1
140487,FLOOD,lka003,lka003002,lka003002006,Kotapola,Matara,2018-05-20,2018,5,1
140477,HEAVY RAINS,lka003,lka003001,lka003001033,Ambalangoda,Galle,2018-05-20,2018,5,1
140483,HEAVY RAINS,lka003,lka003003,lka003003024,Katuwana,Hmabantota,2018-05-20,2018,5,1
140472,HEAVY RAINS,lka003,lka003001,lka003001054,Habaraduwa,Galle,2018-05-20,2018,5,1
140476,HEAVY RAINS,lka003,lka003001,lka003001006,Balapitiya,Galle,2018-05-20,2018,5,1
140475,HEAVY RAINS,lka003,lka003001,lka003001024,Nagoda,Galle,2018-05-20,2018,5,1
140474,HEAVY RAINS,lka003,lka003001,lka003001018,Thawalama,Galle,2018-05-20,2018,5,1
140473,HEAVY RAINS,lka003,lka003001,lka003001045,Akmeemana,Galle,2018-05-20,2018,5,1
140496,FLOOD,lka001,lka001003,lka001003036,Palindanuwara,Kaluthara,2018-05-20,2018,5,1
140470,HEAVY RAINS,lka003,lka003001,lka003001009,Karandeniya,Galle,2018-05-20,2018,5,1
140484,FLOOD,lka003,lka003002,lka003002033,Kirinda Puhulwella,Matara,2018-05-20,2018,5,1
140497,FLOOD,lka001,lka001003,lka001003009,Horana,Kaluthara,2018-05-20,2018,5,1
140580,HEAVY RAINS,lka008,lka008001,lka008001015,Soranathota,Badulla,2018-05-20,2018,5,1
140499,FLOOD,lka001,lka001003,lka001003018,Millaniya,Kaluthara,2018-05-20,2018,5,1
140469,HEAVY RAINS,lka003,lka003001,lka003001012,Elpitiya,Galle,2018-05-20,2018,5,1
140522,FLOOD,lka006,lka006001,lka006001066,Weerambugedara,Kurunegala,2018-05-20,2018,5,1
140525,FLOOD,lka006,lka006001,lka006001049,Bamunukotuwa,Kurunegala,2018-05-20,2018,5,1
140519,FLOOD,lka006,lka006001,lka006001018,Rasnayakapura,Kurunegala,2018-05-20,2018,5,1
140518,FLOOD,lka006,lka006001,lka006001078,Pannala,Kurunegala,2018-05-20,2018,5,1
140517,FLOOD,lka006,lka006001,lka006001075,Udubaddawa,Kurunegala,2018-05-20,2018,5,1
140516,FLOOD,lka006,lka006001,lka006001081,Narammala,Kurunegala,2018-05-20,2018,5,1
140577,HEAVY RAINS,lka008,lka008001,lka008001021,Badulla,Badulla,2018-05-20,2018,5,1
140520,FLOOD,lka006,lka006001,lka006001087,Polgahawela,Kurunegala,2018-05-20,2018,5,1
140511,FLOOD,lka001,lka001002,lka001002036,Kelaniya,Gampaha,2018-05-20,2018,5,1
140587,HEAVY RAINS,lka003,lka003001,lka003001027,Baddegama,Galle,2018-05-20,2018,5,1
140509,HEAVY RAINS,lka001,lka001002,lka001002009,Divulapitiya,Gampaha,2018-05-20,2018,5,1
140588,HEAVY RAINS,lka003,lka003001,lka003001036,Hikkaduwa,Galle,2018-05-20,2018,5,1
140589,HEAVY RAINS,lka003,lka003001,lka003001015,Niyagama,Galle,2018-05-20,2018,5,1
140590,HEAVY RAINS,lka003,lka003001,lka003001051,Imaduwa,Galle,2018-05-20,2018,5,1
140591,HEAVY RAINS,lka003,lka003001,lka003001039,Galle Four Gravets,Galle,2018-05-20,2018,5,1
140592,HEAVY RAINS,lka003,lka003001,lka003001042,Bope-Poddala,Galle,2018-05-20,2018,5,1
140501,FLOOD,lka001,lka001002,lka001002024,Gampaha,Gampaha,2018-05-20,2018,5,1
140500,FLOOD,lka001,lka001003,lka001003012,Bulathsinhala,Kaluthara,2018-05-20,2018,5,1
140498,FLOOD,lka001,lka001003,lka001003033,Agalawatta,Kaluthara,2018-05-20,2018,5,1
140600,FLOOD,lka001,lka001003,lka001003010,Ingiriya,Kaluthara,2018-05-20,2018,5,1
140471,HEAVY RAINS,lka003,lka003001,lka003001030,Welivitiya-Divithura,Galle,2018-05-20,2018,5,1
140460,FLOOD,lka009,lka009001,lka009001009,Kiriella,Ratnapura,2018-05-20,2018,5,1
140628,FLOOD,lka003,lka003002,lka003002021,Welipitiya,Matara,2018-05-20,2018,5,1
140390,FLOOD,lka009,lka009002,lka009002030,Dehiovita,Kegalle,2018-05-20,2018,5,1
140387,FLOOD,lka009,lka009002,lka009002033,Deraniyagala,Kegalle,2018-05-20,2018,5,1
140630,FLOOD,lka003,lka003002,lka003002030,Hakmana,Matara,2018-05-20,2018,5,1
140381,FLOOD,lka009,lka009002,lka009002021,Ruwanwella,Kegalle,2018-05-20,2018,5,1
140632,FLOOD,lka003,lka003002,lka003002015,Athuraliya,Matara,2018-05-20,2018,5,1
140633,FLOOD,lka003,lka003002,lka003002003,Pitabeddara,Matara,2018-05-20,2018,5,1
140370,FLOOD,lka009,lka009002,lka009002015,Galigamuwa,Kegalle,2018-05-20,2018,5,1
140634,HEAVY RAINS,lka003,lka003002,lka003002009,Pasgoda,Matara,2018-05-20,2018,5,1
140342,FLOOD,lka009,lka009002,lka009002018,Warakapola,Kegalle,2018-05-20,2018,5,1
140340,HEAVY RAINS,lka008,lka008001,lka008001030,Welimada,Badulla,2018-05-20,2018,5,1
140338,HEAVY RAINS,lka008,lka008001,lka008001024,Hali-Ela,Badulla,2018-05-20,2018,5,1
140645,FLOOD,lka001,lka001003,lka001003024,Beruwala,Kaluthara,2018-05-20,2018,5,1
140646,FLOOD,lka001,lka001003,lka001003003,Panadura,Kaluthara,2018-05-20,2018,5,1
140536,FLOOD,lka006,lka006002,lka006002042,Nattandiya,Puttalam,2018-05-20,2018,5,1
140626,FLOOD,lka003,lka003002,lka003002036,Thihagoda,Matara,2018-05-20,2018,5,1
140410,HEAVY RAINS,lka009,lka009002,lka009002006,Mawanella,Kegalle,2018-05-20,2018,5,1
140354,FLOOD,lka009,lka009002,lka009002012,Kegalle,Kegalle,2018-05-20,2018,5,1
140621,HEAVY RAINS,lka002,lka002003,lka002003003,Kothmale,Nuwara Eliya,2018-05-20,2018,5,1
140457,HEAVY RAINS,lka009,lka009001,lka009001033,Kalawana,Ratnapura,2018-05-20,2018,5,1
140454,HEAVY RAINS,lka009,lka009001,lka009001039,Kahawatta,Ratnapura,2018-05-20,2018,5,1
140624,HEAVY RAINS,lka009,lka009001,lka009001051,Kolonna,Ratnapura,2018-05-20,2018,5,1
140448,FLOOD,lka009,lka009001,lka009001027,Elapatha,Ratnapura,2018-05-20,2018,5,1
140445,HEAVY RAINS,lka009,lka009001,lka009001012,Ratnapura,Ratnapura,2018-05-20,2018,5,1
140441,HEAVY RAINS,lka009,lka009001,lka009001036,Nivithigala,Ratnapura,2018-05-20,2018,5,1
140439,FLOOD,lka009,lka009001,lka009001036,Nivithigala,Ratnapura,2018-05-20,2018,5,1
140443,FLOOD,lka009,lka009001,lka009001012,Ratnapura,Ratnapura,2018-05-20,2018,5,1
140434,FLOOD,lka009,lka009001,lka009001006,Kuruvita,Ratnapura,2018-05-20,2018,5,1
140618,FLOOD,lka002,lka002003,lka002003003,Kothmale,Nuwara Eliya,2018-05-20,2018,5,1
140431,HEAVY RAINS,lka009,lka009001,lka009001003,Eheliyagoda,Ratnapura,2018-05-20,2018,5,1
140429,FLOOD,lka009,lka009001,lka009001003,Eheliyagoda,Ratnapura,2018-05-20,2018,5,1
140425,FLOOD,lka009,lka009002,lka009002003,Rambukkana,Kegalle,2018-05-20,2018,5,1
140436,HEAVY RAINS,lka009,lka009001,lka009001006,Kuruvita,Ratnapura,2018-05-20,2018,5,1
140557,FLOOD,lka006,lka006002,lka006002045,Wennappuwa,Puttalam,2018-05-21,2018,5,1
140550,HEAVY RAINS,lka002,lka002002,lka002002009,Naula,Matale,2018-05-21,2018,5,1
140556,FLOOD,lka006,lka006002,lka006002021,Mahakumbukkadawala,Puttalam,2018-05-21,2018,5,1
140552,FLOOD,lka006,lka006001,lka006001051,Maspotha,Kurunegala,2018-05-21,2018,5,1
140551,FLOOD,lka006,lka006001,lka006001033,Ganewatta,Kurunegala,2018-05-21,2018,5,1
140546,FLOOD,lka001,lka001001,lka001001012,Homagama,Colombo,2018-05-21,2018,5,1
140568,HEAVY RAINS,lka002,lka002001,lka002001033,Harispattuwa,Kandy,2018-05-21,2018,5,1
140545,FLOOD,lka001,lka001001,lka001001006,Kolonnawa,Colombo,2018-05-21,2018,5,1
140544,FLOOD,lka001,lka001001,lka001001015,Hanwella,Colombo,2018-05-21,2018,5,1
140553,FLOOD,lka006,lka006001,lka006001036,Wariyapola,Kurunegala,2018-05-21,2018,5,1
140569,HEAVY RAINS,lka002,lka002001,lka002001042,Doluwa,Kandy,2018-05-21,2018,5,1
140643,HEAVY RAINS,lka002,lka002002,lka002002018,Matale,Matale,2018-05-21,2018,5,1
140570,HEAVY RAINS,lka002,lka002001,lka002001009,Akurana,Kandy,2018-05-21,2018,5,1
140542,HEAVY RAINS,lka002,lka002002,lka002002006,Dambulla,Matale,2018-05-21,2018,5,1
140609,FLOOD,lka006,lka006001,lka006001039,Kobeigane,Kurunegala,2018-05-21,2018,5,1
140644,HEAVY RAINS,lka002,lka002002,lka002002024,Laggala-Pallegama,Matale,2018-05-21,2018,5,1
140574,HEAVY RAINS,lka002,lka002002,lka002002003,Galewela,Matale,2018-05-21,2018,5,1
140642,HEAVY RAINS,lka002,lka002002,lka002002012,Pallepola,Matale,2018-05-21,2018,5,1
140535,FLOOD,lka006,lka006002,lka006002024,Anamaduwa,Puttalam,2018-05-21,2018,5,1
140636,FLOOD,lka006,lka006002,lka006002012,Nawagattegama,Puttalam,2018-05-21,2018,5,1
140635,FLOOD,lka006,lka006002,lka006002003,Kalpitiya,Puttalam,2018-05-21,2018,5,1
140608,FLOOD,lka006,lka006001,lka006001045,Panduwasnuwara East,Kurunegala,2018-05-21,2018,5,1
140610,FLOOD,lka006,lka006001,lka006001015,Kotavehera,Kurunegala,2018-05-21,2018,5,1
140533,FLOOD,lka006,lka006002,lka006002027,Pallama,Puttalam,2018-05-21,2018,5,1
140541,HEAVY RAINS,lka002,lka002002,lka002002030,Rattota,Matale,2018-05-21,2018,5,1
140534,FLOOD,lka006,lka006002,lka006002009,Karuwalagaswewa,Puttalam,2018-05-21,2018,5,1
140539,FLOOD,lka006,lka006002,lka006002036,Madampe,Puttalam,2018-05-21,2018,5,1
140512,FLOOD,lka001,lka001002,lka001002021,Ja-Ela,Gampaha,2018-05-21,2018,5,1
140510,HEAVY RAINS,lka001,lka001002,lka001002012,Mirigama,Gampaha,2018-05-21,2018,5,1
140508,FLOOD,lka001,lka001002,lka001002039,Biyagama,Gampaha,2018-05-21,2018,5,1
140507,FLOOD,lka001,lka001002,lka001002018,Wattala,Gampaha,2018-05-21,2018,5,1
140506,HEAVY RAINS,lka001,lka001002,lka001002015,Minuwangoda,Gampaha,2018-05-21,2018,5,1
140505,FLASH FLOOD,lka001,lka001002,lka001002030,Dompe,Gampaha,2018-05-21,2018,5,1
140502,FLOOD,lka001,lka001002,lka001002027,Attanagalla,Gampaha,2018-05-21,2018,5,1
140537,FLOOD,lka006,lka006002,lka006002033,Chilaw,Puttalam,2018-05-21,2018,5,1
140466,FLOOD,lka009,lka009001,lka009001030,Ayagama,Ratnapura,2018-05-21,2018,5,1
140463,FLOOD,lka009,lka009001,lka009001024,Pelmadulla,Ratnapura,2018-05-21,2018,5,1
140453,FLOOD,lka009,lka009001,lka009001033,Kalawana,Ratnapura,2018-05-21,2018,5,1
