Disaster,Location,District,Year,Month,Day,Wind Speed(mph),Cyclone
Cyclone,Gampaha,Gampaha,2019,2,5,0.28,1
Cyclone,Negombo,Gampaha,2007,5,22,0.37,0
Cyclone,Mahara,Gampaha,2019,2,5,0.28,1
Cyclone,Attanagalla,Gampaha,2018,12,25,0.32,1
Cyclone,Negombo,Gampaha,2016,2,25,0.28,1
Cyclone,Kuleegedara,Gampaha,2009,7,15,0.42,1
Cyclone,Minuwangoda,Gampaha,2016,2,25,0.28,1
Cyclone,Jaela,Gampaha,2018,8,15,0.41,1
Cyclone,Negombo,Gampaha,2018,8,15,0.41,1
Cyclone,Katana,Gampaha,2018,8,15,0.41,1
Cyclone,Kochchikade,Gampaha,2007,5,18,0.37,0
Cyclone,Ihala Biyanwila,Gampaha,2008,12,24,0.32,1
Cyclone,Bulugaha Handiya,Gampaha,2008,12,24,0.32,1
Cyclone,Kelaniya,Gampaha,2018,7,14,0.42,0
Cyclone,Telangapatha,Gampaha,2007,4,3,0.24,0
Cyclone,Kumbaloluwa Pahala,Gampaha,2009,5,31,0.37,1
Cyclone,Dompe,Gampaha,2018,8,15,0.41,1
Cyclone,Nagoda,Gampaha,2007,6,22,0.44,1
Cyclone,Heenatiyana,Gampaha,2007,6,22,0.44,1
Cyclone,Dompe,Gampaha,2014,3,7,0.19,1
Cyclone,Attanagalla,Gampaha,2014,6,2,0.44,1
Cyclone,Mirigama,Gampaha,2018,4,15,0.24,0
Cyclone,Malwana,Gampaha,2006,5,12,0.37,0
Cyclone,Biyagama South,Gampaha,2004,4,13,0.24,0
Cyclone,Biyagama South,Gampaha,2003,4,12,0.24,0
Cyclone,Kanduboda,Gampaha,2002,7,2,0.42,0
Cyclone,Gongitota,Gampaha,2002,12,29,0.32,0
Cyclone,Settappaduwa,Gampaha,2007,6,22,0.44,1
Cyclone,Telangapatha,Gampaha,2003,5,4,0.37,0
Cyclone,Mahara,Gampaha,2018,8,15,0.41,1
Cyclone,Biyagama,Gampaha,2018,8,15,0.41,1
Cyclone,Biyagama,Gampaha,2003,4,22,0.24,1
Cyclone,Biyagama,Gampaha,2004,8,4,0.41,1
Cyclone,Biyagama,Gampaha,2006,5,26,0.37,1
Cyclone,Mirigama,Gampaha,2013,11,4,0.27,1
Cyclone,Biyagama,Gampaha,2013,11,4,0.27,1
Cyclone,Attanagalla,Gampaha,2018,8,15,0.41,1
Cyclone,Wattala,Gampaha,2018,8,15,0.41,1
Cyclone,Henarathgoda,Gampaha,2007,4,23,0.24,0
Cyclone,Bendiyamulla,Gampaha,2007,4,4,0.24,0
Cyclone,Mirigama,Gampaha,2018,8,15,0.41,1
Cyclone,Nedungamuwa,Gampaha,2007,4,27,0.24,0
Cyclone,Dompe,Gampaha,2019,7,18,0.42,1
Cyclone,Jaela,Gampaha,2019,7,18,0.42,1
Cyclone,Kelaniya,Gampaha,2019,7,18,0.42,1
Cyclone,Negombo,Gampaha,2019,7,18,0.42,1
Cyclone,Mahara,Gampaha,2019,7,18,0.42,1
Cyclone,Minuwangoda,Gampaha,2019,7,18,0.42,1
Cyclone,Katana,Gampaha,2019,7,18,0.42,1
Cyclone,Gampaha,Gampaha,2018,8,15,0.41,1
Cyclone,Gampaha,Gampaha,2019,7,18,0.42,1
Cyclone,Wattala,Gampaha,2019,7,18,0.42,1
Cyclone,Kureekotuwa,Gampaha,2005,7,22,0.42,0
Cyclone,Nalla,Gampaha,2005,7,17,0.42,0
Cyclone,Maveehena,Gampaha,2002,3,25,0.19,0
Cyclone,Katana,Gampaha,2019,6,9,0.44,1
Cyclone,Attanagalla,Gampaha,2019,6,8,0.44,1
Cyclone,Gampaha,Gampaha,2019,6,10,0.44,1
Cyclone,Negombo,Gampaha,2019,6,10,0.44,1
Cyclone,Wattala,Gampaha,2019,6,9,0.44,1
Cyclone,Dompe,Gampaha,2019,6,7,0.44,1
Cyclone,Mahara,Gampaha,2019,6,9,0.44,1
Cyclone,Jaela,Gampaha,2019,6,9,0.44,1
Cyclone,Dompe,Gampaha,2018,10,6,0.3,1
Cyclone,Jaela,Gampaha,2019,4,3,0.24,0
Cyclone,Biyagama,Gampaha,2019,6,9,0.44,1
Cyclone,Mirigama,Gampaha,2019,6,8,0.44,1
Cyclone,Mirigama,Gampaha,2018,10,6,0.3,1
Cyclone,Nariyamulla,Gampaha,2009,7,15,0.42,1
Cyclone,Kaluaggala Pahalagama,Gampaha,2009,7,15,0.42,1
Cyclone,Mahara,Gampaha,2016,1,6,0.33,1
Cyclone,Gampaha,Gampaha,2016,1,6,0.33,1
Cyclone,Halpe,Gampaha,2009,7,15,0.42,1
Cyclone,Wattemulla,Gampaha,2009,7,15,0.42,1
Cyclone,Gampaha,Gampaha,2016,2,25,0.28,1
Cyclone,Minuwangoda,Gampaha,2019,6,9,0.44,1
Cyclone,Katana,Gampaha,2019,4,18,0.24,0
Cyclone,Negombo,Gampaha,2019,4,27,0.24,0
Cyclone,Mirigama,Gampaha,2019,4,12,0.24,0
Cyclone,Mirigama,Gampaha,2014,8,1,0.41,1
Cyclone,Siyambalagoda,Gampaha,2002,4,14,0.24,0
Cyclone,Madakotuwa,Gampaha,2006,6,9,0.44,0
Cyclone,Udakanampella South,Gampaha,2002,4,15,0.24,0
Cyclone,Udakanampella South,Gampaha,2003,11,18,0.27,0
Cyclone,Udakanampella South,Gampaha,2005,4,16,0.24,0
Cyclone,Udakanampella South,Gampaha,2006,8,9,0.41,0
Cyclone,Udakanampella South,Gampaha,2006,7,18,0.42,0
Cyclone,Udakanampella South,Gampaha,2006,6,17,0.44,0
Cyclone,Kaduwala,Gampaha,2005,7,7,0.42,0
Cyclone,Divulapitiya,Gampaha,2019,4,2,0.24,0
Cyclone,Mahara,Gampaha,2009,10,18,0.3,0
Cyclone,Jaela,Gampaha,2009,10,8,0.3,0
Cyclone,Biyagama,Gampaha,2009,10,12,0.3,0
Cyclone,Mirigama,Gampaha,2015,3,4,0.19,1
Cyclone,Divulapitiya,Gampaha,2009,7,19,0.42,0
Cyclone,Thammita,Gampaha,2010,5,14,0.37,1
Cyclone,Attanagalla,Gampaha,2019,4,7,0.24,0
Cyclone,Dompe,Gampaha,2019,4,28,0.24,0
Cyclone,Attanagalla,Gampaha,2018,2,26,0.28,1
Cyclone,Madakotuwa,Gampaha,2007,6,29,0.44,1
Cyclone,Mahara,Gampaha,2002,4,12,0.24,1
Cyclone,Jaela,Gampaha,2016,2,25,0.28,1
Cyclone,Gampaha,Gampaha,2009,6,10,0.44,0
Cyclone,Negombo,Gampaha,2007,5,13,0.37,1
Cyclone,Nalla,Gampaha,2012,6,16,0.44,0
Cyclone,Dompe,Gampaha,2014,3,21,0.19,0
Cyclone,Udakanampella South,Gampaha,2003,11,5,0.27,1
Cyclone,Udakanampella South,Gampaha,2005,4,14,0.24,1
Cyclone,Udakanampella South,Gampaha,2006,8,14,0.41,1
Cyclone,Udakanampella South,Gampaha,2006,7,17,0.42,1
Cyclone,Udakanampella South,Gampaha,2006,6,3,0.44,1
Cyclone,Kaduwala,Gampaha,2005,7,24,0.42,1
Cyclone,Biyagama,Gampaha,2013,11,17,0.27,0
Cyclone,Mirigama,Gampaha,2013,11,11,0.27,0
Cyclone,Jaela,Gampaha,2019,8,9,0.41,0
Cyclone,Mirigama,Gampaha,2019,8,2,0.41,0
Cyclone,Biyagama,Gampaha,2013,7,16,0.42,0
Cyclone,Dompe,Gampaha,2013,7,2,0.42,0
Cyclone,Gampaha,Gampaha,2013,7,10,0.42,0
Cyclone,Katana,Gampaha,2019,8,12,0.41,0
Cyclone,Wattala,Gampaha,2019,8,24,0.41,0
Cyclone,Attanagalla,Gampaha,2019,8,13,0.41,0
Cyclone,Biyagama,Gampaha,2019,8,25,0.41,0
Cyclone,Udakanampella South,Gampaha,2002,4,20,0.24,1
Cyclone,Madakotuwa,Gampaha,2006,6,3,0.44,1
Cyclone,Siyambalagoda,Gampaha,2002,4,17,0.24,1
Cyclone,Maveehena,Gampaha,2002,3,31,0.19,1
Cyclone,Malwana,Gampaha,2006,5,26,0.37,1
Cyclone,Biyagama South,Gampaha,2004,4,8,0.24,1
Cyclone,Biyagama South,Gampaha,2003,4,22,0.24,1
Cyclone,Kanduboda,Gampaha,2002,7,5,0.42,1
Cyclone,Gongitota,Gampaha,2002,12,4,0.32,1
Cyclone,Mirigama,Gampaha,2019,10,17,0.3,0
Cyclone,Jaela,Gampaha,2019,10,4,0.3,0
Cyclone,Divulapitiya,Gampaha,2019,10,23,0.3,0
Cyclone,Madakotuwa,Gampaha,2013,3,30,0.19,0
Cyclone,Mahara,Gampaha,2019,8,6,0.41,0
Cyclone,Attanagalla,Gampaha,2014,6,9,0.44,0
Cyclone,Attanagalla,Gampaha,2019,9,12,0.4,0
Cyclone,Nalla,Gampaha,2014,1,8,0.33,1
Cyclone,Attanagalla,Gampaha,2019,9,11,0.4,0
Cyclone,Biyagama,Gampaha,2019,9,30,0.4,0
Cyclone,Dompe,Gampaha,2019,9,5,0.4,0
Cyclone,Gampaha,Gampaha,2019,9,17,0.4,0
Cyclone,Telangapatha,Gampaha,2003,5,13,0.37,1
Cyclone,Kureekotuwa,Gampaha,2005,7,27,0.42,1
Cyclone,Nalla,Gampaha,2005,7,24,0.42,1
Cyclone,Mirigama,Gampaha,2019,9,17,0.4,0
Cyclone,Peliyagoda,Gampaha,2011,4,1,0.24,1
Cyclone,Gampaha,Gampaha,2019,8,11,0.41,0
Cyclone,Attanagalla,Gampaha,2013,6,28,0.44,0
Cyclone,Gampaha,Gampaha,2009,10,1,0.3,1
Cyclone,Heiyanthuduwa Westgn,Gampaha,2009,2,2,0.28,0
Cyclone,Makola North Central,Gampaha,2009,2,16,0.28,0
Cyclone,Gampaha,Gampaha,2009,9,1,0.4,1
Cyclone,Gampaha,Gampaha,2009,7,2,0.42,1
Cyclone,Gampaha,Gampaha,2009,6,23,0.44,1
Cyclone,Mahawatta,Gampaha,2009,2,28,0.28,0
Cyclone,Mirigama,Gampaha,2019,10,22,0.3,1
Cyclone,Jaela,Gampaha,2019,10,19,0.3,1
Cyclone,Divulapitiya,Gampaha,2019,10,20,0.3,1
Cyclone,Kelaniya,Gampaha,2019,7,25,0.42,0
Cyclone,Gampaha,Gampaha,2009,5,30,0.37,1
Cyclone,Gampaha,Gampaha,2009,4,2,0.24,1
Cyclone,Kelaniya,Gampaha,2011,1,4,0.33,1
Cyclone,Gampaha,Gampaha,2008,7,1,0.42,1
Cyclone,Minuwangoda,Gampaha,2010,7,13,0.42,1
Cyclone,Gampaha,Gampaha,2010,10,15,0.3,1
Cyclone,Negombo,Gampaha,2019,7,14,0.42,0
Cyclone,Mahara,Gampaha,2019,7,1,0.42,0
Cyclone,Gampaha,Gampaha,2009,12,18,0.32,1
Cyclone,Ihalagama Madagama Horagolla,Gampaha,2011,10,25,0.3,0
Cyclone,Biyagama South,Gampaha,2011,9,16,0.4,0
Cyclone,Jaela,Gampaha,2019,7,23,0.42,0
Cyclone,Katana,Gampaha,2013,6,26,0.44,0
Cyclone,Minuwangoda,Gampaha,2013,6,10,0.44,0
Cyclone,Mahara,Gampaha,2013,6,16,0.44,0
Cyclone,Dompe,Gampaha,2013,6,5,0.44,0
Cyclone,Divulapitiya,Gampaha,2013,6,6,0.44,0
Cyclone,Jaela,Gampaha,2013,6,26,0.44,0
Cyclone,Negombo,Gampaha,2013,6,1,0.44,0
Cyclone,Katana,Gampaha,2013,6,14,0.44,0
Cyclone,Divulapitiya,Gampaha,2013,6,29,0.44,0
Cyclone,Biyagama,Gampaha,2013,7,5,0.42,0
Cyclone,Negombo,Gampaha,2013,6,28,0.44,0
Cyclone,Mirigama,Gampaha,2013,6,21,0.44,0
Cyclone,Minuwangoda,Gampaha,2013,6,22,0.44,0
Cyclone,Jaela,Gampaha,2013,6,29,0.44,0
Cyclone,Wattala,Gampaha,2013,6,14,0.44,0
Cyclone,Biyagama,Gampaha,2013,6,15,0.44,0
Cyclone,Mahara,Gampaha,2013,6,28,0.44,0
Cyclone,Walgama,Gampaha,2011,6,13,0.44,0
Cyclone,Wattala,Gampaha,2019,7,5,0.42,0
Cyclone,Dompe,Gampaha,2019,7,12,0.42,0
Cyclone,Dompe,Gampaha,2013,6,27,0.44,0
Cyclone,Horampella North,Gampaha,2010,7,13,0.42,1
Cyclone,Aluthgama Bogamuwa North,Gampaha,2010,10,15,0.3,1
Cyclone,Biyagama,Gampaha,2002,5,28,0.37,0
Cyclone,Settappaduwa,Gampaha,2013,8,6,0.41,1
Cyclone,Kaduwala,Gampaha,2013,8,6,0.41,1
Cyclone,Kimbulapitiya,Gampaha,2013,8,6,0.41,1
Cyclone,Biyagama,Gampaha,2016,3,1,0.28,0
Cyclone,Maeliya,Gampaha,2013,12,24,0.32,0
Cyclone,Settappaduwa,Gampaha,2013,12,17,0.32,0
Cyclone,Kimbulapitiya,Gampaha,2013,8,30,0.41,0
Cyclone,Kaduwala,Gampaha,2013,8,25,0.41,0
Cyclone,Settappaduwa,Gampaha,2013,8,13,0.41,0
Cyclone,Nalla,Gampaha,2013,4,2,0.24,0
Cyclone,Walgama East,Gampaha,2013,4,17,0.24,0
Cyclone,Udakanampella South,Gampaha,2013,8,19,0.41,0
Cyclone,Nalla,Gampaha,2013,8,7,0.41,0
Cyclone,Asgiriwalpola South,Gampaha,2013,8,19,0.41,0
Cyclone,Maeliya,Gampaha,2013,8,24,0.41,0
Cyclone,Telangapatha,Gampaha,2013,8,16,0.41,0
Cyclone,Walgama East,Gampaha,2013,8,30,0.41,0
Cyclone,Gongitota,Gampaha,2013,8,3,0.41,0
Cyclone,Udakanampella South,Gampaha,2014,7,28,0.42,0
Cyclone,Udakanampella South,Gampaha,2013,8,6,0.41,1
Cyclone,Nalla,Gampaha,2013,8,6,0.41,1
Cyclone,Asgiriwalpola South,Gampaha,2013,8,6,0.41,1
Cyclone,Maeliya,Gampaha,2013,8,6,0.41,1
Cyclone,Biyagama,Gampaha,2006,5,22,0.37,0
Cyclone,Walgama East,Gampaha,2013,7,13,0.42,0
Cyclone,Udakanampella South,Gampaha,2013,7,13,0.42,0
Cyclone,Henarathgoda,Gampaha,2013,7,27,0.42,0
Cyclone,Walgama East,Gampaha,2013,7,25,0.42,0
Cyclone,Madakotuwa,Gampaha,2013,12,23,0.32,0
Cyclone,Kimbulapitiya,Gampaha,2013,12,10,0.32,0
Cyclone,Asgiriwalpola South,Gampaha,2013,12,21,0.32,0
Cyclone,Gongitota,Gampaha,2013,12,20,0.32,0
Cyclone,Settappaduwa,Gampaha,2013,12,6,0.32,1
Cyclone,Mahara,Gampaha,2016,1,15,0.33,0
Cyclone,Udakanampella South,Gampaha,2013,12,2,0.32,0
Cyclone,Kaduwala,Gampaha,2013,12,23,0.32,0
Cyclone,Gampaha,Gampaha,2016,2,12,0.28,0
Cyclone,Minuwangoda,Gampaha,2016,2,29,0.28,0
Cyclone,Jaela,Gampaha,2016,2,6,0.28,0
Cyclone,Negombo,Gampaha,2016,2,22,0.28,0
Cyclone,Gongitota,Gampaha,2013,8,6,0.41,1
Cyclone,Walgama East,Gampaha,2013,8,6,0.41,1
Cyclone,Telangapatha,Gampaha,2013,8,6,0.41,1
Cyclone,Gampaha,Gampaha,2016,1,11,0.33,0
Cyclone,Maeliya,Gampaha,2013,12,6,0.32,1
Cyclone,Kaduwala,Gampaha,2013,12,6,0.32,1
Cyclone,Udakanampella South,Gampaha,2013,12,6,0.32,1
Cyclone,Walgama East,Gampaha,2013,4,11,0.24,1
Cyclone,Mirigama,Gampaha,2016,5,21,0.37,0
Cyclone,Mirigama,Gampaha,2014,8,26,0.41,0
Cyclone,Minuwangoda,Gampaha,2010,5,14,0.37,1
Cyclone,Biyagama,Gampaha,2003,4,29,0.24,0
Cyclone,Udakanampella South,Gampaha,2014,7,3,0.42,1
Cyclone,Biyagama,Gampaha,2016,5,8,0.37,0
Cyclone,Divulapitiya,Gampaha,2016,5,24,0.37,0
Cyclone,Kuleegedara,Gampaha,2009,7,11,0.42,0
Cyclone,Nalla,Gampaha,2013,4,11,0.24,1
Cyclone,Wattemulla,Gampaha,2009,7,12,0.42,0
Cyclone,Halpe,Gampaha,2009,7,2,0.42,0
Cyclone,Kaluaggala Pahalagama,Gampaha,2009,7,8,0.42,0
Cyclone,Nariyamulla,Gampaha,2009,7,1,0.42,0
Cyclone,Nalla,Gampaha,2014,1,20,0.33,0
Cyclone,Biyagama South,Gampaha,2011,9,15,0.4,1
Cyclone,Attanagalla,Gampaha,2016,11,3,0.27,0
Cyclone,Katana,Gampaha,2016,11,27,0.27,0
Cyclone,Ihalagama Madagama Horagolla,Gampaha,2011,10,29,0.3,1
Cyclone,Madakotuwa,Gampaha,2014,2,6,0.28,1
Cyclone,Walgama,Gampaha,2011,6,15,0.44,1
Cyclone,Minuwangoda,Gampaha,2019,7,2,0.42,0
Cyclone,Mahara,Gampaha,2016,4,17,0.24,0
Cyclone,Biyagama,Gampaha,2004,8,27,0.41,0
Cyclone,Gongitota,Gampaha,2013,12,6,0.32,1
Cyclone,Asgiriwalpola South,Gampaha,2013,12,6,0.32,1
Cyclone,Kimbulapitiya,Gampaha,2013,12,6,0.32,1
Cyclone,Madakotuwa,Gampaha,2013,12,6,0.32,1
Cyclone,Madakotuwa,Gampaha,2013,3,19,0.19,1
Cyclone,Kelaniya,Gampaha,2016,4,19,0.24,0
Cyclone,Walgama East,Gampaha,2013,7,17,0.42,1
Cyclone,Henarathgoda,Gampaha,2013,7,17,0.42,1
Cyclone,Udakanampella South,Gampaha,2013,7,18,0.42,1
Cyclone,Gampaha,Gampaha,2016,4,21,0.24,0
Cyclone,Walgama East,Gampaha,2013,7,18,0.42,1
Cyclone,Dompe,Gampaha,2016,4,7,0.24,0
Cyclone,Gampaha,Gampaha,2016,4,6,0.24,0
Cyclone,Mirigama,Gampaha,2016,4,3,0.24,0
Cyclone,Mahara,Gampaha,2016,4,14,0.24,0
Cyclone,Katana,Gampaha,2016,4,23,0.24,0
Cyclone,Divulapitiya,Gampaha,2016,4,4,0.24,0
Cyclone,Nalla,Gampaha,2012,6,13,0.44,1
Cyclone,Madakotuwa,Gampaha,2014,2,24,0.28,0
Cyclone,Mirigama,Gampaha,2015,3,24,0.19,0
Cyclone,Minuwangoda,Gampaha,2016,4,27,0.24,0
Cyclone,Ekala Kurunduwatta,Gampaha,2009,2,14,0.28,0
Cyclone,Gampaha,Gampaha,2007,4,22,0.24,1
Cyclone,Mirigama,Gampaha,2012,6,13,0.44,1
Cyclone,Mirigama,Gampaha,2019,9,25,0.4,1
Cyclone,Dompe,Gampaha,2019,9,15,0.4,1
Cyclone,Peliyagoda,Gampaha,2011,4,2,0.24,0
Cyclone,Attanagalla,Gampaha,2013,3,8,0.19,0
Cyclone,Gampaha,Gampaha,2011,10,16,0.3,0
Cyclone,Mirigama,Gampaha,2012,6,16,0.44,0
Cyclone,Thudella,Gampaha,2009,2,11,0.28,0
Cyclone,Biyagama,Gampaha,2011,9,6,0.4,0
Cyclone,Kelaniya,Gampaha,2017,9,16,0.4,0
Cyclone,Biyagama,Gampaha,2011,6,19,0.44,0
Cyclone,Mahara,Gampaha,2017,11,13,0.27,0
Cyclone,Attanagalla,Gampaha,2019,9,24,0.4,1
Cyclone,Biyagama,Gampaha,2011,9,15,0.4,1
Cyclone,Gampaha,Gampaha,2010,10,30,0.3,0
Cyclone,Biyagama,Gampaha,2009,10,2,0.3,1
Cyclone,Minuwangoda,Gampaha,2010,7,19,0.42,0
Cyclone,Biyagama,Gampaha,2011,6,15,0.44,1
Cyclone,Gampaha,Gampaha,2019,9,16,0.4,1
Cyclone,Webada East,Gampaha,2009,2,7,0.28,0
Cyclone,Horampella North,Gampaha,2010,7,9,0.42,0
Cyclone,Divulapitiya,Gampaha,2009,7,15,0.42,1
Cyclone,Kelaniya,Gampaha,2011,1,25,0.33,0
Cyclone,Gampaha,Gampaha,2019,7,1,0.42,0
Cyclone,Mahara,Gampaha,2009,10,2,0.3,1
Cyclone,Aneeyakanda,Gampaha,2009,2,12,0.28,0
Cyclone,Wattala,Gampaha,2003,5,15,0.37,0
Cyclone,Jaela,Gampaha,2009,10,2,0.3,1
Cyclone,Gampaha,Gampaha,2011,10,29,0.3,1
Cyclone,Attanagalla,Gampaha,2019,9,19,0.4,1
Cyclone,Katana,Gampaha,2019,7,4,0.42,0
Cyclone,Aluthgama Bogamuwa North,Gampaha,2010,10,13,0.3,0
Cyclone,Attanagalla,Gampaha,2013,3,19,0.19,1
Cyclone,Kelaniya,Gampaha,2008,12,24,0.32,1
Cyclone,Jayasamarugama,Gampaha,2009,2,3,0.28,0
Cyclone,Biyagama,Gampaha,2019,9,17,0.4,1
Cyclone,Nagoda,Gampaha,2009,2,16,0.28,0
Cyclone,Mirigama,Gampaha,2009,5,31,0.37,1
Cyclone,Biyagama,Gampaha,2008,12,24,0.32,1
Cyclone,Mahara,Gampaha,2002,4,7,0.24,0
Cyclone,Dehigahalanda,Hambantota,2008,7,2,0.53,0
Cyclone,Hambantota,Hambantota,2014,7,2,0.53,0
Cyclone,Sooriyawewa,Hambantota,2017,11,29,0.24,1
Cyclone,Okewela,Hambantota,2017,11,29,0.24,1
Cyclone,Angunakolapelessa,Hambantota,2016,11,18,0.24,0
Cyclone,Beliatta,Hambantota,2018,10,18,0.34,1
Cyclone,Walasmulla,Hambantota,2017,11,29,0.24,1
Cyclone,Hambantota,Hambantota,2020,2,14,0.39,0
Cyclone,Ambalantota,Hambantota,2017,11,29,0.24,1
Cyclone,Ambalantota,Hambantota,2014,7,24,0.53,0
Cyclone,Thissamaharama,Hambantota,2017,11,29,0.24,1
Cyclone,Weeraketiya,Hambantota,2017,11,29,0.24,1
Cyclone,Katuwana,Hambantota,2017,11,29,0.24,1
Cyclone,Tangalle,Hambantota,2017,11,29,0.24,1
Cyclone,Weeraketiya,Hambantota,2014,7,22,0.53,0
Cyclone,Tangalle,Hambantota,2020,2,6,0.39,0
Cyclone,Siribopura,Hambantota,2011,2,8,0.39,1
Cyclone,Hambantota,Hambantota,2017,11,29,0.24,1
Cyclone,Ambalantota,Hambantota,2008,7,5,0.53,0
Cyclone,Beliatta,Hambantota,2017,11,29,0.24,1
Cyclone,Angunakolapelessa,Hambantota,2017,11,29,0.24,1
Cyclone,Thissamaharama,Hambantota,2014,7,11,0.53,0
Cyclone,Okewela,Hambantota,2007,12,5,0.29,1
Cyclone,Ikkapallama,Hambantota,2011,10,23,0.34,0
Cyclone,Beliatta,Hambantota,2014,7,24,0.53,0
Cyclone,Okewela,Hambantota,2007,7,17,0.53,1
Cyclone,Sooriyawewa,Hambantota,2017,11,9,0.24,0
Cyclone,Sooriyawewa,Hambantota,2006,3,26,0.27,1
Cyclone,Okewela,Hambantota,2004,6,9,0.55,1
Cyclone,Okewela,Hambantota,2018,5,15,0.43,0
Cyclone,Beliatta,Hambantota,2018,5,7,0.43,0
Cyclone,Okewela,Hambantota,2006,10,23,0.34,1
Cyclone,Weeraketiya,Hambantota,2008,2,17,0.39,1
Cyclone,Weeraketiya,Hambantota,2018,9,25,0.49,1
Cyclone,Hambantota,Hambantota,2018,5,23,0.43,0
Cyclone,Angunakolapelessa,Hambantota,2018,5,29,0.43,0
Cyclone,Weeraketiya,Hambantota,2018,5,21,0.43,0
Cyclone,Kadigamuwa East,Hambantota,2009,2,9,0.39,0
Cyclone,Kehelwatta,Hambantota,2009,6,28,0.55,0
Cyclone,Samajasewapura,Hambantota,2009,3,23,0.27,1
Cyclone,Beliatta,Hambantota,2019,9,2,0.49,1
Cyclone,Kapugampotha,Hambantota,2014,7,22,0.53,0
Cyclone,Weeraketiya,Hambantota,2019,8,30,0.52,1
Cyclone,Radani Ara,Hambantota,2014,7,1,0.53,0
Cyclone,Thaligala,Hambantota,2014,7,1,0.53,0
Cyclone,Tangalle,Hambantota,2018,5,26,0.43,0
Cyclone,Katuwana,Hambantota,2018,5,26,0.43,0
Cyclone,Apalessa,Hambantota,2014,7,23,0.53,0
Cyclone,Beliatta,Hambantota,2020,2,20,0.39,0
Cyclone,Siribopura,Hambantota,2014,7,9,0.53,0
Cyclone,Mahapelessa,Hambantota,2014,7,2,0.53,0
Cyclone,Debokkawa,Hambantota,2014,4,18,0.25,1
Cyclone,Mahapelessa,Hambantota,2014,4,18,0.25,1
Cyclone,Angunakolapelessa,Hambantota,2018,9,11,0.49,0
Cyclone,Sooriyawewa,Hambantota,2018,9,4,0.49,0
Cyclone,Bataatha,Hambantota,2014,4,18,0.25,1
Cyclone,Beliatta,Hambantota,2018,9,13,0.49,0
Cyclone,Walawa,Hambantota,2008,7,2,0.53,0
Cyclone,Dangalla Kanda,Hambantota,2014,7,17,0.53,0
Cyclone,Radani Ara,Hambantota,2014,12,5,0.29,0
Cyclone,Ikkapallama,Hambantota,2014,7,17,0.53,0
Cyclone,Tangalle,Hambantota,2019,9,2,0.49,1
Cyclone,Beliatta,Hambantota,2004,3,1,0.27,1
Cyclone,Ikkapallama,Hambantota,2014,7,14,0.53,1
Cyclone,Siribopura,Hambantota,2014,7,14,0.53,1
Cyclone,Mahapelessa,Hambantota,2014,7,14,0.53,1
Cyclone,Katuwana,Hambantota,2019,4,24,0.25,1
Cyclone,Angunakolapelessa,Hambantota,2019,4,24,0.25,1
Cyclone,Weeraketiya,Hambantota,2019,4,22,0.25,1
Cyclone,Dangalla Kanda,Hambantota,2014,7,14,0.53,1
Cyclone,Apalessa,Hambantota,2014,7,14,0.53,1
Cyclone,Okewela,Hambantota,2018,6,13,0.55,0
Cyclone,Beliatta,Hambantota,2018,6,13,0.55,0
Cyclone,Hambantota,Hambantota,2018,6,28,0.55,0
Cyclone,Ambalantota,Hambantota,2018,6,25,0.55,0
Cyclone,Okewela,Hambantota,2018,6,25,0.55,0
Cyclone,Beliatta,Hambantota,2018,6,6,0.55,0
Cyclone,Radani Ara,Hambantota,2014,7,14,0.53,1
Cyclone,Tangalle,Hambantota,2018,6,19,0.55,0
Cyclone,Beliatta,Hambantota,2018,6,3,0.55,0
Cyclone,Radani Ara,Hambantota,2014,12,7,0.29,1
Cyclone,Thaligala,Hambantota,2014,7,14,0.53,1
Cyclone,Ambalantota,Hambantota,2017,4,11,0.25,1
Cyclone,Beliatta,Hambantota,2018,11,17,0.24,0
Cyclone,Tangalle,Hambantota,2008,7,23,0.53,1
Cyclone,Tangalle,Hambantota,2008,8,17,0.52,1
Cyclone,Ambalantota,Hambantota,2019,9,10,0.49,1
Cyclone,Tangalle,Hambantota,2008,2,25,0.39,1
Cyclone,Ambalantota,Hambantota,2008,7,28,0.53,1
Cyclone,Tangalle,Hambantota,2008,11,2,0.24,0
Cyclone,Beliatta,Hambantota,2014,7,14,0.53,1
Cyclone,Dehigahalanda,Hambantota,2008,7,28,0.53,1
Cyclone,Walawa,Hambantota,2008,7,28,0.53,1
Cyclone,Bowala South,Hambantota,2006,6,22,0.55,1
Cyclone,Tangalle,Hambantota,2007,11,26,0.24,1
Cyclone,Tangalle,Hambantota,2006,10,6,0.34,1
Cyclone,Hambantota,Hambantota,2019,10,16,0.34,0
Cyclone,Tangalle,Hambantota,2019,4,28,0.25,1
Cyclone,Kapugampotha,Hambantota,2014,7,14,0.53,1
Cyclone,Lunugamvehera,Hambantota,2017,4,7,0.25,1
Cyclone,Katuwana,Hambantota,2019,10,27,0.34,0
Cyclone,Beliatta,Hambantota,2018,10,1,0.34,0
Cyclone,Katuwana,Hambantota,2009,6,26,0.55,1
Cyclone,Sooriyawewa,Hambantota,2017,10,24,0.34,1
Cyclone,Beliatta,Hambantota,2003,10,2,0.34,0
Cyclone,Lunugamvehera,Hambantota,2017,4,30,0.25,0
Cyclone,Weeraketiya,Hambantota,2019,12,25,0.29,0
Cyclone,Walasmulla,Hambantota,2014,7,11,0.53,0
